hyperparameter_setting_id,bits,FP,Po-MQ,Po-QQ,Pr-MQ,Pr-QQ,Bw-MQ,Bw-QQ,SQ,Bw-SQ,dataset
0,2,0.3088097487660972,1.2251100540161133,0.6931810573194966,0.7097151767123829,0.4605851848468636,0.6890331389326038,0.650923718105663,0.3845010360307765,0.3967148767727794,california
0,3,0.3171887275847522,1.0042785008748372,0.5200943312410152,0.5191824357166435,0.4029366979093263,0.5389204910307219,0.6327997545401255,0.3415310028376001,0.4334134021491715,california
0,4,0.3167422781839515,0.8511537293141539,0.3831840700498133,0.4602165922070994,0.3823660481156725,0.4147375499208768,0.4897592993396701,0.330786871639165,0.37067395200332,california
0,5,0.295659155782425,0.8543616144946127,0.3096697994253852,0.4054217471769362,0.3532101015249888,0.3830608918303341,0.3319094265726479,0.3261022098701108,0.3010325963524254,california
0,6,0.3126384159832289,0.9497617453223828,0.3148872062112345,0.3942885651732936,0.3783924930982969,0.631005627639366,0.6469198402130243,0.312817141865239,0.3151806398774638,california
0,7,0.3353552820556091,0.8659364172455036,0.3213379626924341,0.3846339242476405,0.3665273270823739,0.317357957814679,0.2747140849630038,0.3146314084755652,0.292660494532549,california
0,8,0.3092949756167151,0.4872659946029836,0.3142711324899485,0.3396677724791295,0.3990436848817449,0.4973451282941933,0.5745332701639696,0.3324883137688492,0.3509528950759858,california
1,2,0.3206163556738333,1.1878382274598789,0.7478161950906118,0.7086950359922467,0.4727184921503067,0.6898471595663013,0.6443422292218064,0.3992544387777646,0.3815852846160079,california
1,3,0.3260550179772756,1.086749090389772,0.5350728894047665,0.5156078670512546,0.4231813297127232,0.5205060695156907,0.502398897301067,0.3246200090330658,0.3880172918240229,california
1,4,0.313064099261255,1.0084639191063065,0.3749001419002359,0.4439503579880252,0.3713240366090428,0.4541825933212584,0.4112241816791621,0.3398703477825179,0.3747240645867405,california
1,5,0.3169036715319662,0.8382296284491365,0.3377818672946005,0.4090266827578572,0.3955235334508347,0.4532032150662307,0.5668973669861302,0.3384107437097665,0.3728488368250316,california
1,6,0.3145314748540069,0.8152627159107589,0.3225154985081065,0.3961060138588602,0.3471959973826553,0.6238948251261855,0.6437203793814688,0.3184809811187513,0.2991242828694256,california
1,7,0.3330824944529343,0.7359308090173837,0.3276756701595855,0.3761368229082136,0.3553079613907771,0.329657899610924,0.3025223708739786,0.3108487663169701,0.2898203320801258,california
1,8,0.3500664587499517,0.5206604934099949,0.3535337195251927,0.3800167335253773,0.4211027762203505,0.3052806826872807,0.3295380902674162,0.3324642075282155,0.2997488149752219,california
2,2,0.3191108771345832,1.2861426919698715,0.5982769120371703,0.7124758164087931,0.4618223955233891,0.7133793207732114,0.4942886930975047,0.3913790134317947,0.4128615860686158,california
2,3,0.3346779874779961,0.7849350535508358,0.4839320308105512,0.5184074172919447,0.3995912891219962,0.5106785410281384,0.3807255147081433,0.3460813455960967,0.3370382506118128,california
2,4,0.3128311830488118,1.0954497422684322,0.3713585824677438,0.4539394809892683,0.3991536597410838,0.4675223814097769,0.4122733974998647,0.3149720577128005,0.3292197478991566,california
2,5,0.3241776665954878,0.8283722493797541,0.3331308127804236,0.4187398278013323,0.3841907149462988,0.391172933307561,0.3139536116610874,0.3806758419130788,0.2975966986833196,california
2,6,0.3306355913254348,0.8275894364059875,0.3290527512629826,0.4116902010458888,0.3661648188576554,0.3729412294359821,0.4393359540086804,0.3330544385720383,0.2954603665028558,california
2,7,0.3408863425720483,0.7012597625002717,0.3456826760490058,0.4077991609264052,0.4278767908161336,0.3677512135949324,0.3698267103596167,0.3912752166841969,0.383391818765438,california
2,8,0.3329021978107365,0.4086569276722995,0.3345459552876877,0.3396746019522349,0.3944556989678831,0.6423147122065226,0.6477203983249087,0.3995643845110228,0.4057290797883814,california
3,2,0.3332344381646676,1.383359614646796,0.7566993769371149,0.7104728059335188,0.4972052122607375,0.7109367757132559,0.5350442406806079,0.3957208819461591,0.4472303283259724,california
3,3,0.3139138147234916,0.8639265452370499,0.5216864997690375,0.529987136748704,0.4138514609499411,0.5184256377996821,0.4468086149656411,0.3363851699413675,0.3545087201125694,california
3,4,0.3504936381271391,0.8017097420313142,0.3782916518323349,0.4975566362792795,0.3910684131763198,0.4475717087925384,0.379084406815695,0.3827971126319784,0.3589630006727847,california
3,5,0.3129282029289187,0.8674234386928605,0.32122010015177,0.4163271691367933,0.349253129326936,0.6313638669071775,0.64899210135142,0.3113022977204034,0.2988001494245095,california
3,6,0.3126855776504134,0.8199210521115949,0.3172975184791016,0.3907095686052785,0.3711322462468436,0.4059305314651944,0.5311588166338025,0.329341449972355,0.3305318125269629,california
3,7,0.3160670589316975,0.681619923674699,0.3189987433566288,0.3698482644377333,0.3752994848923249,0.3290851413074768,0.3067850256056497,0.3146323807763331,0.3000916381451217,california
3,8,0.3356473829710122,0.4071256744139122,0.342527946118604,0.3546965034170584,0.3957181487119559,0.6312542187445092,0.6481408476829529,0.3462798128073865,0.999669364004424,california
4,2,0.3376084310425953,1.181545559203986,0.6170596053654497,0.7145687468124159,0.4581755514849316,0.7115768185167601,0.4481473786361289,0.3832685270092704,0.3916226167118911,california
4,3,0.3240190103198542,0.7243779978968881,0.4725213545289906,0.5187295736237005,0.3899296747915672,0.6368170940514767,0.6417583416808735,0.3278696731184468,0.3323558562181212,california
4,4,0.3409218621073347,0.7271841651562488,0.3752873519604856,0.4676145617709015,0.3718933422457088,0.4412948943561677,0.3351542805180405,0.3276324166041432,0.3015693554824049,california
4,5,0.3025420845458001,0.8607268250886012,0.322108361982938,0.3912003968249667,0.3731921256491632,0.4525036362536025,0.563064208536437,0.3208893189827601,0.3690330228119185,california
4,6,0.3270682710589784,0.8385820477692918,0.3290750450652205,0.4015066716255563,0.3643362524382996,0.3706314285483324,0.4363400415714943,0.333404693526752,0.2808882117722974,california
4,7,0.3798268536726634,0.7461874769492582,0.3847257406874136,0.4249152217173215,0.4456292110862154,0.3591657119774908,0.3198432572976206,0.4133128460468442,0.3813464307988232,california
4,8,0.3074904184675578,0.4036904623111089,0.3097851393800793,0.3397360974640557,0.3655583183422233,0.2968909087957758,0.3044906889906887,0.3212570338086648,0.3083582455010125,california
5,2,0.3500775308771567,0.9705604368990118,0.5539620195825895,0.7415710326397058,0.4686468804650234,0.6904705762863159,0.6451502406235897,0.4061963744461536,0.4034656878335006,california
5,3,0.3098564251805796,1.1868558155767843,0.5456350276415999,0.5258375752830144,0.4346838491884144,0.5278449738115976,0.5157399778113221,0.3342832299231579,0.3990916181920153,california
5,4,0.3272723970991192,1.1015658089608855,0.3738924906109319,0.447601563325434,0.3688711165027185,0.4527142247234499,0.3895488724564061,0.328550185443777,0.3254529070673567,california
5,5,0.3122296206878893,0.8869568568400361,0.3275330294713829,0.4016543412298867,0.3878719655401779,0.6349103658488302,0.6486547282247832,0.3193352557718754,0.3920047078281641,california
5,6,0.3190897646726984,0.8414469123747426,0.3200488343383326,0.3932749967683445,0.3518986678258939,0.3806364484357111,0.3513755591755563,0.3418490979256052,0.3330482513164029,california
5,7,0.3243349002617778,0.6415682877555038,0.3276464805910081,0.3761022759206367,0.3756580330205686,0.5044048177925023,0.5789590839183691,0.3206469547567945,0.2979432689872655,california
5,8,0.3553767558751684,0.4732108372404719,0.352765531194481,0.3837304761012395,0.3950340069378867,0.6390704079107805,0.6506875635999622,0.3914128575812686,0.2958023237685362,california
6,2,0.3204636433810899,1.377334181614446,0.7136540566429947,0.7102008552262278,0.4637070135636763,0.713046153386434,0.4734076595667636,0.3853270662101832,0.397187392142686,california
6,3,0.3208223016876163,0.9876515919511968,0.5054565310816873,0.5179739896998261,0.4024718268351121,0.5195812210440636,0.4844586036422036,0.3287838954817165,0.4412536809369075,california
6,4,0.3074701974224864,1.0054477308735703,0.3813869341304808,0.4458129708514069,0.3920907258535876,0.6455721349427195,0.6461708112196489,0.3130636692724444,0.3230402578007091,california
6,5,0.3145072145218199,0.9084147639346846,0.320922035611037,0.4020106185114745,0.3683059890613411,0.4194409769931526,0.3531549525531856,0.3454217821020972,0.3524434485218741,california
6,6,0.3082431119048234,0.8334228405446718,0.3119320889765566,0.384744816544381,0.367763655881087,0.4121472194339289,0.5350227554639181,0.3249498045805729,0.3578810559755022,california
6,7,0.3160711872306737,0.616457338585998,0.3221311167334065,0.3793677240045685,0.4103969796137376,0.3568818087365026,0.3682292103767395,0.369735985994339,0.3214282402486512,california
6,8,0.3224771837844993,0.4650529751723463,0.3295844732360406,0.3634899172819022,0.4773204751086957,0.4914801231387889,0.5727765916874914,0.4282079336205215,0.3652998141267083,california
7,2,0.2991055252425598,1.1332050688339002,0.6822353303432465,0.7117669329498754,0.4611454691850777,0.6747720873717106,0.646436794237657,0.3949785002253272,0.4053330849644474,california
7,3,0.3102401580209984,0.8482180456771995,0.5145632267901392,0.5207103502118227,0.4035512563405615,0.6456839406129086,0.6467361712094509,0.329213949767026,0.3501641847983454,california
7,4,0.3184291131117127,1.1249622991590789,0.3737992358704408,0.4450974505056034,0.4230230482238711,0.5061045729301192,0.594810074929035,0.3429756875742565,0.4019018876733202,california
7,5,0.3422236010206468,0.9077275203625588,0.3651733059774745,0.4175291283225471,0.4346680514740221,0.5050404344254992,0.3740942414962884,0.381151076519128,0.3702139089053327,california
7,6,0.3286865376161806,0.8385115879390276,0.3329126522170775,0.3941785648013606,0.3596463280193733,0.4001687216487797,0.5265736679236094,0.3250326586492134,0.2964121585175621,california
7,7,0.3374872282147407,0.7245488410646265,0.3427270579180031,0.3893128489003037,0.4359188946810635,0.5016442020282601,0.5746753206758788,0.372730322859504,0.368462688204917,california
7,8,0.3343501209535382,0.4214324057102203,0.3365552630839926,0.3588541055267507,0.3629292491258997,0.3178033911989945,0.3406512230408914,0.3524919301271438,0.3547404513440348,california
8,2,0.3297572535547343,1.4893536766370137,0.6318594158598871,0.7078286210695902,0.4959331102895014,0.7124151117873915,0.5280822750293848,0.3974789543585343,0.4104343508229111,california
8,3,0.3293923577575972,1.061622634078517,0.5332238505961318,0.5123327616037745,0.4650915210897272,0.6346873324928861,0.6459739704926809,0.3956229357105313,0.4745135355165764,california
8,4,0.2987744248274601,1.056790408085693,0.3713794221932238,0.4353941888971762,0.3996351731545997,0.6366226230606888,0.6453440171299558,0.3241525276027845,0.313327022743496,california
8,5,0.3103440311370474,0.8259696036464337,0.3215521307605685,0.4039388365027579,0.3542570121812098,0.6365620042338516,0.6471815741423405,0.3087714160933639,0.9996269905205928,california
8,6,0.3068822878554011,0.9030164796859026,0.3097931212096503,0.4103954202975287,0.3848601268096404,0.4548705038473462,0.3798386362014395,0.3389287913839022,0.3471437451591941,california
8,7,0.326037624342875,0.6132858978076414,0.3309591604453145,0.3993897698255199,0.4198891786914883,0.3372396764655908,0.3195093034794836,0.3120159186197049,0.3089982931586829,california
8,8,0.3183698422190817,0.4394628888729847,0.3165471718900583,0.3486494230614467,0.3840294001680432,0.3489304239664114,0.3944345291591052,0.334206399931149,0.3069962108451308,california
9,2,0.328400717201558,1.1926338988723175,0.6075585933797287,0.7116462741837357,0.4571091970711043,0.7114266157150269,0.4548207399520007,0.3898822484594403,0.3829801426918218,california
9,3,0.3057413742397771,0.7875258769049789,0.4835471788590604,0.5247593561582493,0.4008685167540203,0.5145934905969736,0.5183674558206941,0.3624092822499347,0.4240185005279879,california
9,4,0.3457539831147049,1.0979848650820327,0.4100468463518403,0.4423208996427781,0.408379389481111,0.4630253284210057,0.4173441644419323,0.3293271927219449,0.3283466317436911,california
9,5,0.3051266837300676,0.8317377365786921,0.3190022657314936,0.4019178429787809,0.3564751762332338,0.4125719247879743,0.4661559923128648,0.3264153599739074,0.3550361855463548,california
9,6,0.3312547884204171,0.7776401482212046,0.3328052957852681,0.398691883480007,0.3531256047162143,0.4130907878561904,0.358050591792121,0.3514254625999566,0.3427083925767378,california
9,7,0.3332182062846242,0.6355016249598879,0.3396808699224934,0.4052318546808127,0.3865265719818346,0.3230996217691537,0.2952629031444138,0.3872341491056211,0.3008321921595118,california
9,8,0.3389145162972537,0.4978335526856509,0.3450366649212259,0.3440214905774955,0.4253265911882574,0.399119151586836,0.4717868650049874,0.3575396876443516,0.3332324357646884,california
10,2,0.3136309865071918,1.2366499115120282,0.6729436327110637,0.7238450447718302,0.4653842268568097,0.6893524970069076,0.6460416958187566,0.3899287324060093,0.4248954011409571,california
10,3,0.3112993533864165,0.9980228173010276,0.4917960273045482,0.5190257441365358,0.3952952036351869,0.530127882280133,0.5026309928207686,0.3460912544167403,0.4391211280317018,california
10,4,0.309735617967266,0.7784041897817091,0.3627156990044045,0.4417027940578533,0.3702091073448008,0.6383655098351565,0.6447763000473832,0.3320807532379121,0.3147952332810471,california
10,5,0.3251382737900271,0.8394343071814739,0.3370458011825879,0.4052814267801516,0.3653442229736935,0.4076120210670386,0.4607429476172635,0.3114054604913249,0.3191801778069048,california
10,6,0.3127914752924081,0.8426834233387401,0.3101924718780951,0.4069617475298318,0.3671712943098761,0.6300227678183353,0.645318812493122,0.3149111607873981,0.3139377264588168,california
10,7,0.3086708718628594,0.5951007333668795,0.3132323867669611,0.3799475180831822,0.4252335569172194,0.4972826575465274,0.5780330810582999,0.3643131704831665,0.3251365817603514,california
10,8,0.3457382599625623,0.4280756346204064,0.3458998198197646,0.3631411346635132,0.3822495088432774,0.374356013920271,0.4005322676490653,0.3384844669789979,0.2906310856342315,california
11,2,0.3147614020289797,1.2447356220447656,0.6575168310241266,0.7109572363622261,0.4527749067003077,0.6318067594459562,0.6449346569451418,0.3861979539647246,0.3852967814062581,california
11,3,0.3089951143571824,1.0125099483764533,0.5356886847452684,0.5246746856154818,0.4102274459419828,0.520708460473653,0.5311947347539844,0.3293179941899848,0.3853247183741945,california
11,4,0.345101001587781,1.1107647282381852,0.4185924701618426,0.4525367186376542,0.455143240365115,0.5192127385825822,0.4427775932973335,0.3879421425588203,0.4039046768889283,california
11,5,0.363508863882585,0.5852876508777792,0.3622706859852328,0.4129101471185232,0.3955308745304743,0.6356485034480239,0.6465581492944197,0.4064050179087754,0.2842093701615478,california
11,6,0.3437179130586711,0.9033391829015632,0.3451307498370156,0.4172081771222027,0.3908591554923491,0.4514299418890115,0.3929750047849886,0.3732587530305891,0.3649604428898204,california
11,7,0.3165455837592934,0.5777099207043648,0.3233584310069228,0.3591764828923977,0.3590167970819907,0.3471406539619872,0.4008077757898718,0.3338921263136647,0.3125082742084156,california
11,8,0.3327178196473555,0.4848795212579496,0.3367704640735279,0.3467715473732713,0.4055164122220241,0.3172788789467604,0.3574681191751028,0.3526629676873034,0.3356653668663718,california
12,2,0.3502331624287321,1.6008015103412396,0.8042515114401326,0.7107827157685251,0.528142024621819,0.6692631578806675,0.6456082219427283,0.4460368382208275,0.4972601508100827,california
12,3,0.3167578973101847,0.7578246489618764,0.4849790075060093,0.5242000879211859,0.3944516834436041,0.6914577411882805,0.6451425353686014,0.3362068646784985,0.3557278914659312,california
12,4,0.3354244569147175,0.7185593400940751,0.3761411560981562,0.4668055971463521,0.3751277417847604,0.5040992898019877,0.5936324686715098,0.3283676567176978,0.2982582139472167,california
12,5,0.3110913520283771,0.8182908023397127,0.3254378758596651,0.4067569607586572,0.3523172453948945,0.4261280542070215,0.3565942640557433,0.3356165038139531,0.3479805013595262,california
