hyperparameter_setting_id,bits,FP,Po-MQ,Po-QQ,Pr-MQ,Pr-QQ,Bw-MQ,Bw-QQ,SQ,Bw-SQ,dataset
0,2,0.0685502879787236,13.338452339172363,0.7696441349107772,0.4687825730070472,0.4682689090259373,0.4044767641462385,0.5048078317195177,0.3155017208773643,0.3203102219849825,sulfur
0,3,0.0855765130836516,0.5641684997826815,0.4017417440190911,0.2605667151510715,0.338635420659557,0.4888328253291547,0.5065798182040453,0.1487399053294211,0.1362517771776765,sulfur
0,4,0.0795563347637653,0.1685957037843763,0.3010667591588571,0.1334492992609739,0.187557679368183,0.1273219822905957,0.1395301960874349,0.1758115850389003,0.1188513602828607,sulfur
0,5,0.1037155692465603,0.1253713313490152,0.234770770650357,0.1234534131363034,0.1464633983559906,0.1221330729313194,0.1233623367734253,0.1574815609492361,0.1650637248530984,sulfur
0,6,0.0869466606527566,0.0996256812941283,0.1078455625101924,0.0832352170255035,0.1669512882363051,0.0932091742288321,0.0934705429244786,0.1469859289936721,0.0943485766183584,sulfur
0,7,0.0835919412784278,0.0831181951798498,0.090546483406797,0.0877966373227536,0.132453616708517,0.083550191251561,0.1005654216278344,0.1047362321987748,0.0865890814457088,sulfur
0,8,0.0829825541004538,0.0850557652302086,0.0869786869734525,0.0685440360102802,0.1236334247514605,0.0656504774233326,0.0757450551027432,0.1125895252916961,0.0681212998460978,sulfur
1,2,0.0815321009140461,12.080638736486437,0.5284144938923419,0.4360188390128314,0.4417935032397508,0.4857587763108313,0.4093379606492817,0.3363575777038932,0.3610678832046687,sulfur
1,3,0.0891029248014092,0.6680305572226644,0.4236122197471559,0.2042121086269617,0.3317562739830464,0.2245323350653052,0.2108799878042191,0.1742753363214433,0.131167970597744,sulfur
1,4,0.0693834244739264,0.1904796604067087,0.2634897921234369,0.1180840651504695,0.1766829777043312,0.122209409950301,0.1357734125340357,0.1443937646690756,0.1223198641091585,sulfur
1,5,0.0737531811464577,0.1155339651741087,0.1797514418140053,0.0913992540445178,0.1447965654078871,0.1197051107883453,0.2624696427956223,0.1340176202356815,0.0975080684293061,sulfur
