hyperparameter_setting_id,bits,FP,Po-MQ,Po-QQ,Pr-MQ,Pr-QQ,Bw-MQ,Bw-QQ,SQ,Bw-SQ,dataset
0,2,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0345457681956199,0.0786059670723401,0.0329038420548805,0.0318089719288624,cpu_act
0,3,0.016888347096168,0.0429084952920675,0.5345942577203879,0.0223241040769677,0.0269518836329762,0.0217405130656865,0.024244304244908,0.0195557932870892,0.0183593610015053,cpu_act
0,4,0.0160288418858097,0.0217358103165259,0.5114897996760331,0.0190988819902906,0.0280001958688864,0.020149591880349,0.019602741043155,0.0192583541457469,0.0182775652322631,cpu_act
0,5,0.0162106003039158,0.0177620877153598,0.1528948715959604,0.0171497765068824,0.0257041447867567,0.0171758351990809,0.0173500220362956,0.0227762631212289,0.0155130631935137,cpu_act
0,6,0.0165046809527736,0.0164412998665983,0.0509281679271505,0.0159377810330345,0.0261303270952059,0.0162380147868624,0.0162743705396468,0.0217873560121426,0.0166900261090351,cpu_act
0,7,0.0170394420767059,0.0172954792729937,0.0272006352360431,0.0172018770558329,0.0258454518535962,0.0166917822968501,0.0172086618124292,0.0173114310376919,0.0154335603404503,cpu_act
0,8,0.0168145021710258,0.0167636607701961,0.0180914506602745,0.0165547841013624,0.0399559853741755,0.0180512584316042,0.0178443807392166,0.0260934355453802,0.0157674078184824,cpu_act
1,2,0.015466695651412,0.1263376875565602,0.6112105342058035,0.0369933319206421,0.0952141880989074,0.0351503359583708,0.0509269627240987,0.0254939754421894,0.0250727782885615,cpu_act
1,3,0.0144998927672321,0.0426574317881694,0.536168924604471,0.0228490537175765,0.0324858747995816,0.0301680756876101,0.0476483161059709,0.0208279616557634,0.0195425159942645,cpu_act
1,4,0.0165114020212338,0.0283739767395533,0.5076494725564351,0.0211801029598483,0.0291650673517814,0.0184122747383438,0.0175982531733237,0.0254838963827261,0.0177589265199807,cpu_act
1,5,0.0159745319531514,0.0182044798365006,0.1189039584535818,0.0179898272483394,0.0336235032345239,0.0199504855733651,0.0388600539702635,0.0237802338714783,0.0180570491088124,cpu_act
1,6,0.0155092803044961,0.0156506054963056,0.047707126619151,0.0146828145505144,0.0232733169284004,0.0270454035355494,0.0490310134795995,0.0276857330822027,0.0172143017586607,cpu_act
1,7,0.0152384496938723,0.0154211614997341,0.0203379343192164,0.0167100039095832,0.0236145479318041,0.0167920743473447,0.0184592852512231,0.0259855461235229,0.014763256176733,cpu_act
1,8,0.0146594849916604,0.0147763858907497,0.0197587958178841,0.0164770137948485,0.0357094707970435,0.0151730940605585,0.0148025818455677,0.0248001607564779,0.0153702591330959,cpu_act
2,2,0.0151627992208187,0.1270186356627024,0.6249399580634557,0.0367995811483034,0.1034542637375684,0.0350564246853956,0.0478487917437003,0.0211291873397735,0.024770483517876,cpu_act
2,3,0.0159277146538862,0.0464169226873379,0.5382020656879132,0.0240171060252648,0.0313763218716933,0.0231647302324955,0.0258098657314593,0.0242210142314434,0.0240360805048392,cpu_act
2,4,0.0170442307941042,0.0227814227915727,0.4986865206693227,0.0195881667045446,0.0288186911493539,0.0181351597779072,0.0189856723524056,0.0240141789500529,0.0186976756757268,cpu_act
2,5,0.0153473067598847,0.019415684760763,0.100298136472702,0.0184141530010562,0.0291752339555667,0.0172229479425228,0.0163183925816646,0.0248378433573704,0.0163468877569987,cpu_act
2,6,0.0152013744585789,0.0157568130928736,0.0485174666660336,0.0150948293650379,0.0240816029791648,0.0279133676622922,0.0458923002275136,0.0213403367222501,0.0183118564578203,cpu_act
2,7,0.0166265278194959,0.0167576890582075,0.0233655526804236,0.0150793575180264,0.036423604362286,0.0173285242456656,0.0178125656854647,0.0241025276482105,0.0166293758039291,cpu_act
2,8,0.0170628743676038,0.0171664274082734,0.0186654423148586,0.0162314033995454,0.0343564112599079,0.014235937108214,0.0147608676925301,0.0206377592940743,0.0141940844746736,cpu_act
3,2,0.0156698367343499,0.1520162694729291,0.6004187957598612,0.0364185679130829,0.0916596874594688,0.0353454355723582,0.0989576151164678,0.0238397581359514,0.0249935371371415,cpu_act
3,3,0.0205201571090863,0.0532431569523536,0.5365724930396447,0.023979586835664,0.0409607044779337,0.0204262243440518,0.0289134686956038,0.0278334935697225,0.0232800385699822,cpu_act
3,4,0.0150852593091818,0.0224493390952165,0.5039924717006775,0.0177337245012705,0.025547651717296,0.0166139373412499,0.018834185714905,0.0234986489208844,0.0181228148822601,cpu_act
3,5,0.0163951830651897,0.0174595293803856,0.1572609944985463,0.0176474536554171,0.0266768790494937,0.0279311169511996,0.0475752654557044,0.0200352266144294,0.0167828743131114,cpu_act
3,6,0.0146709947058787,0.0149809768996559,0.0490652041223186,0.0154200151849251,0.0273542321072174,0.0285628366355712,0.0519356367966303,0.0257806286502342,0.0177126823423,cpu_act
3,7,0.0169397871224926,0.0167774263626107,0.0215678988740994,0.0150138454941602,0.0283393713717277,0.0173231412728245,0.0147889184837157,0.0201212242245674,0.0149968335261711,cpu_act
