hyperparameter_setting_id,kFold_id,bits,weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_FP,val_loss_Po-MQ,val_loss_Po-QQ,val_loss_Pr-MQ,val_loss_Pr-QQ,val_loss_SQ,val_loss_SQplus,val_loss_Bw-MQ,val_loss_Bw-QQ,val_loss_Bw-SQ,val_loss_LLT,val_loss_LSQ,test_loss_FP,test_loss_Po-MQ,test_loss_Po-QQ,test_loss_Pr-MQ,test_loss_Pr-QQ,test_loss_SQ,test_loss_SQplus,test_loss_Bw-MQ,test_loss_Bw-QQ,test_loss_Bw-SQ,test_loss_LLT,test_loss_LSQ,train_loss_FP,train_loss_Pr-MQ,train_loss_Pr-QQ,train_loss_SQ,train_loss_SQplus,train_loss_Bw-MQ,train_loss_Bw-QQ,train_loss_Bw-SQ,train_loss_LLT,train_loss_LSQ,time_FP,time_Pr-MQ,time_SQ,time_SQplus,time_Bw-MQ,time_Bw-SQ,time_LLT,time_LSQ,val_loss_SQ_train,test_loss_SQ_train,val_loss_SQplus_train,test_loss_SQplus_train,val_loss_Bw-SQ_train,test_loss_Bw-SQ_train
0,0,8,0.0,0.0001,10,512,50,0.001,0.35098456794565375,0.6011265109885823,0.3500215058976954,0.38935005393895233,0.3534397239034826,0.3855997540734031,0.32240749624642456,0.36325274678793823,0.42529689452864905,0.3302011218937961,,0.3551516370339827,0.3056835800409317,0.4807755623012781,0.2962694376707077,0.35671245455741885,0.30713808387517927,0.3432793378829956,0.2864652514457703,1.0022669911384583,1.003517246246338,0.3214065968990326,,0.3316362231969833,0.29900920294946237,0.31798843991371895,0.28892653267229756,0.25091684633685696,0.25265370069011567,0.13063670238179545,0.2321119116198632,0.1632185898000194,,0.30684980077128254,5.50754314661026,5.713090445846319,6.386246286332607,5.961222842335701,5.836314033716917,5.887273542582989,,5.9598095417022705,0.32447171211242676,0.28995342254638673,0.32289947162974963,0.2876459896564484,0.3298639248717915,0.3200664043426514
0,1,8,0.0,0.0001,10,512,50,0.001,0.359746741977605,0.5418606752699072,0.35824539444663306,0.3639493625272404,0.34628925269300287,0.3615108132362366,0.3197934370149266,0.32805336199023505,0.3602686714042317,0.31564625284888526,,0.343921804969961,0.3246368706226349,0.42755316719412806,0.323521625995636,0.29124884903430937,0.27889712154865265,0.27995873987674713,0.21235052049160003,0.9991815686225891,1.003730010986328,0.1273629993200302,,0.2617452532052994,0.2957691728107391,0.32552999834860524,0.2900408890939528,0.23042868173891498,0.23213955327387778,0.13995449581453878,0.2370110413720531,0.1633461499887128,,0.2952844096768287,5.4534634202718735,5.7244485802948475,6.304347809404135,5.962376516312361,5.689788185060024,5.871947344392538,,5.878267340362072,0.3226947107098319,0.21262412071228026,0.31810015033591876,0.21586622297763824,0.31530085612427106,0.12999361455440522
0,2,8,0.0,0.0001,10,512,50,0.001,0.33797367120330984,0.6405937617475336,0.3418910110538656,0.34460070593790576,0.3194215406071056,0.3428158773617311,0.30737311934882944,0.3418952619487589,0.34466436776247894,0.3203506198796359,,0.32670486108823255,0.2722158759832382,0.5226934045553208,0.2791613221168518,0.2605456978082657,0.27523747086524963,0.2844690471887589,0.1884923830628395,1.0043302416801452,0.9997340202331543,0.10406273528933525,,0.263083815574646,0.30614791858580803,0.3119703521651606,0.2973546347310466,0.2584641109551153,0.23448282480239868,0.13881049521507755,0.22693921385272856,0.1658048855681573,,0.31210388002857087,5.947329003363848,5.89929087087512,6.556854702532291,5.955041851848364,5.84032654389739,5.7209301851689816,,5.86937091499567,0.30081893503665924,0.2174164354801178,0.30616439201615075,0.1891007587313652,0.3207056630741466,0.10558352619409561
0,3,8,0.0,0.0001,10,512,50,0.001,0.4080904044888236,0.5029366476969286,0.4091014726595445,0.44201513041149487,0.4160347147421403,0.4370807964693416,0.3824467889287255,0.3798594258048318,0.4408186430280859,0.4380302822048014,,0.40729323571378534,0.2880379378795624,0.408891499042511,0.2929643988609314,0.3068529099225998,0.29715052247047424,0.28873260915279386,0.24709657728672027,1.0058675408363342,1.0016363859176636,0.16337704956531524,,0.26805287003517153,0.2823311157764927,0.350282431610169,0.27466106703204496,0.22619729561190452,0.2199495723170619,0.12740453861413464,0.23271536346404784,0.15014543816927942,,0.2813614289606771,5.375414222478867,5.807903464883566,6.4587570540606976,5.968380127102137,5.8389996364712715,5.881185173988342,,5.81626458466053,0.3796596825122833,0.23150838613510133,0.38244605606252496,0.2508149266242981,0.43791426718235016,0.1668324127793312
1,0,8,0.0001,0.0001,6,4096,50,0.001,0.373516321182251,0.6215831420638345,0.3699283288283782,0.38792797381227667,0.3527991338209672,0.3735623319040645,0.35323556851256976,0.42385863715952093,0.48589329286055133,0.40534993599761615,,0.3662041127681732,0.34034799337387084,0.5102391228079796,0.3263420552015305,0.34223238527774813,0.30430888235569,0.34202786684036257,0.34007378816604616,0.9993394494056702,0.99878488779068,0.39446675181388857,,0.30827518701553347,0.2697371225203237,0.2774153769977631,0.25731706619262695,0.24353434722269734,0.20559947144600652,0.09229097827788323,0.16602812178673282,0.08723592541871532,,0.2573499569008427,25.737644627690315,26.220180463045835,26.479287557303905,26.180120561271906,28.029740873724222,27.93749066069722,,26.237251587212086,0.3577282889322801,0.3087481796741486,0.3524575639854778,0.3338673532009125,0.40548843958161096,0.39311217069625853
1,1,8,0.0001,0.0001,6,4096,50,0.001,0.3683334467085925,0.6217546300454573,0.3714020712809129,0.3745649524710395,0.34813881462270563,0.36746038090098987,0.3375492746179754,0.4080576381900094,0.4200835620815104,0.3967173289168965,,0.36580645767125214,0.23239388465881347,0.49164491295814516,0.23983733654022216,0.22993510365486144,0.23480635583400727,0.25348633229732515,0.1890401914715767,0.9999859452247619,1.000610065460205,0.12510857880115508,,0.24940328001976014,0.2689447225101532,0.26999203187804066,0.26874136732470605,0.2378576397895813,0.2072004041364116,0.10765965763599641,0.16243307869280538,0.07676856003461345,,0.2637005640614417,25.74296298250556,26.113700713962317,26.561005242168903,26.17236042395234,28.190819047391415,27.927356511354446,,26.172013945877552,0.35172818194736133,0.18887027651071547,0.33651266585696826,0.1890310376882553,0.3956539685075933,0.1284844234585762
1,2,8,0.0001,0.0001,6,4096,50,0.001,0.3468725870956074,0.6130054999481548,0.3499160517345775,0.3398374779657884,0.3238903778520497,0.3450832705606114,0.3276166529818015,0.3422775747339157,0.3942892761393027,0.3467695540325208,,0.3396401093764739,0.2272073045372963,0.47940110303461553,0.23579836785793304,0.22282394915819168,0.2035848692059517,0.2597094863653183,0.18763899505138398,1.0009644627571106,0.9999556541442871,0.06786789302714169,,0.21994830667972565,0.2719405985647632,0.29691748272988105,0.25382753004950864,0.2311443474984938,0.2137514227820981,0.1083545206535247,0.18964429824582993,0.07060979270646649,,0.2686407272854159,25.95378778502345,26.108510322868824,26.53658950328827,26.100791089236736,28.272469006478786,28.11302189528942,,26.030102401971817,0.31549517810344696,0.18023739159107208,0.3260531269691207,0.18794927299022673,0.34696218371391296,0.06743803299032151
1,3,8,0.0001,0.0001,6,4096,50,0.001,0.41833827983249317,0.5159157379107042,0.42182970588857477,0.459999989379536,0.39799504659392615,0.42829589681191876,0.3881053247235038,0.43314568292010913,0.456506916067817,0.4556772437962619,,0.42353126948530023,0.24750730991363526,0.3837141990661621,0.25448971092700956,0.302970689535141,0.22751837372779846,0.22605380713939666,0.18456872999668122,1.0007715821266174,1.0016871690750122,0.06782217919826508,,0.22316465079784392,0.2557905263477756,0.29792245453403843,0.2445659233677772,0.21672992216002557,0.2033782466765373,0.11884130609612312,0.15749177000214976,0.10343832029931006,,0.2490077196590362,26.034153308719397,26.12710776180029,26.402229864150286,26.21959038078785,27.957915361970663,28.268941663205624,,26.184110514819622,0.418084824627096,0.2154781550168991,0.38724673878062854,0.18472688794136047,0.45628412745215674,0.06719623208045959
2,0,8,0.0,0.001,10,2048,50,0.0001,0.3759191496805711,0.5781038918278434,0.3728602054444226,0.40300429273735394,0.377577468752861,0.5361172990365461,0.3157630914991552,0.3714272447607734,0.3441489338874817,0.3185713399540294,,0.37345790592106903,0.3613407850265503,0.45897574089467524,0.3416240304708481,0.34872229397296906,0.3217623233795166,0.49401668906211854,0.29410131871700285,0.9992387056350708,0.9992216467857361,0.27556319534778595,,0.3330186277627945,0.31096551014531043,0.3030271530151367,0.2864043837593448,0.26592119374582845,0.2388907459474379,0.21777063319759984,0.24777849403119856,0.2236320751328622,,0.2623659093533793,13.36804185807705,13.736866414546967,14.033470798283815,13.950734075158834,14.650145012885332,14.709357902407646,,13.592271856963634,0.32435556975277985,0.2958359241485596,0.3155068267475475,0.2938974440097809,0.31858503141186456,0.2756673902273178
2,1,8,0.0,0.001,10,2048,50,0.0001,0.3491049083796414,0.6249992739070546,0.35171128809452057,0.3860170434821736,0.3474810204722665,0.5136312395334244,0.3243339860981161,0.39701126380400226,0.3431514176455411,0.3366944288665598,,0.3730620321902362,0.25856338143348695,0.49883297830820084,0.2594432532787323,0.25790648758411405,0.2741498827934265,0.46893901824951173,0.2166146904230118,0.9994412541389466,1.001969814300537,0.25903367400169375,,0.24740471839904785,0.412491645543806,0.3155340417738884,0.281905613599285,0.22333981433222372,0.22048888043049844,0.23489191791703623,0.28853643853818217,0.2632451158377432,,0.2748757658466216,13.59498567134142,13.778703279793262,14.224416080862284,13.73279032856226,14.737227097153664,14.628133367747068,,13.752650506794453,0.33086562156677246,0.2394559919834137,0.32407775250348175,0.21605540812015533,0.3367131745273417,0.25905599892139436
