hyperparameter_setting_id,bits,FP,Po-MQ,Po-QQ,Pr-MQ,Pr-QQ,Bw-MQ,Bw-QQ,SQ,Bw-SQ,dataset
0,2,0.11329466536408286,20.91682729125023,1.008515144046396,0.7049931680317968,0.5874967215349898,0.6697728576138615,0.8112551470287144,0.42497059401357545,0.5075129657518118,sulfur
0,3,0.2342443082947284,1.216110329516232,0.7183246041182428,0.4077752511948347,0.7049268466886133,0.8180065429303796,0.8387063784059137,0.4173015118576586,0.3218216563109308,sulfur
0,4,0.1345078120939433,0.2749783531064167,0.4771444020443596,0.2186059282859787,0.371195652987808,0.18342386700678612,0.23356753453845153,0.30991683478932824,0.16598574160598217,sulfur
0,5,0.17579070124775167,0.2039451486896723,0.33286831800360234,0.2315200124168768,0.45219823548104615,0.23440857201348986,0.21651393022621046,0.48944079352077097,0.26373878344893453,sulfur
0,6,0.13366377934580667,0.13689020498422902,0.1659301369683817,0.14976374473189932,0.3219185573398135,0.1255225269356742,0.17506583852227772,0.3023382857441902,0.12921088781440626,sulfur
0,7,0.1549144245916977,0.15684401727048675,0.16241024343762542,0.14062556460266928,0.21854631984606382,0.1385541751049459,0.14426901290426025,0.227214046602603,0.13859190165530885,sulfur
0,8,0.10650873585836958,0.10730852435808624,0.10994033296592529,0.10734131251228969,0.24551286846399303,0.11012510462896893,0.12950132956029842,0.2043626447441056,0.12914493485586714,sulfur
1,2,0.17143402143847192,24.4633986890316,0.825451198569499,0.6567703539971262,0.5682100089965388,0.6344851565081626,0.691744994954206,0.5556442989618517,0.5944054688327014,sulfur
1,3,0.13508053659461433,0.9463869017548859,0.7118462841259315,0.3212413191329688,0.48015258519444615,0.3846850709989667,0.39524347822880374,0.3035886257071979,0.29308192608878014,sulfur
1,4,0.11166612429078666,0.23233875946607435,0.4391266416059807,0.18334665230941022,0.26181908338330684,0.17552587443497028,0.2352807029499672,0.2638271277071908,0.1724245126126334,sulfur
1,5,0.11094184075482186,0.15312787808943534,0.26266636484069744,0.1420275881071575,0.2443007116322405,0.17185997914057222,0.47458506578113885,0.2138825479196384,0.1547574999276548,sulfur
1,6,0.12944345225114373,0.13255449613789091,0.1692334430874325,0.12979594633216035,0.2783753528026863,0.13813594304956492,0.14981539358850565,0.24639687293674792,0.13791911989683284,sulfur
1,7,0.11346345567144452,0.11620382273104038,0.11829376318491991,0.11452137251617382,0.2173769352259114,0.17166796496603634,0.1542562314192764,0.18002735994523386,0.15438818061957132,sulfur
1,8,0.11721150934463365,0.11730351928854357,0.1204807023867033,0.09541123762028289,0.27773053947603327,0.11042833807878191,0.1164912849082611,0.29966972686816,0.1328313744277693,sulfur
2,2,0.13170159454457459,19.091037184000015,0.79577826266177,0.7006982226390391,0.5643086149124429,0.9154801876284182,0.8628779829945415,0.40214112247340383,0.8219165711663663,sulfur
2,3,0.09596488595707335,0.9609166083857417,0.7001419273787178,0.2984023506753146,0.37625792764592914,0.2894355691038072,0.38653470877325163,0.3213374303653836,0.3167478642542846,sulfur
2,4,0.12596402256749567,0.3257198396371677,0.4833411510568112,0.2140275770798325,0.30722843399271366,0.9482052973471582,0.8177455984288826,0.23243515468202527,0.43490435209823775,sulfur
2,5,266.59988326975144,262.7197342859581,56.87495156810619,0.5875628237612546,1134892.843670016,0.9337595405522734,0.867941106390208,814.1770304080565,0.7519917540019379,sulfur
2,6,0.23434241369832304,0.23515764735639091,0.26440842068986964,0.21644728635437782,0.7554623113945127,0.373325076745823,0.5295513062737882,0.5740308400476352,0.3422850341186859,sulfur
2,7,0.1923704907647334,0.19527559678535905,0.20457917521707708,0.18018103272188452,0.22286934454459692,0.22307860681321467,0.2732374738901853,0.23457600122783334,0.2201787607860751,sulfur
2,8,0.17333620807621625,0.1747027243953198,0.17692547718761484,0.16777574925217772,0.3826054463046603,0.19164935074513775,0.18286724865902212,0.36978733695577826,0.17065006698248902,sulfur
3,2,0.1400999646633863,24.512709641456603,0.8635423430940137,0.6831694558728486,0.5623693683417514,0.608301030495204,0.664749598223716,0.5607068741926924,0.5375165959820152,sulfur
3,3,0.14560580041725185,0.7591167521197348,0.7215517174219712,0.34155587707646184,0.6146692872978747,1.007462267484516,0.8459733739495278,0.46282609475310893,0.6031133712269365,sulfur
3,4,0.13097707463894034,0.264524978888221,0.4365762151312083,0.20868983285035933,0.3168226143112406,0.21856743758544325,0.27248967851046474,0.22052733176387843,0.20486783089581873,sulfur
3,5,0.1787572131725028,0.20805119550786907,0.34092202775645997,0.16845227049197997,0.42169314934872093,0.17481326290871943,0.1956305311992764,0.3705385887762532,0.286435966915451,sulfur
3,6,0.12219093483872707,0.12673150346381584,0.171957319159992,0.11109931479440997,0.2610009884694591,0.1191788456169888,0.1486436670646071,0.1928873709286563,0.12847762856399636,sulfur
3,7,0.12622563379118212,0.12977048783795903,0.13038243411574507,0.12462859184015537,0.1990578266093507,0.1719032894703559,0.27323512173024933,0.1850027331616729,0.1448784316889941,sulfur
3,8,0.12717473176307972,0.1287787955370731,0.1339396945899352,0.14901220587780695,0.4321272592060268,0.18809987690765406,0.14245258271694178,0.38396874910686163,0.15170949846506115,sulfur
4,2,0.12592155172023917,25.686479356884956,1.2866636402672156,0.679955221246928,0.565781548502855,0.6493232897482812,0.7472136380383745,0.46497191661037507,0.4863330270163715,sulfur
4,3,0.11789878369309004,0.9246153854299337,0.7194079381180927,0.30043676616624,0.42563230227679016,0.3032588457688689,0.42099933796562256,0.340871246799361,0.32644996480084953,sulfur
4,4,0.11955651799216863,0.2648561066016555,0.47161404801299794,0.211885533016175,0.3532866458641365,0.21579073306638744,0.35720147882821035,0.3518262317869812,0.18044515923829746,sulfur
4,5,0.1754505299031734,0.2008004752337001,0.33715677496511487,0.3960100186406635,0.5442690183641389,1.0074353845324366,0.8532367371255531,0.4164287373889238,0.7662043254589662,sulfur
4,6,0.12942995080957184,0.13687085317214948,0.17596550717717033,0.15360946597065775,1.4446855332469568,0.1655550904688425,0.2496508180745877,0.40281699553597716,0.15082881908165285,sulfur
4,7,0.1875605349661782,0.19118432806571942,0.19593512677820396,0.1884596936404705,0.26269843468908216,0.2046809936640784,0.2758958153193816,0.24204219976672903,0.22686486770398911,sulfur
4,8,0.1315132140065543,0.13262948205228892,0.13747463433537627,0.12219317291164766,0.17443149012979117,0.17744237915612754,0.2667192304506898,0.22517850825097407,0.1557674020295962,sulfur
5,2,0.11299675605259832,24.707020062208176,1.2727064049104229,0.6908940867520869,0.585201783850789,0.8057300703600049,0.809328966983594,0.3133550993399694,0.3721383827272802,sulfur
5,3,0.14670765189221124,0.8509346134960651,0.7169400456710718,0.31343162502162153,0.4352914430666715,0.31961277914233505,0.41709256113972515,0.4164649782469496,0.347855743789114,sulfur
5,4,0.12491144392406564,0.23942753798328337,0.4462086692918092,0.20445675039663908,0.35715424790978434,0.2327813149662688,0.34008383291075006,0.29536394474562255,0.20638248317409302,sulfur
