hyperparameter_setting_id,bits,FP,Po-MQ,Po-QQ,Pr-MQ,Pr-QQ,Bw-MQ,Bw-QQ,SQ,Bw-SQ,dataset
0,2,0.34708624200076993,1.4817919670794668,0.7712691854572657,0.7445403390761578,0.48283469730028605,0.7167055451508724,0.6661178177053279,0.427073370981397,0.42929526417883057,california
0,3,0.3444247413934632,1.1827637957126806,0.5522561747919429,0.5535810248192512,0.44428226812319316,0.5852141151374036,0.653475392316327,0.37806378010321745,0.4998013373012795,california
0,4,0.35729168172587045,1.0674409222760886,0.4069652294457862,0.49005241812009254,0.4142695752508712,0.4612414742763521,0.5244994163513184,0.3669734341289961,0.41878023919592977,california
0,5,0.34791092435744675,1.0137581721152829,0.3641830863826202,0.43591320638855297,0.40690727630122137,0.42206894085093427,0.3727604697493723,0.34920215414498335,0.3333177043689471,california
0,6,0.35551325176193405,1.0441125607957613,0.3612024471050862,0.4377867572743332,0.4300708088332392,0.651765408208876,0.6628705068068071,0.35387832319759055,0.527186494885069,california
0,7,0.5580254569000592,0.9932001975887088,0.35281006661667064,0.4219232362518651,0.4022985709944006,0.3685053235089237,0.32765883397536744,0.346631988578222,0.3280424159161295,california
0,8,0.35845883854269756,0.6071359102473115,0.3601086178046623,0.3728607811711051,0.44878697803977763,0.5360056905132351,0.6048621137936909,0.3856282253636781,0.3920021543900172,california
1,2,0.3494893569273479,1.5335410546144526,0.8332658424296163,0.7436688583908659,0.4930400236199299,0.7133276401144085,0.6624265742121321,0.43278839246115897,0.4307353523249427,california
1,3,0.3579222219996154,1.4371747813215763,0.583565422394454,0.5540206781616717,0.4579660673258882,0.5584101212747169,0.5514180524839144,0.36671200909397816,0.42777164948709084,california
1,4,0.3536869102750312,1.1488655846481295,0.40187518479528295,0.4906079255100904,0.41434725235131653,0.49696284556253395,0.4642086232179832,0.3754945802022562,0.4158421196653789,california
1,5,0.35070919091389935,0.9336092288355399,0.3674003288488496,0.43790898611204643,0.41645667147681564,0.5071593485490391,0.590526013843941,0.37408359078972625,0.4188473090331888,california
1,6,0.34374229346373764,0.9665966815287407,0.3481190286576748,0.4385201507953531,0.3975210869741259,0.6574843262632688,0.6630522363113635,0.3497542001419898,0.332811793638746,california
1,7,0.356151324334893,1.0022089689786575,0.35820475509672456,0.4175880820790277,0.40321945160853134,0.36911542486526405,0.34684169889060834,0.34777889908996945,0.3281286732462997,california
1,8,0.38791294492089723,0.7068184427691229,0.3894935795169493,0.4310303236484866,0.4642003311719181,0.3445121304541262,0.3843891572926871,0.35453913621604444,0.3434402431841149,california
2,2,0.3550681214440953,1.48440649918083,0.7715043629209201,0.7439240722945242,0.4899188830489011,0.743580571087924,0.5302765397072742,0.42102979797531254,0.44629198661723146,california
2,3,0.357518835690324,0.8658507142667518,0.49946440022269434,0.5545707989709847,0.42867776613795394,0.5535012155771255,0.4186442065701791,0.36633277910225315,0.36476013183763084,california
2,4,0.3514598440040241,1.2571513975420119,0.4090417286550457,0.4919735083892715,0.4359292849108125,0.49359029220191364,0.43482839753357405,0.351792792580796,0.3570748201148076,california
2,5,0.494019025925434,0.945744380186961,0.4973383192650297,0.6772661420262673,0.43809504583477976,0.45236176459513827,0.3619900191837752,0.44085138241449995,0.33735452687057355,california
2,6,0.3549455636632487,0.9040610996949854,0.3561114733671825,0.4411855781168649,0.4020839807549209,0.40901482185969745,0.46696259336489615,0.36705954057362045,0.3150435272096233,california
2,7,0.38169737493012545,0.9666672656915829,0.3834800721548328,0.44645132108196395,0.4912648848060406,0.40963333042190325,0.3989301371684467,0.4334012893480107,0.40874770873748323,california
2,8,0.35490211493081664,0.5887475921010429,0.3561330198846532,0.38077806307172235,0.4442847109540845,0.729970317085584,0.6816538727644719,2.2377871926309485,0.8939949975320787,california
3,2,0.3582210132873363,1.917492643630866,0.7854937503960999,0.7428201750372395,0.5225828371716268,0.7423296999750715,0.576397319702488,0.43850383021388994,0.4874679039133656,california
3,3,0.40474966023343073,1.3969125067815185,0.5739449390746427,0.5570260028044383,0.45238057776834023,0.5560387792912397,0.5186720169290449,0.3815525456585667,0.40086855168143903,california
3,4,0.41364126942600266,1.2158364647717188,0.41778657593849033,12.581173990474957,0.4382361764031829,0.4942797695822788,0.4234755111406698,0.42818782845455583,0.38836688832873756,california
3,5,0.34761347077420035,0.974766999379393,0.35911748470230537,0.5018469488840889,0.39361432929607953,0.6559495934934327,0.6640159597902586,0.3545871612756993,0.33154782867482435,california
