weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
0.0001,0.0001,8,4096,50,0.001,102.05478030532154,102.40311893064585,121.08295469141719,114.03679685450312,109.91904295736285,100.92915993306174,101.24945370119009,104.99182538843867,105.49790020843051
0.0001,0.0001,10,1024,70,0.0001,102.74930800252886,103.49643041126764,124.63706765246036,122.84865888908728,98.66850183970892,101.35335967789835,101.3847482026513,101.30845892607276,101.27767056137768
0.0001,0.0001,5,2048,50,0.001,105.68997007341527,106.358716623107,130.34163033784324,118.61246655592278,101.34232079804833,105.10116816278713,105.3751337990832,116.64135577073738,119.37780027247187
0.0,0.0001,10,2048,70,0.0001,105.74959828960361,105.86304750015486,129.0322965365737,99.37057503657554,104.15700183697601,97.7848343350994,97.80159605794879,119.20750563891966,119.21359651480148
0.0,0.0001,6,8192,70,0.001,105.85874187412547,107.31838277560561,133.5309695343473,102.98330284232524,105.62986977420636,108.48150247602321,108.90369016732743,100.63087827767899,100.80897533359813
0.0001,0.0001,5,1024,50,0.0001,106.99545071729973,107.48343407929833,120.30861942803682,118.70759741939716,104.35041860324233,103.14215366875948,103.1545450011296,104.26070478069248,104.2387606492683
0.0001,0.001,5,1024,70,0.0001,107.11186030373645,107.55927282304906,111.6177237781126,113.12697572850469,121.49988943071507,108.13437100310824,108.13285087471577,113.26774301101912,113.26668434712424
0.0,0.001,5,512,70,0.001,107.64149258741692,107.60420124566377,117.02089133191464,112.08372178718226,127.69041488419718,120.25838920251647,120.65628752067907,114.1835159757244,114.21604651835428
0.0,0.001,5,1024,70,0.0001,108.01490134623513,108.48367412054716,118.38411621549237,112.88756845958197,122.6478059683273,134.15237506467903,134.18622122237932,107.78481714049381,107.7610469647308
0.0,0.0001,6,1024,50,0.0001,108.20229499019794,109.25718603561174,142.73413222583372,107.8250763736554,129.53807500583022,125.57722957098662,125.62120078926655,99.94047164916992,99.93902536648423
0.0,0.001,8,512,70,0.0001,109.65015149472364,109.87021397832615,113.45047611976737,111.81004658030041,118.60650162198651,110.10519961456754,110.10240697149021,103.88678132242231,103.88851575709101
0.0,0.0001,8,8192,50,0.0001,109.76182299941334,110.1606368449197,126.32817032088094,109.40167999267578,111.36198470841593,105.18795690963518,105.20041502767535,115.45605576927983,115.44389348955296
0.0001,0.0001,10,4096,70,0.0001,110.25279127661861,111.04986538104157,117.82604764112786,107.9507910885028,101.80784914386807,95.41532869481328,95.43855223015173,98.54791644082141,98.5253665981008
0.0001,0.001,8,1024,70,0.0001,110.62239461870335,110.19155246108326,113.94452177588619,110.85995713988346,127.24717387868397,107.15209949550344,107.13704937607494,109.62261683905302,109.60611257980119
0.0,0.0001,6,8192,30,0.001,111.1681476991568,111.73345913104157,125.07901632963721,119.15269242471723,137.5308505955027,108.64165029952775,109.7013731429826,106.71597113538144,104.80731935643438
0.0001,0.0001,5,4096,50,0.001,111.27403714763584,112.07066664055212,133.914570196351,107.26769484334918,110.09741085678783,119.53007917261836,119.01275691701404,127.86738381456973,127.18135754030142
0.0001,0.001,8,1024,70,0.001,111.86958398391951,112.37756131300286,120.65778111699802,168.61174648911205,120.74742468079525,109.78521495078927,110.04360523508556,108.08651403170913,108.21035982957527
0.0,0.001,6,512,70,0.001,112.55506674923114,112.89721958672823,115.85204468912153,109.13236612348415,118.00250141656221,132.51940530805444,133.0042479216163,107.72118588347934,107.90869835241517
0.0001,0.0001,6,512,50,0.0001,112.85148005699044,113.69674597213518,145.85030615507668,126.94470442586871,110.67391210527562,103.62855165396164,103.69358432826711,106.97041548543902,106.95587408720557
0.0,0.0001,5,1024,50,0.001,113.12295947857757,113.31117920377362,112.60683418387798,109.84394489117523,103.52532594595382,107.7441895328351,108.89663428690896,103.82127169708707,104.23519365111393
0.0001,0.0001,6,4096,30,0.001,113.27785884800242,113.67853016639823,125.01328676138351,112.57887165582002,123.14673608808376,140.86402875985672,143.90860617338723,125.10130896497128,122.06757508462934
0.0,0.0001,6,1024,50,0.0001,113.95721942275318,114.09185403852321,115.55099418981752,109.66316900680314,124.74225451341316,100.49906722111488,100.48637555250481,130.73165779683129,130.72746481824277
0.0001,0.001,10,1024,70,0.0001,114.11545955601024,114.4499974606642,123.83812816107451,126.38174666219683,130.799261520158,112.0940853517447,112.06734597505029,130.11866851351155,130.16412154240393
0.0001,0.0001,8,512,50,0.001,114.14600719622712,115.68876721965732,141.13044664753016,113.67938027453067,139.05997336088723,128.1261506721155,131.09307753150142,107.24173229843822,107.30813775133731
0.0001,0.001,8,2048,70,0.001,114.18300554645596,114.61298467152155,133.053884136143,115.18507954611707,123.10898595781468,113.89596956167648,114.27108576760364,133.14948022187644,133.28530792691814
0.0001,0.0001,6,512,70,0.0001,114.21469417970572,116.19635516494068,135.37518737565225,107.43261456845411,128.554654363376,112.06365260793201,112.00303410772068,102.15024236422866,102.17083455555475
0.0001,0.0001,6,512,70,0.001,114.52520011787983,115.25945452789762,134.4082891549637,107.8925389531833,109.57303146817792,115.26763591481678,115.80994978947426,113.95958891911293,114.16138651833606
