val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
0.1287501444037144,8.447162730877215,0.10534241738227698,0.12080764094224343,0.10438450769736217,0.09073998658702924,0.09121554889358006,0.07987557784296,0.08031759886787487,0.10281939317400639,0.09408767555768673
0.09709187688735815,1.1912169823279748,0.10575077086687087,0.12081910847471311,0.10609859973192215,0.09521751931080451,0.09538472122870958,0.08863796396897389,0.0892234919162897,0.10375787638700926,0.09615818617435602
0.09054553190676065,7.982841183589055,0.10819350400796303,0.1274601331123939,0.10419184256058472,0.09108652329215637,0.09115634594972317,0.0834766024007247,0.08457524243455666,0.10690577580378606,0.10059432771343452
0.08930129689665942,1.427619035427387,0.10243920701054426,0.12165489563575158,0.10052018761634826,0.09032884526711243,0.09016253890899512,0.08131414156120557,0.08209042041920699,0.09567482322454453,0.09550715283705638
0.0843644111775435,1.6742257063205426,0.10851390671271544,0.11802321179555013,0.10084031997964932,0.0895213109942583,0.0896983941587118,0.08040129731480893,0.08098960220813751,0.10490205322320645,0.0909068033672296
0.08763607430916566,2.047681736946106,0.1043927499308036,0.12245901467708441,0.1089999658557085,0.09330765444498795,0.09392935478916535,0.0839100722510081,0.08467678209910026,0.10495241788717416,0.09273427272072206
0.09091927581108533,14.573745434100811,0.11353238133283762,0.12225175792208084,0.10613555604448685,0.09105395849507589,0.09121227889106824,0.0854555641229336,0.08643674810345356,0.10647552191064907,0.09859754517674446
0.08762412862135814,0.25940898748544544,0.10518643741424268,0.11310235525553043,0.09860576821061282,0.08718854274887305,0.08744423383703599,0.08913036051851053,0.08967754224745127,0.10515619527835113,0.09690193728758739
0.08042178583832887,10.74589942051814,0.09363227091156519,0.11768752147371953,0.09685030522254798,0.08536442971000305,0.08583292909539662,0.07639338471568548,0.0768686829851224,0.10022601078336056,0.09510157062457159
0.08736115550765625,13.743448888338529,0.10323461999113744,0.12517481904763442,0.10134627756017905,0.08873067254630419,0.08898327877888312,0.08448530051570673,0.08512473258261498,0.10574713979776089,0.0979619746024792
0.09476534133920303,0.5478459459084731,0.09546000275474328,0.12183779415029745,0.09803031866367047,0.09150099172615088,0.09162993230498755,0.08607999367209582,0.08670160787609907,0.10546771058669457,0.10211100073961112
0.08412746941814056,9.369427651625413,0.10392035990953445,0.11812539880092328,0.10353065505623818,0.0901343326155956,0.09039296828783476,0.08021012011628885,0.08105046697534048,0.09981561343257243,0.09432807077582066
0.09401578450432191,1.274458489051232,0.10635017225375543,0.12535550055595546,0.10228667093011048,0.08856493183053457,0.08845805726372279,0.08198605924844742,0.08294007749511645,0.10515946092513892,0.09271390524048072
0.08993893053669196,11.044519747220553,0.11161204530642582,0.12405215753958776,0.10626773713872983,0.09044919329193922,0.09065838530659676,0.08416052901974092,0.08508721091426336,0.11124192648209058,0.10034777418925211
0.08795853154017375,10.264680143503043,0.10681648300244258,0.12794713492576892,0.10801134550800691,0.09474659086419986,0.09519596575544431,0.08621142145532829,0.08695763997160472,0.10341843492709674,0.09879106598404738
0.0908956775871607,2.3724565744400024,0.10367023956317167,0.12271816971210334,0.10962258881101242,0.09304488650881328,0.09344227600556154,0.09002771962147493,0.09048478746643433,0.10550983416346403,0.09809546161156435
0.08562543638623678,1.5320114172421968,0.10139517337083817,0.1239684012073737,0.10297325941232535,0.09484501062677457,0.09501559149760466,0.08207972978170101,0.08308114088498629,0.10489883973048283,0.09493987537347354
0.09406777150355852,11.907911344674917,0.11653459593653678,0.1272142605139659,0.13438955224477328,0.10165597406717447,0.10186693164018484,0.08973163096950604,0.09021648042477094,0.10573169233707282,0.10295531268303211
0.091388395600594,1.0170154965840854,0.10125158962148886,0.1230992303444789,0.10286166197978533,0.08978488319195234,0.09031315881472368,0.0833052552663363,0.08428071553890522,0.10425546960188792,0.09516053612415608
0.07810763573417297,2.082101499117338,0.09771783211483405,0.11578129105843031,0.10728667091864806,0.08803145438432694,0.08811428271807158,0.07857357899730022,0.07923080823742426,0.0944319214958411,0.09297358439518855
