bits,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
2,0.44568729400634766,1.2540241962387448,0.5648154190608433,0.6560992045061929,0.5034313237383252,0.6211843348684765,0.6211843433834258,0.5304351278713771,0.5306443572044373
3,0.4301062467552367,0.6228242942265102,0.4661611659186227,0.5616338820684523,0.48238426730746314,0.4792444635005224,0.4792444635005224,0.5032836809044793,0.5039693003609067
4,0.5013422504777,0.5046843261945815,0.47533069054285687,0.5737205942471822,0.4804360086009616,0.4654211600621541,0.46540898368472144,0.5236020428793771,0.5235321919123331
5,0.4669977639402662,0.44766771367618013,0.43615350127220154,0.47791435321172077,0.49911892130261376,0.47134095714205787,0.471348626273019,0.4849325219790141,0.4850480826128097
6,0.452049718726249,0.4925820061138698,0.4859255701303482,0.8463063552266076,0.5302845722153073,0.5715316761107672,0.5713749201524825,0.49354779152643113,0.4934690296649933
7,0.4537211223727181,0.44723090529441833,0.432250535204297,0.48914570254938944,0.5557427704334259,0.701146342924663,0.7011488179365793,0.5044866417135511,0.5044415366081965
8,0.44920049820627483,0.4408163520551863,0.5120376277537573,0.4962778141101201,0.5897379503363654,0.7421993684201014,0.7421929509866805,0.46982259835515705,0.4698330178147271
