val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
98.39745080293115,160.47225564985132,148.57946356018977,110.09248494390232,100.36551000111139,101.71178293939846,105.67606985746924,95.98863026633191,95.91482919721462,121.37681921204525,94.9592602857903
108.37931203130466,157.0952642640071,147.196708223713,118.73078611003818,111.1228307467788,120.72942893184833,122.1029844711076,107.97204185599712,108.13438449688812,140.8875357784442,102.14360393694977
115.61536888578046,164.6608691998382,146.60681488264854,114.22805142758497,115.21119946152416,99.37449634608937,100.34338452922763,106.53647505347408,106.56572529807019,127.92246844163581,100.35728084507274
111.39359949595892,178.6414474942791,151.2320416578606,127.99948837508016,128.72881704301977,102.17325626202484,102.64711294601213,101.55313024947893,101.6088060976854,120.00972727875211,104.56202270735555
147.67876195195896,186.90328091294018,146.99938344243748,121.53414074342642,110.51024829807567,107.7690258026123,109.41516341024371,108.26345648694394,108.36426942739914,125.29344683974537,112.61408435764598
112.89598584530958,174.69595695609476,148.06981949308025,147.88339005655317,116.67393334232159,112.95459189343808,113.41376398570502,111.70702475932107,111.70101934404515,136.77849601631735,109.12791186660084
111.41039976433142,169.60987011354362,147.9292932766587,120.0927591466192,140.71988137088604,102.10771628991881,112.01718879813579,104.14980005862108,104.22037554498928,129.8259755034945,110.35488122968532
110.48147090513315,165.97405652857537,144.9284564914988,124.04026390189556,105.5238074117632,106.42745615831062,114.32130392273861,103.98708309344391,104.02060824721607,136.9108781387557,119.07728827177588
114.11543125892753,174.29077393261355,132.32835644394603,137.0392039854135,114.92015821542313,113.08943677304396,113.81242774849507,105.49958829737422,105.53249746294163,128.53264202288727,106.23863479272643
116.08489341166482,158.5683771389634,149.05211206692368,120.37959585616838,114.20622942340908,108.9941409096789,109.32430204704626,102.61128587865117,102.75363045308127,137.91615722428506,101.63634217675053
112.60042720054513,171.6444557531556,137.78679218576914,120.88560833148102,115.52378754117596,111.85224920244359,113.69730098211943,120.9036693857677,120.97713527394764,133.76210636879082,127.4675147213153
124.52973659002959,183.4292326969887,137.4320348483413,119.62188993994869,107.05360862390319,104.40561146522636,110.48051344458736,107.11253009625335,107.09652932010479,128.2523739373506,144.84036903950707
123.0697699020158,155.36426191187616,145.64034464821887,124.2274149994352,116.80827229058565,114.66741305678639,116.28388185643438,101.59056088461804,101.52272472096912,119.71797333902387,119.1243647675016
119.87081362596199,169.11679487086053,164.15481499059877,138.16914122851927,133.51541393906322,113.04710097811115,116.62022576403263,112.0625785998444,112.08567291942995,146.1530950176182,114.37240122325385
118.79159933061742,181.18983436698343,159.62267052949363,125.27684339836462,129.66806582550504,104.31383616888701,104.89302307812136,106.29244773067646,106.3757990367377,129.40190500287866,103.20442666580428
125.34851717593065,180.04235224937324,148.9371438097598,126.43838609154545,111.36432232073884,106.06158532669295,106.24044031171657,107.76121657641966,107.88611346572193,128.57446010077177,109.7251974077367
114.54931987933259,182.2110816044594,138.84943395586157,123.47898728100222,126.01396048246924,107.04356304567251,107.83796521087191,106.75960586320109,106.85600411714013,125.62887089288057,108.77596317120452
107.89540800407751,194.5876690309439,151.45755904468137,124.64267155661511,113.38661250783436,115.00379773040316,122.39824357673304,107.9292809785302,108.0392277276338,125.026265443261,99.61443704633571
117.49938532131821,176.3695974776994,148.87819375564803,131.41027422093634,105.52284519707979,106.46542458036053,105.99298238042576,107.66183830375103,107.7761639267651,153.8497556999548,114.49401758677924
108.13298268104667,158.57544013635436,142.09288844777578,116.835298281997,120.86864830130962,106.64334169074671,112.83024269787234,98.21072689454947,98.23895189655362,127.48475157324947,107.7017195972044
