weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
0.0001,0.001,8,512,50,0.001,0.4711949371156238,0.4726764275914147,0.4710358054864974,0.5077248016993204,0.5289789140224457,0.5551315517652602,0.5551743989899045,0.4924235500040508,0.4923592067900158,0.5615537493001848,0.5645147860050201
0.0001,0.0001,5,1024,30,0.001,0.4720278439067659,0.4720113376776377,0.4695019991624923,0.5741950997284481,0.8088341497239613,0.6577683204696292,0.6579261535689944,0.5629491224175408,0.5629520842007228,0.4787766287724177,0.4675493708678654
0.0,0.001,10,128,30,0.0001,0.4756257548218682,0.4770687591461908,0.4749680345966702,0.5065283321198963,0.5305812756220499,0.5164871542226701,0.5164732180890583,0.46230258615244,0.4622961147910073,0.4711747978414808,0.7350004315376282
0.0001,0.001,6,512,30,0.001,0.478439572311583,0.4787580512818836,0.4827004557564145,0.5202661426294417,0.6006370200997307,0.6811871557008653,0.6812893038704282,0.4846696981361934,0.4846158481779553,0.5494930886086964,1.0406250925291152
0.0,0.0001,5,256,70,0.0001,0.4800112290041787,0.4805159795851934,0.477759172519048,0.4887606529962449,0.7628882172561827,0.6454620574201856,0.6454539880866096,0.4982694557734898,0.498243069364911,0.4668336013952891,0.4623447855313619
0.0,0.001,10,1024,30,0.001,0.4813526130857922,0.4829020060244061,0.4900612462134588,0.4770090892201378,0.489964207013448,0.5474601671809242,0.5475971230438778,0.5100332796573639,0.5100381118910653,0.4854229326759066,0.6678399500392732
0.0,0.001,10,256,30,0.0001,0.4816712155228569,0.4821730852127075,0.4844955816155388,0.5074693163235983,0.5270671688375019,0.5881781081358591,0.5881757423991248,0.5160746503443945,0.5160695399556842,0.4727670060736792,0.47379264377412345
0.0,0.001,8,4096,50,0.0001,0.481894986970084,0.4822066114062354,0.4880838564464024,0.5764171325025105,0.6489854071821485,0.7042018856321063,0.7044928726695833,0.5138307511806488,0.5138282804262071,0.5824519878342038,0.4818614919980367
0.0001,0.0001,6,256,70,0.001,0.4829471735727219,0.4830569497176579,0.4787680804729461,0.4818661652860187,0.7688080469767252,0.6226783054215568,0.622822995696749,0.4905631300948915,0.4904651443163554,0.4851431385392234,0.5072425816740308
0.0,0.001,10,8192,30,0.0001,0.4841528009800684,0.4847153567132495,0.4878274301687876,0.4776437765076047,0.7593053181966146,0.7789638610113234,0.7789475265003386,0.4827576804728735,0.4827494238104139,0.46522266240347,0.48244288705644156
0.0,0.0001,10,256,50,0.0001,0.4845716243698483,0.4835516512393951,0.4816341456912812,0.5610706579117548,0.6876978831631797,0.5939408583300454,0.5939379760197231,0.4673334672337487,0.4673234692641667,0.4737014032545544,0.45280129710833233
0.0,0.001,8,1024,30,0.001,0.4846407785302117,0.4851500902857099,0.4868012865384419,0.5040658031191144,0.5430189129852113,0.6214145053000677,0.6214188933372498,0.4876109759012858,0.4876054809207008,0.5030434599944523,0.4590310142153785
0.0,0.001,8,1024,30,0.001,0.4856264903431847,0.4849318563938141,0.4829809410231454,0.6317751436006456,0.5011677060808454,0.5170343716939291,0.5170960539863223,0.5926250673475719,0.5925901773430052,0.764350658371335,0.47152919144857497
0.0001,0.001,8,256,30,0.0001,0.4877308380036127,0.4884380130540757,0.4888614841869899,0.5084302765982491,0.5810828109582266,0.5481879526660556,0.5481932134855361,0.4832329423654647,0.4832252122107006,0.5497090575240907,0.6024319742407117
0.0,0.0001,5,256,70,0.0001,0.4892416482880002,0.4893921883333297,0.4908065370150974,0.4903819192023504,0.7289664575031826,0.6731524410701933,0.6731440623601278,0.4807456845328921,0.4807575486955188,0.49864594567389714,0.45393472626095727
0.0001,0.001,5,2048,70,0.001,0.4905825427600315,0.486496159008571,0.4873892821016766,0.585538679645175,0.8091911645162673,0.8956359851927984,0.8944887164093199,0.5454622038773128,0.5454378951163519,0.6729021640050978,0.5758010759240105
0.0001,0.001,10,2048,50,0.001,0.4935796416941143,0.4949845231714703,0.4991747140884399,0.694111997172946,0.502640058596929,0.4846447464965638,0.4844735662142436,0.4697941357181185,0.469980430035364,0.5935325977348146,0.6074018265519824
0.0,0.001,6,128,30,0.001,0.4936038780780065,0.4900584405376798,0.4899427195390065,0.5014135653064364,0.7420507484958285,0.5610200741461345,0.5609648986941292,0.4691469555809384,0.4690935633012226,0.49173523272786823,0.4946411294596536
0.0,0.001,6,4096,30,0.0001,0.4961561759312947,0.4966441435473306,0.5014327324572063,0.6802243278140113,0.7469698815118699,0.6911117221627917,0.6911169702098483,0.5438128653026763,0.5438121330170405,0.7225341030529567,0.611053100654057
0.0,0.0001,5,2048,50,0.001,0.4965710299355643,0.4950212296985444,0.4963279040086837,0.5126710874693734,0.7087128261725107,0.7256590738182976,0.724562236240932,0.5304302331947145,0.5304951525869823,0.46529973049958545,0.44798065438157036
0.0,0.001,10,4096,70,0.0001,0.4970897038777669,0.4968988412902468,0.4955724875132243,0.5143787619613466,0.9458755425044468,0.6841337595667157,0.6840019836312249,0.5409031964483715,0.5408841513452076,0.49544976013047354,0.5258931177003043
0.0,0.0001,10,1024,30,0.0001,0.4972820154258183,0.4976289967695872,0.4993059691928682,0.4874731515135084,0.6411282703990028,0.6816531419754028,0.6816530284427461,0.5064625427836463,0.5064741784618014,0.46022705875691916,0.4436482581354323
0.0001,0.001,10,128,50,0.0001,0.4975882853780474,0.4983731196040198,0.494473275684175,0.6152657185282026,0.5659805266630082,0.5252215393951961,0.5252097192264739,0.4718724673702603,0.4718732209432693,0.5943498001212165,0.5438381348337445
0.0,0.0001,6,256,50,0.001,0.4985189849422091,0.5007022037392571,0.5008528260957628,0.4916329142593202,0.6900144957360768,0.6545554115658715,0.6556619178681147,0.4689984775724865,0.468881511972064,0.4822441864581335,0.44964809999579475
0.0001,0.001,6,128,30,0.001,0.5006991411958422,0.5021311697505769,0.4989607603777022,0.5078732938993544,0.6539001450652168,0.5522306093147823,0.5518975882303148,0.5136621594429016,0.5136248185521081,0.5794563889503479,0.627081709248679
0.0,0.0001,5,512,50,0.001,0.5009191433588663,0.502774593375978,0.5025914737156459,0.506218223344712,0.6725482160136813,0.6511305570602417,0.6526444043431964,0.5029869845935276,0.5030700124445415,0.47136989661625456,0.44939235704285757
0.0001,0.0001,8,64,50,0.0001,0.5009552353904361,0.4991717977183206,0.4969194190842764,0.506087547256833,0.6720316551980519,0.6481198015667143,0.6481310143357232,0.4928377724829174,0.4928327103455861,0.5069818397363027,0.5276513724100023
0.0,0.001,6,8192,50,0.0001,0.5011144493307386,0.5018463092190879,0.4937244469211215,0.5563794289316449,0.724858698390779,0.8102924908910479,0.8102934275354657,0.4729281621319907,0.4729434209210532,0.5055659030164991,0.47972735620680307
0.0001,0.001,10,256,50,0.0001,0.5017263378415789,0.5035724824383145,0.5083178778489431,0.5205686220100948,0.5021937361785344,0.549328747249785,0.5493432169868833,0.4992775619029999,0.4992607690039135,0.6055980040913537,0.5572128764220646
0.0001,0.0001,6,64,70,0.0001,0.502230221316928,0.4937234095164707,0.4934536516666412,0.4925450611682165,0.6526692183244795,0.6282871450696673,0.6282760131926763,0.4870484017190479,0.4870124601182483,0.5383827743076143,0.52756771729106
0.0,0.001,6,128,50,0.0001,0.5023017043159121,0.5032135347525278,0.5094206489267803,0.525968801407587,0.6400800872416723,0.5536691901229677,0.5536358810606457,0.4767131606737773,0.4767045847007206,0.5795716799440838,0.49674237696897416
0.0001,0.0001,6,256,70,0.0001,0.5023398129712968,0.5040810136567979,0.507054695061275,0.5356648748829251,0.7215024928251902,0.6311995997315362,0.6312323695137387,0.4934145396664029,0.4934010832082657,0.5378741082691011,0.5327968994776408
0.0,0.001,6,64,30,0.001,0.5026401082674662,0.5028832327751886,0.5006127839996701,0.5164516156628018,0.6088970786049253,0.5728562573591868,0.5729013894285474,0.5001120893728166,0.5000902769111452,0.4823626393363589,0.48644017463638667
0.0,0.0001,6,128,50,0.0001,0.5033337033930279,0.5016952284744808,0.4974756325994219,0.4820754925409953,0.6921917966433934,0.7090195772193727,0.7090287847178323,0.4638399077313287,0.4638317376375198,0.4863247544992538,0.456806134609949
0.0001,0.0001,6,1024,30,0.0001,0.5039716476485843,0.5031991189434415,0.5054006519771758,0.4893470974195571,0.6969714945270902,0.6407071422962916,0.6407147504034496,0.4608185532547179,0.4607971878278823,0.4744887146211806,0.4642575496718997
0.0001,0.0001,8,64,70,0.0001,0.5041449992429643,0.50235639441581,0.4993604705447242,0.5059663951396942,0.619982157434736,0.6165818969408671,0.616564678294318,0.4894369187809172,0.489435803322565,0.5004204100086576,0.5043040230160668
0.0001,0.001,6,128,50,0.0001,0.5041527719724745,0.5046445769923074,0.5027187509196145,0.6260969851698194,0.6094608250118437,0.5735767171496436,0.5736199290979476,0.4737706226961953,0.4737714841252282,0.5914031323932466,0.5785143403779893
0.0,0.001,10,128,50,0.0001,0.5052173904010228,0.5073034635611943,0.5126306343646276,0.5294080121176583,0.5320413226173037,0.5234563109420595,0.5234441161155701,0.5233411072265535,0.5233694584596724,0.47388463219006854,0.5614876605215526
0.0001,0.001,5,128,50,0.0001,0.5074860212348756,0.5103730715456463,0.4997535276980627,0.4949347589697156,0.6769160557360876,0.5677665358497983,0.5678502832140241,0.584296369836444,0.58426776102611,0.6025873465197427,0.60724105153765
0.0,0.0001,10,4096,70,0.0001,0.5088119308153788,0.5109112276917412,0.5081188919998351,0.5603261717728206,0.5597924022447496,0.55416444227809,0.554165760676066,0.4821966134366535,0.4821977856613341,0.449278066555659,0.4352329770723979
0.0,0.001,6,256,50,0.0001,0.509747299410048,0.5154504038038707,0.5119741502262297,0.553914813768296,0.7034872585818881,0.5595332071894691,0.5595083406993321,0.5033019852070582,0.5033031687850044,0.48579774655046914,0.46226745063350316
0.0001,0.001,10,64,70,0.0001,0.5101516204220908,0.5070469805172512,0.5057918982846397,0.5034816378638858,0.4758448316937401,0.50375063930239,0.5037846309798104,0.5043926551228478,0.504456123425847,0.6137656299840837,0.5603316043104444
0.0,0.001,5,4096,70,0.001,0.5108447812852406,0.5089418419769832,0.5079478209926969,0.534181127945582,0.7458335104442778,0.6735331274214245,0.6736860786165509,0.626647629908153,0.626679907242457,0.5752393915539696,0.590642382701238
0.0001,0.0001,10,512,30,0.0001,0.5112218927769434,0.5073319787070865,0.5030939536435264,0.4949417014916737,0.6555168955099016,0.6840683079901195,0.6840724576087225,0.5826386028812045,0.5826367608138493,0.4900180512950534,0.4708845161256336
0.0001,0.0001,8,1024,70,0.0001,0.5130899974278041,0.5140411584150224,0.5115761316957927,0.5053568340483165,0.664639623392196,0.627067221062524,0.62706449060213,0.5360866061278752,0.5360906918843588,0.571595657439459,0.5648470847379594
0.0,0.0001,6,64,50,0.0001,0.5143291070347741,0.5092276604402632,0.5088765096096766,0.5029295611949194,0.6966564896560851,0.6649924701168424,0.6649852324099768,0.4909571352459135,0.4909559190273285,0.5053593260901315,0.4784109762736729
0.0001,0.0001,8,512,50,0.001,0.5151733529000055,0.5149825456596556,0.5154607991377512,0.5234937838145665,0.6601754668213072,0.6433878654525393,0.6424504859106881,0.4675910416103545,0.4676332963364465,0.5040881349926903,0.47824216030892874
0.0,0.0001,5,4096,30,0.0001,0.5152753875369117,0.5166887357121422,0.5167885649771917,0.5132936310200464,0.706825832525889,0.6654480596383413,0.6654415400255294,0.52947940996715,0.5295045503548214,0.4451711688722883,0.4492353087379819
0.0,0.0001,5,8192,30,0.0001,0.5158827290648506,0.5154161893186116,0.50572260646593,0.6468028369404021,0.7160391055402302,0.6754260957241058,0.6753885604086376,0.4768818758782886,0.4768851285889035,0.43352294464906055,0.4577590496767135
0.0001,0.0001,10,1024,50,0.001,0.5173348557381403,0.5191717318126133,0.5148018101851145,0.5187637522107079,0.6956029874937875,0.6485479034128643,0.6495712683314369,0.4815297935690198,0.4816153163001651,0.5654730669089726,0.4765393478529794
0.0,0.001,5,8192,30,0.0001,0.5181540165628705,0.5175359433605558,0.5137434090886798,0.5412020881970724,0.7423106460344224,0.7304003919873919,0.7302038768927256,0.5229531824588776,0.5229599788075402,0.533637428567523,0.49630285444713773
0.0,0.001,6,8192,50,0.0001,0.5209159765924726,0.520519807225182,0.5264178329990024,0.5338619621027083,0.7978196413744063,0.8299118989989871,0.8299238738559541,0.5428528147084373,0.5427885552247366,0.5313814693973178,0.6281246769995916
0.0001,0.0001,5,2048,50,0.001,0.5223319842701867,0.5228018760681152,0.5108106519494738,0.5402361111981528,0.7296239875611805,0.6769176139718011,0.6787983391966138,0.4998587526026226,0.4995863139629364,0.5170750972770509,0.5723542315619332
0.0001,0.0001,6,2048,70,0.001,0.5230582867349897,0.523960394518716,0.5243269503116608,0.5323684556143624,0.6413729375316983,0.6367893829232171,0.6380253561905452,0.5132958889007568,0.5133796163967678,0.5906620493956974,0.6069378228414626
0.0,0.001,6,1024,30,0.001,0.5232497382731665,0.5251183254378182,0.5303263465563456,0.5275103478204637,0.6100178744111743,0.6550442150660923,0.6546819621608371,0.5223179346039182,0.5221018975689298,0.5902756977648962,0.623143610500154
0.0,0.0001,5,1024,50,0.0001,0.5244348418144953,0.5238673928238097,0.5207004518735976,0.6176760537283761,0.7380741196019309,0.6622684697310129,0.6622908754008157,0.4647569528647831,0.464747238726843,0.4978688188961574,0.47476004986535936
0.0,0.001,5,8192,50,0.0001,0.5257804436343056,0.5264726564997718,0.5217594078608921,0.5445634992349715,0.7484391345864251,0.6805353945209867,0.6804899956498828,0.5145633518695831,0.51456532733781,0.5143974111193702,0.5736922877175468
0.0,0.001,5,1024,70,0.001,0.526818539415087,0.5298321232909248,0.5260963184492928,0.5460554645175025,0.6228946575096675,0.6877823968728384,0.6878706387111119,0.5393362130437579,0.5394035662923541,0.5449242449942089,0.4879579146703084
0.0,0.0001,8,512,70,0.0001,0.5268890403565907,0.5307824384598505,0.5267610010646638,0.5429264704386393,0.6337235669294993,0.6507495599133628,0.6506960619063604,0.5323632416271028,0.5323555171489716,0.4919515422412327,0.4824135062240419
0.0,0.001,6,512,50,0.0001,0.527487997497831,0.5320019651026953,0.5373014580635798,0.7178584833939871,0.6230513751506805,0.5519619172527677,0.5519393909545172,0.601108254421325,0.6011349743320828,0.6253347183976855,0.49063179322651457
0.0001,0.0001,5,256,30,0.001,0.5280759277797881,0.5221779062634423,0.5160126090049744,0.502705013468152,0.6901458984329587,0.7102716139384678,0.7091536635444278,0.4716119631415322,0.4715870874268668,0.4896162251631419,0.5296612694149926
0.0,0.0001,6,1024,50,0.001,0.5288416927769071,0.5280188364642007,0.5243457314513978,0.5255098598343986,0.6881957579226721,0.671312784864789,0.6708944198631105,0.5791473402863457,0.5789474064395541,0.5085089696305138,0.4932415684064229
0.0,0.0001,5,128,50,0.001,0.5291910611447834,0.5246176748048692,0.5266288462139311,0.4949086081413996,0.6850393769286928,0.611151743502844,0.6110928924310775,0.4751853602273123,0.4752131977251598,0.4727733220372881,0.4734308648677099
0.0001,0.001,8,256,50,0.001,0.5292325417200724,0.5331882224196479,0.5218254441306704,0.5105625845137096,0.4833528541383289,0.4989260179655893,0.4988620437326885,0.7575074519429889,0.7575813106128148,0.5901283153465816,0.5398000436169761
0.0001,0.001,5,128,30,0.0001,0.5293243669328236,0.5309414310114724,0.5282658012140364,0.5011050928206671,0.6291657217911312,0.5716332594553629,0.5715555037770953,0.5703560156481606,0.5702991641703106,0.575292747645151,0.5652455801055545
0.0,0.001,5,4096,30,0.001,0.5307042485191709,0.5291667410305568,0.524720583643232,0.5143443856920514,0.7609702490624928,0.6456211862109956,0.6459179378691173,0.4848381337665376,0.4847325682640075,0.7987620404788426,0.6058879097302755
0.0001,0.001,5,256,70,0.0001,0.530765834308806,0.5296042483477366,0.5262204195771899,0.5251204116003854,0.6508431761037736,0.5727063417434692,0.5727155208587646,0.5942881192479815,0.5943206420966557,0.5688458865597135,0.5965069362095424
0.0001,0.001,10,256,70,0.001,0.5330162346363068,0.5324936111768087,0.5400672867184594,0.5733680639948163,0.5066961717037928,0.4939602315425873,0.4937123024747485,0.5075145094167619,0.5075437866506123,0.6115932351066953,0.5855050839128948
0.0,0.001,10,512,50,0.001,0.5334312035923913,0.5366308007921491,0.5290295978387197,0.4966652081126258,0.5985909501711527,0.4713671448684874,0.4711925898279462,0.4858192106088002,0.4857187327884492,0.4614939760594141,0.45181568818432943
0.0001,0.0001,5,8192,30,0.001,0.5348063906033834,0.5359431491011665,0.5400262560163226,0.7660123450415475,0.6682310629458654,0.6619298188459306,0.665762688432421,0.5201477933497656,0.5209799749510629,0.49794175653230577,0.4757230735960461
0.0001,0.001,6,256,50,0.001,0.5355900980177379,0.5392794112364451,0.5377925449893588,0.5518084934779576,0.5794516972133091,0.5181295190538678,0.5182337320986248,0.5253796194280896,0.5255082647005717,0.7773642681893849,0.5623522486005511
0.0001,0.001,5,1024,50,0.001,0.5368940865709668,0.5340709260531834,0.5314394249802544,0.4865017916475023,0.6802553463549841,0.6681539075715202,0.6680847179322016,0.4928299742085593,0.4924923408599126,0.5810608111676716,0.6026876072088877
0.0,0.0001,8,8192,70,0.0001,0.5388893399919782,0.5363453158310482,0.5420625294957843,0.5398671882493156,0.6167623272963932,0.8595569928487142,0.85957308894112,0.4837313578242347,0.4837138610226767,0.44097346493176054,0.43964902347042445
0.0,0.0001,10,1024,30,0.0001,0.5416263781842732,0.5400519782588595,0.5374695672875359,0.5360877286820185,0.778864514260065,0.6024511626788548,0.6024558203560966,0.4837605825492314,0.4837734081915447,0.5472793039821443,0.4577889832712355
0.0001,0.001,8,512,30,0.001,0.5447846821376255,0.5465814953758603,0.5522422875676837,0.5341597923210689,0.5328355772154671,0.5492050690310342,0.5494087820961362,0.4760338366031647,0.4760738909244537,0.5229841868082682,0.6308415688219524
0.0,0.0001,6,512,30,0.001,0.5455053377719152,0.5460182825724283,0.5475233126254309,0.4888610556012108,0.647479331209546,0.6388955754893166,0.6382948997474852,0.4707421412070592,0.4707478710583278,0.4983277689842951,0.46251159480639864
0.0,0.0001,8,2048,70,0.0001,0.5473419640745435,0.5445032460348946,0.5420526478971753,0.5281688556784675,0.7709187836874098,0.6261332631111145,0.6261550883452097,0.4992343939486004,0.4992863166899908,0.476422138157345,0.4805513925495602
0.0,0.0001,8,8192,70,0.001,0.5507672571000599,0.5526965686253139,0.5524914818150657,0.5390575783593314,0.7955049191202436,0.68926593093645,0.6897583816732679,0.5425969092618852,0.5430187497820173,0.45984771847724915,0.4433126293477558
