val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
0.4971965281736283,0.4767518582798186,0.46439321977751596,0.4595541712783632,0.4521464393252418,0.45565424646650043,0.4557622628552573,0.4562410073620932,0.4562402793339321,0.5042755830855596,0.4275238322360175
0.5034404865333012,0.5180718870390029,0.4904602070649465,0.5165753818693615,0.566888765210197,0.5029617008708772,0.5027831523191362,0.5060980362551553,0.5061260007676625,0.48769173877579824,0.4624595500174023
0.4941406065509433,0.4663463022027697,0.48583116275923593,0.44050909649758113,0.49230711233048213,0.5245778347764697,0.5246023053214663,0.47872414333479746,0.47873017617634367,0.4743939155624026,0.48516356519290377
0.5657381897880918,0.48521375230380465,0.5219858090082804,0.5424558889298212,0.4967698241983141,0.521669986702147,0.521634558836619,0.46323276417596,0.46323066807928537,0.4821242718469529,0.4931034388996306
0.5223516240006402,0.48453570405642193,0.5081655823049092,0.5182056753408342,0.5362241850012824,0.5718978075754075,0.5719114314942133,0.4907926391987574,0.4907945139067514,0.5442620373907543,0.4652970674492064
0.5192651876381466,0.4420637204533532,0.5582611603396279,0.5118455432710194,0.5283087903545016,0.4888424419221424,0.4886698864755176,0.4771087183838799,0.47711206192062017,0.4536790791011992,0.47201617984544664
0.6480663177512941,0.5339475387618655,0.5047765998613267,0.5599652330080668,0.5268349803629375,0.5485755389644986,0.5487231214841207,0.5730625504539126,0.5730628896327246,0.5110386950629098,0.5187474815618425
0.5466709122771308,0.49003383375349496,0.4714483945142655,0.4791238648550851,0.5124175236338661,0.5344838301340739,0.5347488494146437,0.47246470195906504,0.4724597178754352,0.4653539402144296,0.45353426535924274
0.5207323389393943,0.576728880405426,0.5604483797436669,0.5420802107879094,0.5022350265866234,0.5460026732512883,0.5461168090502421,0.480520194485074,0.4805191130865188,0.5566222369670868,0.45181148108981906
0.5643041077114287,0.5402752615156627,0.5418684042635418,0.531543242079871,0.5359585398719424,0.5589635088330224,0.5589971386250996,0.5485616198607853,0.5485634335449764,0.5917114658015115,0.5003161231676737
0.5304526622806277,0.5202966062795549,0.5109646150044033,0.5297204085758754,0.5401730182624999,0.5254964502084822,0.5254510527565366,0.5108879733653295,0.5108869629246848,0.5085629764057341,0.5021688725267138
0.5494100465661004,0.4655708471934001,0.4652290088789804,0.5678319732348124,0.48597351142338346,0.5036311376662481,0.5034686554045904,0.4496752009505317,0.44967554154850187,0.47766430037362234,0.6949158921128228
0.5022091170152029,0.4717661213307154,0.4537422869886671,0.4842227512881869,0.5330481089296795,0.5292529265085856,0.5293014503660656,0.48930818268230986,0.4893027302764711,0.5165167110306876,0.4635682148592813
0.5636636444500515,0.48507222533226013,0.49181116336867925,0.47859595503125874,0.5034275906426566,0.5072427264281681,0.5071039171445937,0.46238127492723013,0.46238430057253155,0.47645303606987,0.4851902198223841
0.5543548876330966,0.4846562899294354,0.5081111022404262,0.5487105278741746,0.5124674297514415,0.5419987056936536,0.5421155435698373,0.5992139932655153,0.5992227764356703,0.5018374465760731,0.4818301626614162
0.5056685564063844,0.44379996401923044,0.46648410246485755,0.4547273147673834,0.48780170792625066,0.47151374107315425,0.4714158574740092,0.4718201160430908,0.47183907741592046,0.4877629095599765,0.48880659682410105
0.5098382390680767,0.4896592455250876,0.46001083794094266,0.5385760480449313,0.4937410737786974,0.4966837891510555,0.49673656480652945,0.5166047896657672,0.5165683726469675,0.48311529131162734,0.6227539380391439
0.5351401496501196,0.523867993127732,0.4619854305471693,0.4574039223648253,0.4807110584917523,0.4923410543373653,0.4926199033146813,0.41990625787348973,0.41995256003879367,0.44813619341169086,0.42702423887593405
0.5380193349860963,0.48174624215988887,0.5192669814541226,0.49630952165240333,0.5418214826356798,0.4975480394704001,0.49758742111069815,0.48514955526306514,0.48515021800994873,0.45985563028426396,0.47435993381908964
0.5356576598825908,0.46029603765124366,0.5130384394100734,0.5141167442003886,0.555964993579047,0.4717079940296355,0.4717814226945241,0.515006613163721,0.5150113900502523,0.49746004456565496,0.47043645949590773
