val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
1.1315505588427186,1.2637453288771212,1.2212624894455075,1.1603459254838526,1.3279488235712051,1.1647521858103573,1.1708500548265874,1.09240891225636,1.0987932509742677,1.1302133020944893,1.1189710120670497
1.2618941394612193,1.1688765175640583,1.3426842982880771,1.1957399249076843,1.4418493541888893,1.6077983835712075,1.6106714885681868,1.1083922488614917,1.1135903978720307,1.1940508158877492,1.1166612645611167
1.1845604251138866,1.1778735714033246,1.1744496105238795,1.2729331129230559,1.6932777035981417,1.3393816915340722,1.3434251230210066,1.136023186147213,1.1418126109056175,1.108023508451879,1.1370306573808193
1.1389271402731538,1.2883080947212875,1.139904662501067,1.2309246603399515,1.5888570570386946,1.1976213264279068,1.2024539145641029,1.0997791858389974,1.1040713572874665,1.1718896473757923,1.0995669611729681
1.1188334161415696,1.1305479449220002,1.1515685715712607,1.1537989107891917,1.3198157190345228,1.1743367817252874,1.1779476115480065,1.107839216478169,1.1118414043448865,1.1241955342702568,1.1842698599211872
1.1115427068434656,1.299601374194026,1.2024668348021805,1.1604549381881952,1.3449098146520555,1.2496831356547773,1.254274039529264,1.1077494942583144,1.1134528419934213,1.1267348774708807,1.1397032411769032
1.2062515690922737,1.4750895760953426,1.156949883326888,1.2193201151676476,1.3045963644981384,1.2336313910782337,1.2385490569286048,1.1276724901981652,1.1322218989953399,1.1482795840129256,1.1332658538594842
1.1036730064079165,1.3007850251160562,1.1726887449622154,1.164637168403715,1.3848831611685455,1.1559411999769509,1.161497798282653,1.11262460751459,1.119171991944313,1.1326068453490734,1.1380587588064373
1.1127063166350126,1.285730134230107,1.320488782133907,1.173027481418103,1.5120870796963573,1.3515377920120955,1.3555012573488057,1.110404180828482,1.1154532358050346,1.1056539416313171,1.2186170555651188
1.0861505144275725,1.430747628211975,1.1527254399843514,1.1513426657766104,1.3234632425010204,1.2112401272170246,1.2159101897850633,1.1336722848936915,1.1376552735455334,1.1404254771769047,1.1104502128437161
1.1274836002849042,1.3821700159460306,1.1679996019229293,1.172162206377834,1.3491898197680712,1.3141917414031923,1.3175128786824644,1.1219541830942035,1.1261526900343597,1.1112658027559519,1.1998083512298763
1.2158019505441189,1.1916127409785986,1.2094817743636668,1.315320345107466,1.3378563886508346,1.194533636327833,1.1993287899531424,1.16542362049222,1.1696668695658445,1.1380453556776047,1.1272220266982913
1.1329232538118958,1.1430752067826688,1.204106975812465,1.153278953395784,1.5385103202424943,1.1165152653120458,1.122143124230206,1.192185455467552,1.1971001862548292,1.114200023934245,1.1163540496490896
1.1804247279651463,1.243973404634744,1.2231226465664804,1.190085987560451,1.5076601346954703,1.3275464186444879,1.333852358162403,1.1626089191995561,1.167438816279173,1.1420258828438818,1.133180475793779
1.2659359704703093,1.2232452793978155,1.1752018900588155,1.178652169648558,1.3675186247564852,1.1238425727933645,1.1292447876185179,1.3769621853716671,1.385828219819814,1.112621899228543,1.1187070216983557
1.1848582639358938,1.1484538814984262,1.1527531356550753,1.2547414996661246,1.299641969613731,1.5849734456278384,1.5917275017127395,1.13630763720721,1.1399585958570242,1.1504238955676556,1.1424198346212506
1.1019214489497244,1.149889076128602,1.2709509022533894,1.1329601905308664,1.434834228362888,1.210373051930219,1.2154233301989734,1.1085514891892672,1.1134343007579446,1.112580853048712,1.1371752321720123
1.1579805510118604,1.2745521599426866,1.1432791999541223,1.1460725632496178,1.239252484869212,1.3830686723813415,1.386302825063467,1.1018408285453916,1.104814677964896,1.1086947675794363,1.1916220653802156
1.0992508293129504,1.1849836325272918,1.1896788938902318,1.1455446677282453,1.3135619070380926,1.3248500521294773,1.3303246558643878,1.2775677074678242,1.2834376418031752,1.1282633552327752,1.1133960336446762
1.1187712992541492,1.2220241441391408,1.1590216662734747,1.1898380261845887,1.526445594150573,1.1975415162742138,1.2036184864118695,1.1290197176858783,1.1333447280339897,1.11119834613055,1.1332664042711258
