weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
0.0,0.0001,10,1024,70,0.001,111.22456445266951,183.03136876803725,179.78535279231286,121.24721231033553,128.70965957641602,109.10006975771776,109.01239833547108,116.8791861462949,117.58604818315648
0.0,0.0001,8,8192,50,0.0001,114.1327593219814,168.50709362884066,161.0198336928638,126.25248279856213,124.19129101198111,121.00323133326289,120.97353408585734,156.4392361427421,156.52684624515362
0.0,0.0001,8,8192,50,0.0001,114.4288964912073,183.4688045444773,199.57487840794806,136.2293343615176,123.05804841909836,117.3451496807497,117.36519173010072,106.0059065747617,105.93646342718779
0.0,0.001,10,128,70,0.0001,116.778169375747,174.7527175447834,145.8310637972248,136.58168508045708,145.22929450647155,134.53216917123368,134.5640397712366,121.30331141913115,121.27298702410798
0.0001,0.0001,10,2048,70,0.001,117.62609908829874,181.43525980479683,157.40087941867202,124.92225242728618,121.29338085117625,116.99397926899924,117.88012399246443,125.21365031911365,125.6387256223764
0.0001,0.0001,10,512,70,0.001,118.37000063995816,197.77340692548609,192.08178175741168,132.71314598197367,136.44748619421205,123.95921456635888,123.20301295038479,115.32014135104507,115.62780852815997
0.0,0.0001,6,4096,30,0.0001,119.5793668832352,166.32575288459435,140.8374174886675,126.2639774493317,129.9756811341243,122.70666680407169,122.61236424232597,113.57902543936203,113.6114684716979
0.0001,0.0001,6,1024,50,0.0001,119.97378568506953,182.78259744217146,173.93457407026148,123.35543623966957,162.5638959514561,111.77543702766077,111.98970931323606,120.58591768634854,120.56483755538713
0.0001,0.001,5,256,70,0.0001,121.16087796794834,191.31015766200736,152.14806400128265,140.5007090212694,131.33763151026483,129.53145001539542,129.50261625603065,121.99095227825107,121.99439307824889
0.0001,0.0001,8,1024,50,0.001,121.72704952866283,191.31917503698548,204.65111621458138,132.93765668726678,137.48292012001153,112.33588022260524,114.57251403580851,127.00358461977831,124.91851180347044
0.0,0.001,8,512,50,0.0001,121.75654283210413,175.93150750914617,147.29569102045315,146.50000444099084,148.09234493881908,158.16054250233208,158.1504538237159,130.15922665951857,130.13078740817397
0.0,0.0001,6,8192,70,0.001,121.98182871804309,170.03087912032854,157.0459016259037,125.8920695746123,112.2067711104208,107.71015372205136,109.09453440424221,119.8092550021499,120.23180042096038
0.0,0.0001,5,512,50,0.001,122.34691665421671,205.22742940418755,179.2058440251137,144.25350496662196,121.08219101179891,115.07196665521877,117.08678846216914,118.86486782244782,119.07781714823709
0.0001,0.0001,10,2048,30,0.0001,122.91326329245496,173.44142942286248,147.74910212274807,137.96918020675432,122.60869165676743,146.69437898094975,146.7559822424134,130.20215766109638,130.40358614565721
0.0001,0.001,10,1024,70,0.0001,123.15165881256559,175.73238201995395,136.05221079356636,127.90409777057705,144.2827903405944,147.46047449823635,147.5554604601504,117.13164736619636,117.16855262642476
0.0001,0.001,5,512,50,0.0001,124.3730237021375,173.39425420049412,159.1763898365533,143.06152713832572,136.16371986047545,132.2536695679622,132.33528991243733,118.51733529389794,118.49561343975921
0.0001,0.0001,10,256,70,0.001,124.49238250504679,195.39234468830165,223.17603894134066,135.56110757856226,123.24640205724916,124.8605951337672,126.74545054649239,118.70609978063783,119.70292424443943
0.0,0.001,5,1024,50,0.001,125.01519638744753,187.28822121691348,143.95998758344507,153.66010500779794,127.65777337373193,128.16137558666628,128.48740324333534,121.89364686652796,122.03631717055592
0.0,0.0001,8,8192,30,0.001,126.21618492923565,178.02675082078622,205.3021809592176,141.98914428255452,124.57371538076828,131.8278817703475,136.05653051120132,112.59834158598487,112.99652247642403
0.0,0.0001,5,1024,50,0.0001,126.52348572460573,187.49124384638088,157.91413526392694,131.41707724955543,115.01711278886937,116.17809597413931,116.30032730102539,118.04207206839946,118.14994709527315
0.0001,0.0001,8,512,50,0.0001,126.69988637895726,208.80693839912985,184.04986458394066,133.44015286573722,132.236591168304,116.74033384180781,116.75225067138672,135.46444212500728,135.5520794427217
0.0,0.001,8,2048,70,0.0001,126.9211934787124,187.67067342729712,152.0148396278495,144.34920604193388,124.58617566236809,134.38910208175432,134.44011432021412,127.90267767835019,127.88079925081622
0.0001,0.001,10,2048,70,0.001,127.19695879808113,178.6448705872493,137.3586428628039,137.19416962808637,143.45679929363195,152.66140650279488,153.22619526421846,114.26708386549309,114.36298467152155
0.0,0.0001,8,4096,30,0.0001,127.58214255945006,188.6511353450035,194.08074507072791,141.49435407723954,117.28723286870701,119.85265304793172,120.0724120068906,112.28621411679396,112.29061542340179
0.0,0.001,5,128,70,0.0001,129.3373940880619,208.21714145034107,161.6808964743543,134.66534144842802,138.71208595162008,121.70887073118296,121.65494360852597,122.42897853566639,122.44246149774807
0.0001,0.001,10,8192,70,0.0001,131.15388562786046,171.1186806408327,161.74797001169688,134.3027506016973,125.44214977435212,120.70025338699568,120.66873818013205,121.29607727278524,121.27935768241313
0.0,0.001,10,128,50,0.001,131.3022891941355,175.99986779511863,151.22591753148322,145.05073843429338,147.69265189099667,133.92304867417064,134.1404534524946,121.21868942033,121.34128621798843
0.0001,0.001,8,2048,50,0.0001,134.72640746387083,185.20652554640128,153.55309859318518,162.25502629066582,142.2491617914456,125.95078801397068,126.07752358735497,120.87180430853545,120.86733832288144
0.0,0.001,8,256,30,0.0001,136.79906697059747,207.36510478916452,149.33221970743207,136.56312276356255,165.60115108205312,136.3598623702775,136.45733602723078,133.48342428634416,133.5195458824955
0.0,0.0001,8,512,30,0.001,140.31261711689964,200.4733343551408,189.07244098720267,148.53591565943475,159.60016461272738,128.09339506234696,132.3178539560802,129.35610495040666,128.8951735994709
0.0001,0.001,6,4096,50,0.0001,141.68392090299236,195.52227099973763,160.5761899236423,157.01942939188942,148.4661081798041,128.4284456737006,128.51506560596067,121.76350881092584,121.88801119220791
0.0,0.001,5,128,30,0.0001,142.4063217390829,195.79966735839844,171.08762575975106,177.7405231532766,150.96994707477626,198.23605506099872,198.1596150184745,131.62664134466826,131.73734408705982
0.0001,0.0001,6,256,50,0.001,142.7604883677924,248.22733614337977,182.5659711467686,144.78773099984696,133.92611016800154,132.42365726072396,139.32980893263175,135.45865801910855,136.1058795985891
0.0001,0.0001,5,256,50,0.001,143.3221963910914,231.2350814591593,178.04216493065678,143.63613026177705,135.08633269124957,134.39973119479507,136.8513166513016,122.98716081078373,123.01207277668057
0.0001,0.001,5,64,50,0.0001,143.6024332758206,204.83943142108063,169.78206657295797,157.3286732915622,140.54842610145684,139.48307470065444,139.43218242588327,136.93129337367728,136.93636413118733
0.0,0.0001,6,2048,50,0.001,144.21731168832352,226.54660193599872,258.16602177406423,124.5193514468065,120.08389885745831,111.57106439391178,113.07999203810051,117.30637194505378,117.64586035885029
0.0,0.001,6,128,30,0.001,148.8737387016638,210.42038612935082,173.1625261449102,151.34221330329552,157.19847767388643,152.68910775255802,153.16893403921554,146.50949267487027,147.2388332993237
0.0,0.001,6,2048,30,0.001,149.27255009893162,194.15037274716505,178.52523120481575,134.61783656789297,148.26876717183129,160.4324110799761,161.12162086145202,132.05506247904762,132.20652594495175
0.0,0.0001,10,2048,30,0.0001,151.90548074067527,207.29453869720004,148.07058203398293,141.5836916112188,128.08656800682866,134.0487334977335,134.00497641492245,143.35201200798377,143.5331776747063
0.0001,0.0001,8,128,50,0.001,156.1992393607524,238.13963648098618,208.2586098286643,154.83072297964523,164.95023778659194,143.05223749644722,143.24685281782007,126.43081682119796,125.83500346852772
0.0,0.0001,6,256,30,0.001,156.65028996254082,211.11676606135583,198.86867477644736,154.4492178390275,149.7636864505597,134.48925804024313,139.371878211178,128.09257803390275,128.0506689157059
0.0001,0.001,6,64,30,0.001,157.28812806997726,218.88085891951377,175.91569872044806,155.20991789405025,164.583929488908,170.33542610282328,171.16126160123454,132.77494999899793,133.2511154858034
0.0,0.001,8,128,30,0.0001,158.14450745084392,191.07670297195662,182.15227258027488,150.35712034310868,158.3577686139007,141.06857931791848,141.05265187505466,134.4969319585544,134.47539360843487
0.0001,0.0001,6,128,50,0.001,161.0791958481518,229.97088987435868,207.00059372631472,162.6232236036614,163.15968208882347,140.2261931006588,139.84270949861897,137.87313683353253,138.40498101533348
