weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,hyperparameter_setting_id,kFold_id,FP,PO-mQ,PO-qQ,PR-mQ,PR-qQ,SoftQ,SQ,Bitwise softQ,Bw-SQ,BW-MQ,Bw-QQ,Train full precision,Train pre minmaxQ,Train pre quantileQ,Train SoftQ,Train Bitwise softQ,Train Bitwise minmaxQ,Train Bitwise quantileQ,bits,dataset,FP_avg,PO-mQ_avg,PO-qQ_avg,PR-mQ_avg,PR-qQ_avg,SQ_avg,Bw-SQ_avg,Bw-QQ_avg,BW-MQ_avg,FP_min,PO-mQ_min,PO-qQ_min,PR-mQ_min,PR-qQ_min,SQ_min,Bw-SQ_min,Bw-QQ_min,BW-MQ_min,FP_avg_by_hyperparam,PO-mQ_avg_by_hyperparam,PO-qQ_avg_by_hyperparam,PR-mQ_avg_by_hyperparam,PR-qQ_avg_by_hyperparam,SQ_avg_by_hyperparam,Bw-SQ_avg_by_hyperparam,Bw-QQ_avg_by_hyperparam,BW-MQ_avg_by_hyperparam,FP_min_by_hyperparam,PO-mQ_min_by_hyperparam,PO-qQ_min_by_hyperparam,PR-mQ_min_by_hyperparam,PR-qQ_min_by_hyperparam,SQ_min_by_hyperparam,Bw-SQ_min_by_hyperparam,Bw-QQ_min_by_hyperparam,BW-MQ_min_by_hyperparam
0.0,0.0001,6,64,50,0.001,0,5,0.0159125441255477,0.1134869123880679,0.6123688298349197,0.0465179919623411,0.0975597893389371,0.0372953103998532,0.037428718776657,0.0377870449939599,0.0378685858673774,0.0384482951978078,0.1060980131419805,0.0150805894237268,0.0325887045855152,0.0946061409335455,0.0316984126231922,0.030663214623928,0.0834078728060784,0.03168330924457,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,7,0.0175366862318836,0.212589205457614,0.9254403916689066,0.0406335023446724,0.1737405144824431,0.0335933266637417,0.0339451419332852,0.0359042950261097,0.0359895140505754,0.0356386276678397,0.1382084182248665,0.0160671171555616,0.0332824170814249,0.1024344807073217,0.0349920379993473,0.0314958097156265,0.0793114485187006,0.0319416121708164,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,8,0.0177127627226022,0.2211281668681364,1.246258407831192,0.0449316286696837,0.2392105041788174,0.0331808791424219,0.0329038420548805,0.0328304797697525,0.0332848309324337,0.0345457681956199,0.1569126655276005,0.0164901256352534,0.0361047632317861,0.0962391491690329,0.0336096441967348,0.0345160080890717,0.0792434577637448,0.0331273015733037,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,4,0.0179567018237251,0.1839729100465774,0.9718824556240668,0.037022918749314,0.2714219826918382,0.0366201056883885,0.0368481633754876,0.0323760172782036,0.0332743158707251,0.0369558179607758,0.1547436247078272,0.0156141587227968,0.034176993826083,0.0902621762441664,0.0335761251827252,0.0307151590682694,0.0748365395702421,0.033449419549313,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,1,0.0190235984583313,0.1524332658602641,0.6568915339616629,0.0400146296104559,0.0923087347585421,0.0394045673310756,0.0385181234719661,0.03344805782231,0.0338043200855071,0.0373909777173629,0.0868444141860191,0.0156502096415979,0.0332487769874519,0.1099546404459096,0.0340772797192992,0.031720020503191,0.0689188638091858,0.0323557024982211,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,9,0.0201575791893097,0.1562942868241897,0.9435809804843024,0.0396741716047892,0.116517756993954,0.0358813981024118,0.0366458622022317,0.0366573760715814,0.0371004645354472,0.0355453151636398,0.0786059670723401,0.0164044911668089,0.0337192382631373,0.101992722070808,0.0338685151735513,0.0324616179929981,0.0700759937633471,0.0327646589902197,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,0,0.0208693593024061,0.1748475260459459,0.8587996478264148,0.039005982188078,0.1179691031575203,0.0490590027318551,0.0493965866760565,0.0404959273739502,0.0414908678772357,0.0366259829069559,0.1097623906456507,0.0158271335049307,0.0340705182371211,0.1110434711525409,0.0329724395294384,0.0309281883970031,0.0770747038407315,0.0326866907838346,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,3,0.0214559039674126,0.1929634414040125,1.118029991021523,0.0399227622323311,0.2435754818411973,0.03438391092305,0.0348542826966597,0.0340219496820981,0.0347836666668836,0.0355248722032858,0.2786064703877156,0.0152837870289282,0.0341617229779989,0.0857598377102664,0.0345423488861656,0.0329641517219615,0.0712676632121719,0.0326522649908117,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,6,0.0218277072104123,0.2063446348676314,1.0205546904068727,0.0637083394596209,0.1725550179298107,0.0353665624100428,0.035449976244798,0.0366623201049291,0.0373586705670907,0.0394721501148664,0.1388875905137795,0.0164727442737283,0.0342078758082513,0.1002217133465255,0.0329071369006073,0.0323314187518353,0.0971934501531309,0.0327276693785498,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
0.0,0.0001,6,64,50,0.001,0,2,0.0275645167925036,0.2191892386629031,0.5805349097802088,0.0433578336468109,0.115107146020119,0.0338548265684109,0.034778816338915,0.0312954955376111,0.0318089719288624,0.0382591385680895,0.1330498396777189,0.0156397021953658,0.0321267403597975,0.0944789180146723,0.0339841818726011,0.0295597730718296,0.072285209750307,0.0312300714471473,2,cpu_act,0.023520665267569445,0.18086335573564552,0.907374168936933,0.04695030891927879,0.17379955816395903,0.04008271658658234,0.03755821465524428,0.11539681258261605,0.03853056764294744,0.0142130334503375,0.0854893043064154,0.5685713632175555,0.0348701646121648,0.0747995594373116,0.0211291873397735,0.0236083420996482,0.039246388639395,0.0262025750886935,0.02000173598241342,0.18332495884253425,0.893434183844007,0.04347897604680972,0.1639966031393179,0.03707695137709373,0.03567642083821383,0.13817193940854985,0.03684069456962435,0.0159125441255477,0.1134869123880679,0.5805349097802088,0.037022918749314,0.0923087347585421,0.0329038420548805,0.0318089719288624,0.0786059670723401,0.0345457681956199
