weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
0.0001,0.0001,10,1024,30,0.0001,0.48753914662769865,0.5016850545292809,0.4911098700194132,0.48688281930628274,0.6347373468535287,0.6922290623188019,0.6922690300714403,0.4977419355085918,0.49774253865083057
0.0001,0.001,6,2048,50,0.001,0.49046598020054044,0.5154037915524983,0.5047737516108013,0.6149398372286842,0.5422653144314176,0.567178025841713,0.5673488357237407,0.536097105769884,0.5363456393991198
0.0001,0.0001,10,128,70,0.0001,0.4916834824142002,0.49533881105127786,0.48982867243744077,0.502036574341002,0.6895052648725963,0.5992783222879682,0.5993503261180151,0.502601859824998,0.5026129136482874
0.0,0.0001,8,256,70,0.0001,0.4921685521091734,0.5131060268197741,0.49976508957999094,0.5014154059546334,0.6243607345081511,0.6335974080221993,0.6335955148651486,0.5166016554548627,0.5165497085877827
0.0,0.0001,5,128,70,0.001,0.49269957272779374,0.5050730967805499,0.4946549634138743,0.507457699804079,0.6559177239735922,0.622353929848898,0.62252210577329,0.4943611224492391,0.4954630306788853
0.0001,0.0001,10,512,30,0.0001,0.493247926235199,0.5055975864330927,0.4941895774432591,0.501462982524009,0.668142489024571,0.6357646726426625,0.6357646683851877,0.5337954958279928,0.5338169691108522
0.0,0.0001,10,128,50,0.001,0.4946742689325696,0.5073333865120297,0.49246005359150113,0.5145494207030251,0.6653821198713212,0.6199478251593453,0.6198979758080982,0.5071327665022441,0.5071015783718654
0.0,0.001,5,256,50,0.0001,0.4964232537008467,0.516615302789779,0.5014681454215731,0.5889992103690193,0.5355143014873777,0.6130475529602596,0.6130311531679971,0.5796893551236108,0.5796497804777963
0.0,0.001,10,2048,50,0.001,0.49642978395734516,0.5066765965450377,0.49829159464154926,0.5353241059042159,0.5520001919496627,0.5466909153120858,0.5467465732778821,0.5564704026494708,0.5569642434517542
0.0001,0.0001,10,1024,50,0.001,0.4968155707631792,0.526134546313967,0.5074807071969623,0.6636737712791988,0.641219573361533,0.5905705129816419,0.5914311118069149,0.5045059607142494,0.5116777732258752
0.0,0.001,10,128,30,0.001,0.49690002770650954,0.507301560470036,0.4987357641969408,0.5304569282702037,0.519602663460232,0.5448648787680126,0.5445845155488878,0.4974939560606366,0.4974349999711627
0.0001,0.0001,6,128,70,0.001,0.4973566234111786,0.5107376873493195,0.49223561372075764,0.5023106152103061,0.598107214484896,0.5907196260633922,0.590911919162387,0.5235990711620876,0.5240463791858583
0.0001,0.001,10,64,30,0.0001,0.5000232074941907,0.5129491878407342,0.5043310899110067,0.5575099757739476,0.5197676228625434,0.5350843121608099,0.5350640167792639,0.5353989033471971,0.5354104723249163
0.0001,0.0001,5,256,30,0.0001,0.5002220010473615,0.5106112971192315,0.4963607064315251,0.4941626162756057,0.6911918549310594,0.6576331598418099,0.6576311148348308,0.5074394231750852,0.5074522026947567
0.0,0.0001,5,1024,30,0.001,0.5003442068894705,0.5186884963796252,0.5027279009421667,0.5092776460306985,0.6669493658202035,0.6602187270209903,0.6601984188670204,0.5082841969671703,0.508809663000561
0.0001,0.0001,6,512,50,0.0001,0.5005319288798741,0.5207493759336925,0.5102542688449224,0.649233021906444,0.6378627965847651,0.6593914372580392,0.6594499803724743,0.6398991431508746,0.6398915478161403
0.0001,0.0001,8,4096,30,0.0001,0.5006644122657322,0.5221579678001858,0.5037267286153067,0.5457482146365302,0.8558522022905803,0.7072895893028804,0.7072883376053402,0.6602745552857717,0.6600096537953332
0.0,0.001,8,1024,30,0.001,0.5021463043632961,0.5165703005733944,0.5087600087835675,0.5306194644598734,0.5187631185565676,0.510204865818932,0.5104062301771981,0.526034204023225,0.5259820272525152
0.0001,0.0001,8,256,30,0.001,0.5024854860135487,0.5104945876768657,0.5016012979405267,0.5345270733038584,0.7268076226824806,0.6643083876087552,0.6646891293071565,0.5040592984074638,0.5045029535180047
0.0001,0.001,10,1024,30,0.0001,0.5032446341855186,0.5190865525177547,0.5038763760101228,0.539232367560977,0.5076679665417898,0.5966181755065918,0.5965941548347473,0.517915067928178,0.5179073477075213
0.0,0.001,8,128,30,0.0001,0.5034388097978774,0.5261548204081399,0.5026377077613559,0.5018050840922764,0.5197051735151381,0.5236057795229412,0.5236462141786303,0.5154777424676078,0.5155261967863355
0.0,0.0001,5,2048,30,0.001,0.5062323333252043,0.531921807499159,0.5110072131667819,0.5075496491931734,0.6920218240647089,0.7197804706437247,0.719775873990286,0.5247261311326709,0.5306829469544547
0.0001,0.001,5,2048,30,0.001,0.5065489744856244,0.52204078293982,0.5048404307592482,0.5829919207663763,0.7286754704657055,0.7228728248959496,0.7224765959240141,0.4958856552839279,0.49588828356493087
0.0001,0.0001,6,128,50,0.001,0.5097445724975496,0.5170846283435822,0.49962746458394186,0.5067206897905895,0.6502071136520022,0.6183989743391672,0.6185213469323658,0.5159172578936532,0.5158618496997016
0.0001,0.0001,10,256,70,0.0001,0.5112470608381998,0.5316356754019147,0.5119850827114922,0.5029275743734269,0.6198495498725346,0.611106908037549,0.6111094639414832,0.49417362823372796,0.4941729548431578
0.0,0.0001,10,128,30,0.0001,0.511586769705727,0.5158366227433795,0.5068531412453878,0.5166155823639461,0.7169309726783207,0.6936837619259244,0.6936463245323726,0.5180314083894094,0.5180049879210336
0.0001,0.0001,6,8192,30,0.001,0.5117405156294504,0.5217522446598325,0.5116685437304633,0.5080640628224328,0.726844439903895,0.7336236621652331,0.7337251660369691,0.529843074225244,0.5239959387552171
0.0,0.0001,5,512,30,0.001,0.5117693131878263,0.5235232547635124,0.5017274078868684,0.5119062179610843,0.6589998822836649,0.6787103684175582,0.6785403035935902,0.497338986822537,0.4961141425938833
0.0001,0.001,6,4096,30,0.001,0.512234111626943,0.5239695459604263,0.5201222215379987,0.5191610526470911,0.5543102636223748,0.7155931634562356,0.7151407372383844,0.504631309282212,0.5047574433542433
0.0,0.001,6,64,30,0.001,0.5124243937787556,0.5187576626028333,0.5088597940547126,0.5217330917006447,0.603381559962318,0.5784322960036141,0.5785399192855472,0.530031993275597,0.5299760486398425
0.0,0.001,10,64,50,0.001,0.5126502485502333,0.5307132509492692,0.5237141861802056,0.5110106901043937,0.5183098692269552,0.5141865809758505,0.5141344929025287,0.5258158892393112,0.5258913579441252
0.0001,0.0001,10,128,30,0.001,0.5128445022162937,0.5185696943884804,0.5084946900606155,0.5161430253869012,0.6891401608784994,0.6995546860354287,0.6998110370976585,0.5316257767734074,0.5312192248446601
0.0,0.0001,8,256,50,0.001,0.513925762403579,0.5218954277890069,0.509252769606454,0.4918004402092525,0.7141063525563195,0.6464610582306272,0.6461442127114251,0.5254399960949308,0.5277902852921259
0.0,0.001,8,8192,50,0.001,0.5193543590250469,0.5319887832516715,0.5203597084397361,0.6500553403581891,0.6970727245012919,0.8065414925416311,0.8071797745568412,0.5371584296226501,0.5375946589878627
0.0,0.0001,5,64,50,0.001,0.5199591354245231,0.5213916869390578,0.5185546491827283,0.5247221198819932,0.7401473742155802,0.6503226317110515,0.6503789850643703,0.5190391604389463,0.5189481136344728
0.0001,0.0001,8,128,30,0.0001,0.5215885731435957,0.5227604373579934,0.5189089526732763,0.5153405127071199,0.7722408175468445,0.8344586378052121,0.8344623020717076,0.5142022350004741,0.5142128772678829
0.0001,0.001,5,2048,70,0.0001,0.5220928149563926,0.5588180444070271,0.5399476779358727,0.5404768827415648,0.5515158964054925,0.536645171897752,0.5366491412832624,0.5081566199660301,0.5081567945224899
0.0001,0.001,5,64,50,0.001,0.5232709149519602,0.535211172841844,0.5296940888677325,0.5140214477266584,0.5530028321913311,0.5336336081936246,0.5335994703429086,0.5840699254047304,0.5840902605227062
0.0,0.0001,5,64,70,0.0001,0.5255414637781325,0.532712004724003,0.5257943208728518,0.526653685030483,0.6811718273730505,0.6448791651498704,0.6448848162378583,0.5300987192562648,0.5301046286310468
0.0001,0.001,6,8192,30,0.001,0.5267985477333977,0.5424730117831912,0.5274224203257334,0.524497682139987,0.7348982677573249,0.8770554832049778,0.8773909977504185,0.5675796525818961,0.5681772530078888
0.0001,0.001,5,8192,50,0.0001,0.5268305767150152,0.5382994498525348,0.5219094895181202,0.5262313868318286,0.6933448896521613,0.6931296317350297,0.6931508410544622,0.6046437961714608,0.6046731486206963
0.0001,0.0001,8,128,50,0.0001,0.5275397513593946,0.5330180142607007,0.5183697562842142,0.5246871738206773,0.6422127556233179,0.6430986466861907,0.6430986339137668,0.5201371744984672,0.5201905348471233
0.0,0.0001,5,512,50,0.001,0.529744633606502,0.5541119547117324,0.5307856571106684,0.5059556584982645,0.659015987600599,0.619487335284551,0.6200076554502759,0.5462272521995363,0.5433735208851951
0.0001,0.0001,6,4096,30,0.001,0.5306489964326223,0.5502696179208302,0.5342529274168468,0.554156727024487,0.7248261656079974,0.6868235000542232,0.6871550310225714,0.48036375357991173,0.4805717780476525
0.0001,0.001,10,512,70,0.001,0.5317381279809135,0.5651401153632573,0.5394348473775954,0.5450845758120219,0.6002323343640282,0.5280184220700037,0.5281294719094322,0.6260059234641847,0.6259387490295228
0.0001,0.001,5,128,70,0.0001,0.5321946073146093,0.5526036804630643,0.5244420390753519,0.6104362110296885,0.5332322518030802,0.5739664605685643,0.5739710430304209,0.5778961323556446,0.5777832922481355
0.0001,0.0001,10,512,50,0.001,0.5333005913666317,0.5533596263045356,0.5223638543060848,0.5116611194042933,0.6410881550539107,0.6160271196138292,0.616123154049828,0.5455018225170317,0.5486808234737033
