weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0001,0.0001,5,4096,70,0.001,,,,,,,,,,11.233683299273252
0.0,0.0001,8,4096,50,0.001,,,,,,,,,,2.244064388796687
0.0001,0.001,8,1024,50,0.0001,,,,,,,,,,11.222835395485163
0.0001,0.0001,8,128,70,0.0001,,,,,,,,,,11.20883497223258
0.0001,0.0001,5,256,50,0.001,,,,,,,,,,11.111810341477394
0.0001,0.001,6,512,50,0.001,,,,,,,,,,11.478756666183472
0.0001,0.001,10,8192,70,0.001,,,,,,,,,,11.17450487241149
0.0001,0.0001,8,64,30,0.001,,,,,,,,,,4.8753933776170015
0.0001,0.0001,8,8192,30,0.001,,,,,,,,,,5.135501192882657
0.0001,0.001,5,1024,30,0.001,,,,,,,,,,11.982751920819283
0.0001,0.001,6,256,30,0.0001,,,,,,,,,,12.99635636806488
0.0001,0.001,5,2048,50,0.0001,,,,,,,,,,11.175721976906061
0.0,0.0001,8,2048,30,0.001,,,,,,,,,,1.536075200419873
0.0001,0.001,8,512,50,0.001,,,,,,,,,,11.928475461900234
0.0001,0.001,5,64,30,0.001,,,,,,,,,,11.290551163256168
0.0,0.0001,6,1024,50,0.001,,,,,,,,,,1.4104437176138163
0.0,0.001,5,8192,50,0.001,,,,,,,,,,1.1178634748794138
0.0,0.0001,6,64,30,0.0001,,,,,,,,,,1.1490476843900979
0.0001,0.001,8,4096,70,0.001,,,,,,,,,,11.171753726899624
0.0001,0.001,8,256,70,0.001,,,,,,,,,,11.148941695690155
0.0001,0.001,5,2048,70,0.001,,,,,,,,,,11.369009271264076
0.0001,0.001,8,64,30,0.001,,,,,,,,,,11.469243790954351
0.0001,0.0001,5,128,50,0.001,,,,,,,,,,10.75106167793274
0.0001,0.0001,5,8192,30,0.0001,,,,,,,,,,5.081460500136018
0.0001,0.0001,5,2048,70,0.0001,,,,,,,,,,11.321387715637684
0.0,0.001,8,2048,50,0.001,,,,,,,,,,1.3700105543248355
0.0001,0.001,8,64,70,0.001,,,,,,,,,,11.21325634419918
0.0,0.001,5,4096,30,0.0001,,,,,,,,,,1.3286982183344662
0.0001,0.001,6,128,30,0.001,,,,,,,,,,11.492993254214525
0.0,0.001,10,1024,50,0.001,,,,,,,,,,1.1269589364528656
0.0,0.0001,10,4096,30,0.0001,,,,,,,,,,1.9199124383740127
0.0,0.0001,5,128,70,0.0001,,,,,,,,,,1.1734116435982287
0.0,0.0001,5,1024,30,0.0001,,,,,,,,,,1.3313148990273476
0.0,0.001,5,64,50,0.0001,,,,,,,,,,1.2257713652215898
0.0001,0.0001,10,64,70,0.001,,,,,,,,,,11.373803533613682
0.0001,0.001,10,128,70,0.0001,,,,,,,,,,11.18188113719225
0.0001,0.001,8,256,30,0.0001,,,,,,,,,,11.367858316749334
0.0,0.0001,6,512,50,0.001,,,,,,,,,,1.2330566933378577
0.0001,0.0001,8,64,30,0.001,,,,,,,,,,4.857566891238093
0.0,0.001,8,8192,70,0.0001,,,,,,,,,,1.3048672694712877
0.0001,0.0001,5,8192,50,0.001,,,,,,,,,,10.644457284361124
0.0001,0.001,6,1024,70,0.001,,,,,,,,,,11.291462030261755
0.0,0.001,10,2048,50,0.0001,,,,,,,,,,1.374381669331342
0.0001,0.0001,5,128,50,0.0001,,,,,,,,,,10.83371226489544
0.0,0.0001,6,4096,30,0.0001,,,,,,,,,,1.3103635092265904
0.0,0.001,5,1024,30,0.0001,,,,,,,,,,1.159223159775138
0.0,0.001,5,128,70,0.001,,,,,,,,,,1.3389065428636968
0.0001,0.0001,8,1024,30,0.001,,,,,,,,,,4.922454111278057
0.0001,0.0001,5,8192,70,0.0001,,,,,,,,,,11.813671927899122
0.0,0.0001,8,8192,70,0.001,,,,,,,,,,1.5539989210665226
0.0,0.001,8,4096,70,0.001,,,,,,,,,,2.7880491921678185
0.0,0.001,6,64,70,0.001,,,,,,,,,,1.116644193418324
0.0001,0.0001,8,128,70,0.001,,,,,,,,,,11.81073772907257
0.0001,0.0001,5,2048,50,0.001,,,,,,,,,,11.238764900714159
0.0001,0.0001,6,1024,50,0.0001,,,,,,,,,,11.229608740657568
0.0001,0.0001,8,512,30,0.0001,,,,,,,,,,4.8738282434642315
0.0,0.001,6,1024,70,0.001,,,,,,,,,,1.2451295130886137
0.0001,0.001,10,512,50,0.0001,,,,,,,,,,11.265979710966349
0.0,0.0001,10,512,70,0.001,,,,,,,,,,1.438721589744091
0.0001,0.0001,5,64,50,0.0001,,,,,,,,,,10.502086017280817
0.0001,0.0001,10,8192,30,0.001,,,,,,,,,,5.121044885367155
0.0,0.0001,5,1024,30,0.0001,,,,,,,,,,1.3411010396666825
0.0001,0.0001,10,64,70,0.001,,,,,,,,,,11.348372422158718
0.0,0.0001,10,64,70,0.0001,,,,,,,,,,1.0503450124524534
0.0001,0.0001,5,8192,70,0.0001,,,,,,,,,,11.306235332041979
0.0001,0.001,5,4096,50,0.0001,,,,,,,,,,11.081912379711866
0.0,0.001,8,512,70,0.001,,,,,,,,,,1.3583617857657373
0.0001,0.001,5,512,30,0.001,,,,,,,,,,11.716898690909147
0.0001,0.0001,10,4096,50,0.001,,,,,,,,,,11.407494451850653
0.0,0.0001,10,512,30,0.0001,,,,,,,,,,1.5973208146169782
0.0,0.0001,8,64,50,0.001,,,,,,,,,,1.068780159112066
0.0,0.001,5,4096,50,0.001,,,,,,,,,,2.0705728521570563
0.0,0.0001,10,512,70,0.0001,,,,,,,,,,1.5127237220294774
0.0,0.001,10,1024,70,0.0001,,,,,,,,,,1.3310572868213058
0.0001,0.001,10,64,50,0.0001,,,,,,,,,,11.170387234538794
0.0001,0.0001,6,8192,50,0.0001,,,,,,,,,,11.047911632806063
0.0,0.0001,10,128,70,0.0001,,,,,,,,,,1.1623658747412264
0.0,0.001,6,64,30,0.0001,,,,,,,,,,1.0960568599402905
0.0,0.0001,10,512,50,0.001,,,,,,,,,,1.2015847428701818
0.0001,0.001,5,2048,70,0.0001,,,,,,,,,,11.16095807403326
0.0001,0.001,10,2048,30,0.0001,,,,,,,,,,11.344818815588951
0.0,0.0001,8,128,70,0.001,,,,,,,,,,1.0678012375719845
0.0,0.001,10,256,70,0.001,,,,,,,,,,2.3429257664829493
0.0001,0.001,10,64,30,0.001,,,,,,,,,,11.17096646130085
0.0,0.001,5,128,70,0.0001,,,,,,,,,,1.1665762872435153
0.0,0.001,5,256,30,0.0001,,,,,,,,,,1.1018421889748424
0.0001,0.0001,8,1024,70,0.0001,,,,,,,,,,12.032440640032291
0.0001,0.0001,10,2048,30,0.0001,,,,,,,,,,5.23897597938776
0.0001,0.001,8,256,30,0.0001,,,,,,,,,,11.177295550704002
0.0,0.001,10,128,30,0.001,,,,,,,,,,1.0989588098600507
0.0001,0.0001,8,512,30,0.001,,,,,,,,,,4.855200383812189
0.0,0.001,6,8192,70,0.0001,,,,,,,,,,1.24349735211581
0.0001,0.001,10,8192,70,0.0001,,,,,,,,,,12.376927100121975
0.0,0.001,10,2048,50,0.001,,,,,,,,,,2.8137566531077027
0.0,0.0001,5,2048,30,0.001,,,,,,,,,,1.4465930024161935
0.0001,0.0001,5,4096,50,0.001,,,,,,,,,,12.351761151105165
0.0,0.0001,6,256,70,0.001,,,,,,,,,,1.147587030660361
0.0001,0.0001,8,64,50,0.0001,,,,,,,,,,10.606596864759922
0.0,0.0001,8,512,30,0.001,,,,,,,,,,1.066436699591577
0.0,0.0001,5,512,70,0.0001,,,,,,,,,,1.4737908286042511
