weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.001,5,2048,70,0.0001,,,,,,,,,,0.5596282425380888
0.0001,0.001,5,512,70,0.001,,,,,,,,,,0.6002045784677777
0.0001,0.001,6,8192,70,0.001,,,,,,,,,,0.6098955358777728
0.0,0.001,10,128,50,0.0001,,,,,,,,,,0.5473113840534574
0.0,0.001,10,512,70,0.0001,,,,,,,,,,0.5954983504045577
0.0001,0.0001,10,2048,70,0.001,,,,,,,,,,0.7504370666685558
0.0,0.0001,6,64,70,0.001,,,,,,,,,,0.4951836182957604
0.0001,0.001,5,8192,30,0.001,,,,,,,,,,0.612707135223207
0.0,0.0001,8,64,70,0.0001,,,,,,,,,,0.4941062941437676
0.0001,0.001,6,512,30,0.001,,,,,,,,,,0.592514910868236
0.0,0.0001,10,2048,50,0.0001,,,,,,,,,,0.5962336929071517
0.0001,0.001,5,128,30,0.0001,,,,,,,,,,0.5970607002576193
0.0001,0.0001,5,128,30,0.001,,,,,,,,,,0.518166455484572
0.0001,0.0001,6,4096,70,0.001,,,,,,,,,,0.6581522410824185
0.0,0.001,5,256,30,0.0001,,,,,,,,,,0.5876793620132265
0.0,0.0001,5,256,50,0.0001,,,,,,,,,,0.48230123945644926
0.0001,0.001,5,2048,70,0.0001,,,,,,,,,,0.622636657385599
0.0,0.001,10,64,30,0.001,,,,,,,,,,0.5520722184862409
0.0001,0.001,10,2048,70,0.001,,,,,,,,,,0.5830379341329847
0.0,0.001,5,512,50,0.0001,,,,,,,,,,0.6965010577724093
0.0,0.0001,8,512,70,0.001,,,,,,,,,,0.5925655563672384
0.0001,0.0001,5,4096,70,0.001,,,,,,,,,,0.6211430742627099
0.0001,0.0001,6,256,70,0.0001,,,,,,,,,,0.565642311459496
0.0001,0.001,6,1024,70,0.001,,,,,,,,,,0.5869327911308834
0.0001,0.001,10,1024,70,0.001,,,,,,,,,,0.6925753440175738
0.0,0.001,5,1024,70,0.001,,,,,,,,,,0.5832728913852147
0.0001,0.001,6,8192,50,0.001,,,,,,,,,,0.5900793983822777
0.0001,0.0001,6,1024,50,0.001,,,,,,,,,,0.5664221176079342
0.0,0.0001,8,64,70,0.0001,,,,,,,,,,0.4903391060375032
0.0,0.001,10,128,30,0.0001,,,,,,,,,,0.47907222452617826
0.0001,0.001,6,4096,50,0.001,,,,,,,,,,0.6409622572717213
0.0001,0.0001,5,64,30,0.0001,,,,,,,,,,0.5502501782916841
0.0,0.0001,5,2048,30,0.001,,,,,,,,,,0.5070374650614602
0.0001,0.001,10,256,30,0.0001,,,,,,,,,,0.5694348145098913
0.0001,0.0001,10,8192,30,0.0001,,,,,,,,,,0.6254472931226095
0.0001,0.0001,10,256,70,0.001,,,,,,,,,,0.5340015987555186
0.0,0.001,8,512,30,0.001,,,,,,,,,,0.5950550323440915
0.0,0.0001,10,4096,70,0.0001,,,,,,,,,,0.5704688316299802
0.0,0.001,5,1024,70,0.001,,,,,,,,,,0.5514898399511973
0.0001,0.0001,6,64,30,0.0001,,,,,,,,,,0.5480371373040336
0.0001,0.001,10,1024,50,0.0001,,,,,,,,,,0.6695185502370199
0.0,0.001,5,4096,70,0.0001,,,,,,,,,,0.5678042741048903
0.0,0.0001,10,512,70,0.001,,,,,,,,,,0.6072182286353338
0.0001,0.0001,10,256,30,0.0001,,,,,,,,,,0.540581750018256
0.0001,0.0001,6,8192,70,0.0001,,,,,,,,,,0.5646668417113168
0.0,0.001,6,512,30,0.001,,,,,,,,,,0.5451309127467019
0.0001,0.0001,8,64,70,0.001,,,,,,,,,,0.5356719053926922
0.0,0.001,6,128,70,0.0001,,,,,,,,,,0.5909779483363742
0.0,0.0001,5,512,30,0.0001,,,,,,,,,,0.49727571862084524
0.0,0.0001,8,256,30,0.0001,,,,,,,,,,0.49055140359061106
0.0001,0.0001,6,64,50,0.0001,,,,,,,,,,0.5441012581189474
0.0001,0.001,6,4096,30,0.001,,,,,,,,,,0.5782006893839154
0.0001,0.0001,8,8192,70,0.001,,,,,,,,,,0.6892872736567542
0.0,0.001,5,256,70,0.0001,,,,,,,,,,0.5942811057681129
0.0001,0.0001,10,8192,50,0.0001,,,,,,,,,,0.5474490722020467
0.0001,0.0001,5,4096,70,0.001,,,,,,,,,,0.6055104022934323
0.0001,0.0001,5,1024,70,0.001,,,,,,,,,,0.6032760838667551
0.0,0.0001,8,1024,50,0.0001,,,,,,,,,,0.5780161647569566
0.0001,0.001,8,256,50,0.0001,,,,,,,,,,0.5728988562311444
0.0,0.001,5,1024,30,0.001,,,,,,,,,,0.6494441160133907
0.0,0.0001,10,2048,70,0.001,,,,,,,,,,0.6003637413183848
0.0,0.001,10,128,70,0.0001,,,,,,,,,,0.570737599616959
0.0,0.001,10,4096,70,0.0001,,,,,,,,,,0.5490465689273107
0.0,0.0001,5,2048,30,0.0001,,,,,,,,,,0.5328157529944465
0.0001,0.001,10,256,70,0.001,,,,,,,,,,0.5900484834398542
0.0001,0.0001,10,2048,70,0.0001,,,,,,,,,,0.6205720390592303
0.0001,0.001,6,256,30,0.0001,,,,,,,,,,0.7715685821714855
0.0,0.001,10,64,30,0.001,,,,,,,,,,0.46908685139247347
0.0001,0.001,10,256,30,0.001,,,,,,,,,,0.5674626259576707
0.0,0.001,6,512,70,0.001,,,,,,,,,,0.6397067961238679
0.0001,0.0001,8,2048,30,0.0001,,,,,,,,,,0.4884004195531209
0.0,0.001,10,4096,70,0.0001,,,,,,,,,,0.5393505720865159
0.0001,0.001,10,64,70,0.001,,,,,,,,,,0.5733006752672649
0.0,0.0001,6,128,30,0.001,,,,,,,,,,0.4946166560763404
0.0001,0.0001,10,1024,30,0.0001,,,,,,,,,,0.49098890877905343
0.0,0.0001,10,512,50,0.0001,,,,,,,,,,0.5557851351442791
0.0001,0.001,8,1024,30,0.001,,,,,,,,,,0.5719996903623853
0.0,0.0001,5,128,50,0.0001,,,,,,,,,,0.47875567844935824
0.0001,0.001,5,1024,50,0.0001,,,,,,,,,,0.5859946863991874
0.0,0.001,10,64,30,0.001,,,,,,,,,,0.4840850276606424
0.0001,0.0001,5,2048,30,0.0001,,,,,,,,,,0.5153296334402901
0.0001,0.001,10,512,30,0.001,,,,,,,,,,0.5713539804731097
