weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
0.0001,0.0001,5,8192,30,0.0001,0.48442464215414865,0.48166290635154363,0.4878903499671391,0.5112573021934146,1.3390575618970961,0.6797554180735633,0.6797566740285783,0.5113197678611392,0.5113200545310974
0.0,0.001,8,64,50,0.001,0.49533865565345403,0.49941421974272954,0.5067130582673209,0.5202830050672803,0.5372382019247327,0.6495001159963154,0.6495053612050556,0.5241444096678779,0.5239381548904237
0.0,0.001,6,4096,70,0.0001,0.5007233052026658,0.5080135649158841,0.5258007461116427,0.5152917632034847,0.928413450717926,0.5519617341813587,0.5519484125432514,0.5787284260704404,0.5786282207284655
0.0001,0.0001,6,256,70,0.0001,0.5019256117798033,0.4979352085363297,0.5048678545724778,0.5157915453116099,0.6592544714609782,0.6989475942793346,0.6990009319214594,0.5348377029101054,0.5348498608384814
0.0001,0.001,8,8192,30,0.0001,0.5040221796149299,0.5021445580891201,0.5026831570125762,0.5499492826915923,0.8215837975343069,0.8160740335782369,0.816058908190046,0.8678778012593588,0.8676905717168536
0.0001,0.001,8,64,70,0.001,0.5044445196787516,0.5006889927954901,0.5001931857495081,0.5120789593174344,0.5224362157640003,0.6264120255197797,0.6267979812054407,0.515338156904493,0.5153860393024626
0.0001,0.001,8,128,30,0.001,0.5046589459691729,0.499590508994602,0.49672309983344304,0.5271328843775249,0.5585844119389852,0.6687104829720089,0.6686774094899496,0.5459621449311575,0.5459441429092771
0.0001,0.001,8,2048,50,0.001,0.5049630119687035,0.5097243899390811,0.511192527555284,0.5448069231850761,0.5169718152000791,0.5552859646933419,0.5552771602358136,0.5753007729848226,0.5752925518013182
0.0001,0.0001,10,256,70,0.001,0.5070675199940091,0.4932754579044524,0.4898157190708887,0.488347236599241,0.6910820461454845,0.5840766529242197,0.5835321290152413,0.5047245337849572,0.5050654865446544
0.0001,0.001,10,1024,50,0.001,0.5093960776215508,0.5095927332128797,0.5163222679070064,0.5426623225212097,0.5394891585622515,0.5123403441338312,0.5123957934833708,0.588414952868507,0.5888992987927937
0.0001,0.0001,8,256,70,0.0001,0.5106075945354643,0.5016957720120748,0.5029901478971753,0.5180080731709799,0.6800466392721448,0.680590937534968,0.6805966822873979,0.5600715080897013,0.5600967421418145
0.0001,0.0001,10,256,50,0.0001,0.5106791300433022,0.5039999527590615,0.5057339895339239,0.5389985697610038,0.7922215334006718,0.712389349937439,0.7123853805519286,0.5288833280404409,0.5288658156281426
0.0,0.0001,8,4096,30,0.001,0.5114078649452755,0.5097253563858214,0.5082255005836487,0.5335258302234468,0.7109972181774321,0.7230173775127956,0.7238978658403669,0.5318574153241657,0.5313697911444164
0.0,0.001,10,4096,50,0.001,0.5125428920700437,0.5128488157476697,0.5140255519321987,0.5358519795395079,0.6414599418640137,0.8013935727732522,0.8013388145537603,0.5457056491147905,0.5454987372670855
0.0,0.0001,10,512,50,0.0001,0.512741242136274,0.5069048064095634,0.5105233987172445,0.5147799906276521,0.649353251570747,0.8080445386114574,0.8080888873054868,0.5151158996990749,0.5151160444532122
0.0,0.0001,6,128,50,0.0001,0.5148175990297681,0.5117623429922831,0.5100190958806446,0.5199653605620066,0.6472119206473941,0.6779912937255133,0.6780343282790411,0.504370106118066,0.5043605296384721
0.0,0.0001,8,512,30,0.001,0.5155615480173201,0.5002038663341886,0.49800007116226924,0.5469326703321367,0.7109084100950331,0.6469237151600066,0.6473729255653563,0.49781993599165053,0.49831279260771616
0.0,0.001,6,128,50,0.0001,0.5175452047870273,0.5171839169093541,0.5230731907345,0.5447861765112195,0.5571000221229735,0.5455059494291034,0.5455745983691442,0.5289795959279651,0.5289785925831113
0.0,0.0001,6,8192,50,0.001,0.517839823450361,0.5144808136281513,0.5189038657006764,0.54010085832505,0.6875909609454018,0.6449309048198518,0.6454335351785024,0.4945688843727112,0.49353872594379244
0.0,0.0001,6,512,50,0.0001,0.5196352742967152,0.5120233155432201,0.5144414149579548,0.5259313214392889,0.6627016805467152,0.6403441826502482,0.640264691341491,0.5565587296372368,0.5565622193472726
0.0,0.001,5,2048,50,0.001,0.5197685062885284,0.5092672833374569,0.5052444509097508,0.544453379653749,0.7359285879702795,0.706848368758247,0.7065117274011884,0.5828735998698643,0.5830188152335939
0.0001,0.0001,10,128,70,0.0001,0.5206763914653233,0.5086358615330288,0.5034584601720175,0.5080230718567258,0.6078522872357142,0.5853590383416131,0.5853489907014937,0.5375608588968005,0.5375609539804005
0.0,0.0001,5,256,50,0.001,0.5225635653450376,0.4937788602851686,0.4918963057654245,0.4943930662813641,0.6648262966246832,0.6386947149322146,0.6384788623877934,0.534849165450959,0.535251130660375
0.0,0.001,5,128,70,0.001,0.5232116750308445,0.5191743132613954,0.5193595687548319,0.5438509015809923,0.6337051519325801,0.5743587669872102,0.5746210061368489,0.6180721053055355,0.6179628272851309
0.0001,0.001,8,512,70,0.0001,0.523493074235462,0.5284385851451329,0.5397511976105827,0.5664218238421849,0.5945317915507725,0.5875818871316456,0.5876827452863965,0.5741791682583945,0.5741398150012607
0.0001,0.0001,6,8192,30,0.0001,0.5235515648410434,0.5151702335902623,0.5193601931844439,0.5739114795412336,0.8474336976096744,0.7761466148353758,0.776138649100349,0.5216795248644692,0.5216800428572155
