val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
0.0905393083508198,0.22318585698421184,0.0979877780836362,0.1251247322330108,0.10647052962046404,0.09824598821309896,0.0988866412295745,0.08894225742954474,0.08988593954306383
0.08870608520049315,0.2841139330313756,0.09952538827290902,0.12466132262578378,0.10839479519770695,0.09992911958923707,0.10026858196808741,0.08564031817592108,0.08625453492769829
0.0907140480211148,0.215001150736442,0.10144168304709288,0.12397783387165803,0.10296364793410669,0.09831164181232452,0.09883798320706073,0.08940398968183078,0.09037652244934669
0.09129972933576658,0.20267104047995346,0.10581683201285509,0.12401933887830148,0.11522251871915964,0.09537412764934393,0.09533599907389054,0.0832066534803464,0.08336556255817414
0.08970083554203694,0.24347600730565877,0.1107505555336292,0.12543017864227296,0.10675197633413168,0.09439884321047709,0.09462792586821776,0.08734783008694649,0.08797871969067134
0.08802600640517015,0.24829438489217023,0.10400240730780821,0.12557135155567756,0.1083554449562843,0.09827927878269782,0.09835450551830806,0.08628886387898371,0.08730809636987173
0.09334764870313497,0.22854989835849174,0.10155379485625488,0.12475227060226293,0.10896401158892191,0.09466587368112345,0.09522298070100638,0.08461240891080636,0.08578476940210049
0.08699519462310351,0.22685589813269103,0.10050516220239493,0.1252165864293392,0.10411074568445866,0.09502965796452302,0.09516936443172969,0.08786428358692389,0.08826852320478512
0.09286867890220422,0.2255532457278325,0.10074768576484461,0.12518060940962572,0.10519057260109828,0.09855740408484752,0.09885869627961745,0.08434202017692419,0.08499591992451594
0.08935091180297045,0.20915012520093185,0.10563226892397953,0.1238374989766341,0.1122111511345093,0.09606197207019879,0.09652751712844922,0.08524759738491132,0.08592939210625795
0.08639652482592143,0.31436824340086716,0.09866784896988134,0.12457250138887992,0.10871504144026684,0.099335622214354,0.10023017262036983,0.08752789113384027,0.08797282335849908
0.09014090127669848,0.21944050192832948,0.10235249182352653,0.12493124925173246,0.10504078899438564,0.09595117242290424,0.09639383858213058,0.08469636486126826,0.08559144867154268
0.09025152978988794,0.23869364995222825,0.09780207838003452,0.12467887779841057,0.11179292259308007,0.1044531888113572,0.10451324427357087,0.08583513761942203,0.08625547754076811
0.08792250173596236,0.23263840698278868,0.1024527907371521,0.12543828590558126,0.10394664332270623,0.09529517356019754,0.09575139880180358,0.08518308650415678,0.0859816623135255
0.08999559552623676,0.235880109667778,0.10230368444552788,0.12541596671709648,0.10759221710837805,0.09533977078703734,0.09570426872143378,0.08523740395903587,0.0858664397436839
0.08979565696074412,0.22879631221294403,0.0980152384019815,0.12643501999286505,0.12538521553461368,0.09379043814081411,0.0940228487436588,0.08607089505172692,0.08671116634057119
0.08768126678008299,0.2306254758284642,0.10287473878035179,0.12567619050924594,0.10851323197667416,0.09571839284438353,0.09620978941137974,0.0867356273990411,0.08751811671715516
0.09098942107879199,0.2565243675158574,0.10399935577924435,0.12513868086613142,0.10626253479948411,0.09518151208758355,0.09549644663929939,0.08416710771047152,0.0845338494445269
0.08968059678490345,0.2121379297513228,0.10728495694123781,0.12745943986452543,0.10545843369685687,0.09503108698588152,0.09521225140644954,0.08769060688523146,0.08867606572233713
0.09397697964539894,0.2867228340644103,0.10255543944927362,0.12453024238348007,0.10508586019277573,0.09718856456188055,0.09778261287854267,0.08695520151119966,0.08735178496975166
