weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.001,10,128,70,0.001,,,,,,,,,,0.561641724336715
0.0,0.0001,10,512,70,0.001,,,,,,,,,,0.5527794786861965
0.0,0.0001,6,128,70,0.0001,,,,,,,,,,0.4619947430633363
0.0,0.0001,10,512,50,0.0001,,,,,,,,,,0.5394265665894463
0.0,0.001,10,128,70,0.0001,,,,,,,,,,0.6059041349660783
0.0,0.001,6,4096,50,0.001,,,,,,,,,,0.4805881650674911
0.0001,0.001,10,4096,30,0.0001,,,,,,,,,,0.5783853289626893
0.0001,0.0001,6,4096,50,0.0001,,,,,,,,,,0.575829864967437
0.0001,0.001,6,4096,30,0.0001,,,,,,,,,,0.5889797054585957
0.0,0.001,10,4096,50,0.0001,,,,,,,,,,0.5432054769425165
0.0,0.001,6,1024,50,0.001,,,,,,,,,,0.5069788140910012
0.0001,0.0001,10,1024,50,0.0001,,,,,,,,,,0.602069270043146
0.0,0.0001,6,128,50,0.001,,,,,,,,,,0.47644164022945223
0.0,0.0001,8,512,50,0.0001,,,,,,,,,,0.5229023326010931
0.0001,0.0001,10,8192,70,0.0001,,,,,,,,,,0.5689663347743806
0.0001,0.0001,6,2048,70,0.001,,,,,,,,,,0.6003401279449463
0.0,0.0001,10,4096,30,0.0001,,,,,,,,,,0.4619908233483632
0.0,0.0001,10,1024,50,0.0001,,,,,,,,,,0.518426083383106
0.0001,0.001,5,64,50,0.0001,,,,,,,,,,0.6299589404038021
0.0,0.0001,6,256,70,0.0001,,,,,,,,,,0.5227853017193931
0.0,0.0001,5,64,70,0.001,,,,,,,,,,0.47862073637190317
0.0001,0.001,8,256,30,0.001,,,,,,,,,,0.562817918402808
0.0,0.0001,8,1024,70,0.0001,,,,,,,,,,0.5040663963272458
0.0001,0.0001,8,128,30,0.0001,,,,,,,,,,0.5229422308149791
0.0001,0.001,8,512,30,0.0001,,,,,,,,,,0.555615172499702
0.0,0.0001,8,1024,50,0.0001,,,,,,,,,,0.5074900573208219
0.0,0.001,10,64,50,0.0001,,,,,,,,,,0.5093296879813785
0.0,0.0001,8,4096,70,0.001,,,,,,,,,,0.47274087582315716
0.0,0.0001,10,512,30,0.001,,,,,,,,,,0.4864561188788641
0.0001,0.0001,5,256,70,0.001,,,,,,,,,,0.5423826986835116
0.0,0.001,5,256,70,0.0001,,,,,,,,,,0.5733922194866907
0.0,0.001,10,8192,70,0.0001,,,,,,,,,,0.516079428650084
0.0,0.0001,10,4096,70,0.0001,,,,,,,,,,0.4912790684472947
0.0001,0.001,6,1024,30,0.0001,,,,,,,,,,0.6057270155066535
0.0,0.001,10,256,50,0.0001,,,,,,,,,,0.5617209999334245
0.0,0.0001,6,128,30,0.0001,,,,,,,,,,0.4964594571363358
0.0,0.001,10,8192,50,0.0001,,,,,,,,,,0.5094443999585652
0.0,0.0001,10,64,70,0.0001,,,,,,,,,,0.49504499776022776
0.0,0.001,10,1024,50,0.0001,,,,,,,,,,0.48932787775993347
0.0,0.001,10,2048,30,0.0001,,,,,,,,,,0.5883275085971469
0.0001,0.001,10,8192,50,0.0001,,,,,,,,,,0.8803943282081967
0.0001,0.0001,8,2048,30,0.0001,,,,,,,,,,0.5909278960455031
0.0001,0.0001,10,128,70,0.001,,,,,,,,,,0.5032403880641574
0.0,0.0001,5,256,70,0.001,,,,,,,,,,0.5237931751069569
0.0,0.0001,6,4096,50,0.001,,,,,,,,,,0.4852682678472428
0.0,0.001,6,4096,30,0.0001,,,,,,,,,,0.5096120394411541
0.0,0.001,6,2048,70,0.0001,,,,,,,,,,0.47615887437547955
0.0,0.0001,5,512,70,0.001,,,,,,,,,,0.5755044746966589
0.0001,0.001,10,4096,70,0.001,,,,,,,,,,0.7296752134958903
