weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.0001,6,128,70,0.001,,,,,,,,,,0.13105551864092166
0.0,0.001,8,512,70,0.0001,,,,,,,,,,0.13963362448490582
0.0001,0.0001,5,256,70,0.001,,,,,,,,,,0.15819790672797424
0.0001,0.001,8,4096,30,0.0001,,,,,,,,,,0.16657692480545777
0.0001,0.0001,6,64,70,0.001,,,,,,,,,,0.1585982010914729
0.0001,0.001,10,256,50,0.0001,,,,,,,,,,0.16538269473956183
0.0,0.0001,6,1024,50,0.0001,,,,,,,,,,0.1447366567185292
0.0001,0.001,6,1024,70,0.001,,,,,,,,,,0.16409938679291652
0.0001,0.001,5,1024,50,0.001,,,,,,,,,,0.16344306193865263
0.0001,0.001,6,2048,50,0.001,,,,,,,,,,0.16434702919079708
0.0,0.0001,5,8192,50,0.001,,,,,,,,,,0.14146063717511984
0.0001,0.001,6,2048,50,0.001,,,,,,,,,,0.16638597823106327
0.0,0.001,5,4096,50,0.0001,,,,,,,,,,0.12343940895337324
0.0,0.001,10,2048,70,0.001,,,,,,,,,,0.13596309039455193
0.0,0.001,10,2048,70,0.001,,,,,,,,,,0.14325954146110095
0.0,0.001,6,8192,30,0.001,,,,,,,,,,0.12670706160939657
0.0001,0.0001,10,4096,30,0.0001,,,,,,,,,,0.13252598368204557
0.0,0.0001,8,4096,70,0.001,,,,,,,,,,0.14099398134992672
0.0001,0.001,5,2048,70,0.001,,,,,,,,,,0.1636978511626904
0.0,0.0001,6,64,70,0.001,,,,,,,,,,0.10865658240822645
0.0,0.001,6,4096,50,0.0001,,,,,,,,,,0.128560237128001
0.0001,0.0001,6,512,70,0.0001,,,,,,,,,,0.15929517058225778
0.0,0.0001,5,128,50,0.0001,,,,,,,,,,0.1152927811902303
0.0,0.001,8,512,70,0.0001,,,,,,,,,,0.14077478223122084
0.0001,0.0001,10,4096,30,0.001,,,,,,,,,,0.129193124633569
0.0,0.001,8,256,70,0.001,,,,,,,,,,0.1431050775715938
0.0001,0.001,6,2048,30,0.001,,,,,,,,,,0.1640606578726035
0.0,0.001,8,2048,30,0.001,,,,,,,,,,0.12051012673630164
0.0001,0.001,5,512,50,0.001,,,,,,,,,,0.16416244334899463
0.0,0.0001,6,8192,50,0.001,,,,,,,,,,0.1394393007342632
0.0001,0.001,8,512,50,0.001,,,,,,,,,,0.16357256231399683
0.0,0.001,8,64,70,0.001,,,,,,,,,,0.1401061076276864
0.0001,0.0001,6,2048,70,0.0001,,,,,,,,,,0.15895854647342975
0.0001,0.001,8,1024,70,0.001,,,,,,,,,,0.1630041946585362
0.0001,0.001,5,4096,70,0.0001,,,,,,,,,,0.1643240384184397
0.0001,0.0001,6,256,70,0.001,,,,,,,,,,0.15846040730292982
0.0001,0.001,6,64,30,0.0001,,,,,,,,,,0.16439220435344257
0.0,0.0001,5,1024,70,0.001,,,,,,,,,,0.147626298895249
0.0001,0.001,6,512,50,0.0001,,,,,,,,,,0.1630478098988533
0.0,0.0001,6,4096,70,0.0001,,,,,,,,,,0.15082334159658506
0.0001,0.0001,8,128,50,0.0001,,,,,,,,,,0.14864476036566954
0.0,0.001,10,256,30,0.001,,,,,,,,,,0.13120649210535562
0.0001,0.001,10,64,50,0.0001,,,,,,,,,,0.16375213815615727
0.0001,0.001,10,512,30,0.0001,,,,,,,,,,0.16297515882895544
0.0001,0.001,8,8192,70,0.0001,,,,,,,,,,0.1749644696712494
0.0001,0.001,8,128,30,0.001,,,,,,,,,,0.1662902302466906
0.0,0.001,8,2048,50,0.0001,,,,,,,,,,0.1490744500206067
0.0,0.001,6,1024,70,0.001,,,,,,,,,,0.13520440419132893
0.0001,0.001,5,1024,70,0.001,,,,,,,,,,0.16259066622990828
0.0001,0.001,10,4096,70,0.0001,,,,,,,,,,0.16342350084048052
0.0001,0.001,5,1024,70,0.001,,,,,,,,,,0.16426873826063595
0.0001,0.0001,6,64,50,0.0001,,,,,,,,,,0.1486971051647113
0.0,0.0001,8,512,70,0.001,,,,,,,,,,0.15888824010124572
0.0,0.0001,10,2048,70,0.0001,,,,,,,,,,0.1479267696921642
0.0,0.0001,6,256,50,0.0001,,,,,,,,,,0.13343235644010398
0.0,0.001,8,128,30,0.001,,,,,,,,,,0.11524192576224987
0.0,0.001,10,512,50,0.001,,,,,,,,,,0.129026468241444
0.0,0.0001,8,64,30,0.0001,,,,,,,,,,0.10396391583176759
0.0001,0.001,10,512,50,0.0001,,,,,,,,,,0.16344522982835769
0.0001,0.001,5,8192,30,0.0001,,,,,,,,,,0.16442475135509785
0.0001,0.0001,5,128,70,0.001,,,,,,,,,,0.15812579496548726
0.0001,0.001,8,128,70,0.001,,,,,,,,,,0.16362492751616697
0.0001,0.001,6,64,30,0.001,,,,,,,,,,0.16514759419056085
0.0001,0.0001,6,64,70,0.0001,,,,,,,,,,0.1599171967460559
0.0,0.0001,5,2048,50,0.0001,,,,,,,,,,0.1444686915438909
0.0,0.001,10,64,30,0.0001,,,,,,,,,,0.11248911172151566
0.0001,0.0001,6,2048,70,0.0001,,,,,,,,,,0.15940144738325707
0.0,0.0001,6,4096,30,0.001,,,,,,,,,,0.14714964777231215
0.0001,0.0001,10,512,30,0.0001,,,,,,,,,,0.13111852969114596
0.0,0.001,10,2048,30,0.0001,,,,,,,,,,0.12283362969756126
0.0001,0.0001,8,64,50,0.001,,,,,,,,,,0.1506157315694369
0.0001,0.0001,5,64,70,0.0001,,,,,,,,,,0.1583722050373371
0.0001,0.0001,5,128,50,0.001,,,,,,,,,,0.14976934733299108
0.0,0.001,8,256,50,0.0001,,,,,,,,,,0.1331634685397148
0.0001,0.001,10,2048,70,0.0001,,,,,,,,,,0.1646636703839669
0.0001,0.001,10,4096,70,0.001,,,,,,,,,,0.16533254086971283
0.0001,0.001,6,1024,50,0.001,,,,,,,,,,0.16386229544878006
0.0001,0.0001,8,256,30,0.0001,,,,,,,,,,0.13139404092843715
0.0,0.0001,6,128,50,0.0001,,,,,,,,,,0.11668752443331938
0.0001,0.001,6,8192,50,0.0001,,,,,,,,,,0.16574142082379414
0.0001,0.0001,10,64,70,0.0001,,,,,,,,,,0.1591225028038025
0.0,0.001,5,256,50,0.001,,,,,,,,,,0.1397281487006694
0.0001,0.001,8,512,50,0.001,,,,,,,,,,0.16620553055634865
0.0001,0.001,8,256,30,0.0001,,,,,,,,,,0.16377538385299537
0.0,0.001,5,4096,30,0.0001,,,,,,,,,,0.12598711664860066
0.0,0.0001,10,128,30,0.0001,,,,,,,,,,0.10660949779244569
0.0,0.001,8,512,30,0.001,,,,,,,,,,0.1339708791902432
0.0001,0.0001,8,256,30,0.001,,,,,,,,,,0.13046478136227682
0.0001,0.0001,5,2048,70,0.0001,,,,,,,,,,0.15853251493894138
0.0,0.001,6,2048,70,0.001,,,,,,,,,,0.14346548536649117
0.0,0.001,8,1024,30,0.001,,,,,,,,,,0.12909287065267563
0.0001,0.001,10,512,70,0.0001,,,,,,,,,,0.16334244792277997
0.0001,0.0001,6,256,30,0.001,,,,,,,,,,0.12993944665560356
0.0001,0.0001,6,4096,30,0.0001,,,,,,,,,,0.13137022176614174
0.0,0.0001,6,64,30,0.0001,,,,,,,,,,0.1034590092415993
0.0001,0.0001,10,8192,30,0.0001,,,,,,,,,,0.12783429611187716
0.0001,0.0001,8,128,30,0.0001,,,,,,,,,,0.1296759885091048
0.0001,0.001,10,2048,70,0.001,,,,,,,,,,0.16463759071551837
0.0,0.001,5,128,30,0.0001,,,,,,,,,,0.13326643241139557
0.0001,0.0001,8,256,50,0.001,,,,,,,,,,0.14966021375014232
