weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.0001,8,2048,30,0.0001,,,,,,,,,,0.1356508945616392
0.0001,0.0001,8,256,30,0.0001,,,,,,,,,,0.14809271991252898
0.0,0.001,6,128,30,0.0001,,,,,,,,,,0.12814695330766532
0.0001,0.001,5,2048,50,0.0001,,,,,,,,,,0.163263766009074
0.0001,0.0001,8,4096,30,0.001,,,,,,,,,,0.1470094837821447
0.0,0.001,10,128,30,0.001,,,,,,,,,,0.12374782321544794
0.0001,0.0001,6,64,30,0.0001,,,,,,,,,,0.1479825822206644
0.0001,0.001,8,8192,50,0.0001,,,,,,,,,,0.16453097554353568
0.0001,0.001,6,512,50,0.0001,,,,,,,,,,0.1628445695226009
0.0001,0.0001,10,1024,30,0.0001,,,,,,,,,,0.14775586964992377
0.0001,0.001,10,256,30,0.0001,,,,,,,,,,0.16464669303252147
0.0,0.0001,10,1024,70,0.0001,,,,,,,,,,0.17373972546595792
0.0,0.0001,6,64,30,0.001,,,,,,,,,,0.11569691048218654
0.0001,0.001,8,2048,50,0.001,,,,,,,,,,0.16313770929208168
0.0,0.001,6,64,50,0.001,,,,,,,,,,0.1297682802264507
0.0,0.0001,5,64,30,0.0001,,,,,,,,,,0.11520795547045194
0.0,0.0001,8,4096,50,0.001,,,,,,,,,,0.16082016894450554
0.0001,0.001,6,64,70,0.001,,,,,,,,,,0.16257891551806378
0.0001,0.0001,8,4096,50,0.001,,,,,,,,,,0.15949662522627758
0.0001,0.0001,8,4096,70,0.001,,,,,,,,,,0.1625382654941999
0.0001,0.001,10,256,30,0.0001,,,,,,,,,,0.1622086465358734
0.0001,0.001,8,128,30,0.001,,,,,,,,,,0.16288213512072197
0.0001,0.0001,6,8192,50,0.001,,,,,,,,,,0.15883659112911958
0.0,0.0001,8,512,50,0.001,,,,,,,,,,0.15724307149648667
0.0,0.001,10,2048,50,0.0001,,,,,,,,,,0.1438447083418186
0.0001,0.001,10,4096,30,0.001,,,,,,,,,,0.1636952479298298
0.0001,0.001,5,2048,50,0.0001,,,,,,,,,,0.16332160658561268
0.0001,0.0001,5,64,70,0.0001,,,,,,,,,,0.16148092299699784
0.0,0.001,8,2048,70,0.001,,,,,,,,,,0.15591747416899754
0.0001,0.001,5,1024,30,0.0001,,,,,,,,,,0.16340786963701248
0.0,0.001,8,256,30,0.0001,,,,,,,,,,0.13631736762248553
0.0,0.0001,10,128,50,0.0001,,,,,,,,,,0.12167455502427542
0.0001,0.001,6,2048,50,0.001,,,,,,,,,,0.16258904418120018
0.0,0.001,8,128,30,0.001,,,,,,,,,,0.1272903127165941
0.0,0.001,10,2048,30,0.0001,,,,,,,,,,0.13404629849470578
0.0001,0.0001,8,128,70,0.0001,,,,,,,,,,0.16157601750814
0.0001,0.0001,8,64,70,0.001,,,,,,,,,,0.16148536537702268
0.0,0.0001,8,4096,30,0.001,,,,,,,,,,0.13182551769109874
0.0,0.0001,6,256,50,0.0001,,,,,,,,,,0.13708301971738154
0.0001,0.001,8,2048,30,0.001,,,,,,,,,,0.16308228041117007
0.0001,0.001,6,256,50,0.001,,,,,,,,,,0.1623477103618475
0.0,0.001,5,128,30,0.0001,,,,,,,,,,0.1313422699387257
0.0001,0.0001,5,4096,30,0.001,,,,,,,,,,0.14852968076100717
0.0,0.0001,6,1024,50,0.001,,,,,,,,,,0.15843452364206315
0.0001,0.0001,5,1024,30,0.0001,,,,,,,,,,0.14907952432449048
0.0,0.0001,5,64,50,0.001,,,,,,,,,,0.11514661799256619
0.0,0.001,5,2048,50,0.0001,,,,,,,,,,0.14791981956133476
0.0001,0.0001,6,8192,70,0.0001,,,,,,,,,,0.16298204832352126
0.0,0.001,10,2048,30,0.0001,,,,,,,,,,0.12448304473207547
0.0,0.001,5,1024,50,0.001,,,,,,,,,,0.15399465274352295
0.0,0.0001,8,8192,30,0.0001,,,,,,,,,,0.12650545411385022
0.0,0.001,5,64,30,0.0001,,,,,,,,,,0.12308864169395888
0.0,0.001,6,64,50,0.0001,,,,,,,,,,0.129389576957776
0.0001,0.001,10,512,30,0.001,,,,,,,,,,0.16263449971492475
0.0001,0.0001,6,512,50,0.0001,,,,,,,,,,0.15775248087369478
0.0001,0.001,8,2048,30,0.0001,,,,,,,,,,0.16559003580075043
0.0,0.001,5,128,70,0.001,,,,,,,,,,0.1558423108779467
0.0001,0.0001,10,8192,70,0.0001,,,,,,,,,,0.16242204698232504
0.0,0.001,10,512,30,0.0001,,,,,,,,,,0.13201060398266865
0.0001,0.001,10,1024,50,0.0001,,,,,,,,,,0.16319103768238655
0.0,0.0001,5,4096,70,0.001,,,,,,,,,,0.16648783087730407
0.0,0.0001,5,2048,70,0.001,,,,,,,,,,0.16413113486308317
0.0001,0.001,5,2048,30,0.0001,,,,,,,,,,0.16275672247776618
0.0,0.0001,10,64,70,0.0001,,,,,,,,,,0.11426319285080982
0.0001,0.001,5,128,30,0.001,,,,,,,,,,0.16423815385653423
0.0001,0.001,10,64,30,0.0001,,,,,,,,,,0.16285583606133094
0.0001,0.0001,6,4096,30,0.0001,,,,,,,,,,0.14825196621509698
0.0,0.001,5,512,70,0.0001,,,,,,,,,,0.16145219011948658
0.0001,0.0001,10,1024,30,0.0001,,,,,,,,,,0.1479424950021964
0.0,0.001,8,8192,30,0.001,,,,,,,,,,0.12089393173272793
0.0001,0.001,6,1024,30,0.0001,,,,,,,,,,0.1644167340718783
