val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
0.09958211705088615,0.2804349965774096,0.1364954207952206,0.1387849116554627,0.10883927906935031,0.09181831628084183,0.09209537253930018,0.09066997600289492,0.09094925706203168,0.1329333292750212,0.10462136073754384
0.08566208241077569,0.31631781183756313,0.14908695427271035,0.145357534633233,0.11026511696668771,0.09456494484956447,0.09516821440595846,0.1059904990861049,0.1064142521757346,0.1374028822550407,0.10791166504988303
0.08052545576714552,0.3073575975803228,0.11470647729360141,0.13553246488937964,0.10396884937699025,0.08925819411300696,0.08980092902023058,0.08315687597944187,0.08404956004367425,0.13270303102640005,0.10057137006750473
0.09429674715949939,0.28251822063556087,0.1340979685003941,0.14769030797940033,0.1137595093021026,0.09661717735804044,0.09709202773295916,0.09463336089482674,0.09507139181861511,0.14118434809721433,0.10529692585651691
0.09313343058411892,0.3328575276411497,0.13395758672402455,0.14079655706882477,0.11032376444110503,0.09350296929478645,0.09411522648655452,0.09616594070998521,0.09668695680223978,0.134936472429679,0.10734853996680332
0.08568643904649294,0.2696537224146036,0.12210110041957635,0.13917246346290296,0.10678496704651759,0.09046190633223607,0.09059002946775693,0.09718219162179874,0.0979793172616225,0.13403306007385254,0.10703840983601717
0.08517971874143068,0.3139026969671249,0.12337305282170956,0.1381073488638951,0.10648553256805127,0.08748805411159992,0.08817576531034249,0.09005973688684978,0.09073484264887297,0.1387133341569167,0.10241770990766012
0.0922136074075332,0.2909924002794119,0.1311578522507961,0.14313040570570873,0.10629755121011,0.09460371159590207,0.09494039026590494,0.09195581047007671,0.09280125498771667,0.13965428207929317,0.10571881716067974
0.08919508296709794,0.26565780227000896,0.13617491871118545,0.1438444923896056,0.11296772979773008,0.09388933623066316,0.09423044381233361,0.09193249298976018,0.09275197873894984,0.13539066509558603,0.10895126267121388
0.08609722124842498,0.26287040274876816,0.14055872639784447,0.14113458910813698,0.10780172370947325,0.09576417952775955,0.09624582414443676,0.08627814114666903,0.0868608206223983,0.1320971811046967,0.10062346618909102
0.08956347251167664,0.24856572689918371,0.1255751343873831,0.13906515194819524,0.11017795342665453,0.09621752196779618,0.09663580438265433,0.09067213323253852,0.09134564021458992,0.1329636023594783,0.10517901686521677
0.08774845582934526,0.2672197454250776,0.1308695965088331,0.14310039889353973,0.11188335418701172,0.09284626967631854,0.09282177577798183,0.09423969972592133,0.09482298602278416,0.13977582511993555,0.10666419175954965
0.08949614347746739,0.33018624003116903,0.13314736462556398,0.1402234463737561,0.1061400262782207,0.09506697362432114,0.09537412082919708,0.09118301186424035,0.0910736012344177,0.14026305090922575,0.10038979044900491
0.08784443237460576,0.23077082840295937,0.12180879368231846,0.1448103168836007,0.10682012473161404,0.0895194061100483,0.08994049097482974,0.09222731636120723,0.09278423098417429,0.13848810642957687,0.10352251684436431
0.08014495550439908,0.22484396420992336,0.12838457169441075,0.14121037469460415,0.11008653950232726,0.09022191579525288,0.09074046620382713,0.09634668981799713,0.09675782996301467,0.1352581139940482,0.10295182649905865
0.0897252065057938,0.30215784036196197,0.13355659022927285,0.14420824509400587,0.11178982269305449,0.09534839598032144,0.09558655957763011,0.09525700601247641,0.09515834559614841,0.13904818892478943,0.10825683852800956
0.09204103213090163,0.2381950807112914,0.13603701774890606,0.14430338190152095,0.10897264738495534,0.09456747781771879,0.0951491983464131,0.08693840363277838,0.08737831806334165,0.13742200136184693,0.10792786456071414
0.08103412555960508,0.2335660934448242,0.1398840905382083,0.1420445611843696,0.10692330478475644,0.08891434506154977,0.08911736856859465,0.09084153777131668,0.09121528777938623,0.13516468291099254,0.10671747613411683
0.08932323627747023,0.26345689090398644,0.11675783745371378,0.1368953791948465,0.1088152045240769,0.10962804802335226,0.10972319669448412,0.0868811058310362,0.08750784036058645,0.13337030147130674,0.10344410997170668
0.08820485650346829,0.2917409034875723,0.14289378134103922,0.13988629115315585,0.11099760604019349,0.0960461145410171,0.09655941570034395,0.09361092316416594,0.09364335886560954,0.13866991182932487,0.10893496515659186
