weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
0.0,0.0001,6,8192,70,0.001,100.24811810166088,185.83036565068943,166.99124487122492,128.43554192158714,99.88575032931655,102.61471119211681,103.85654233106926,95.85480823801525,96.12024056733544
0.0001,0.0001,6,8192,70,0.0001,101.40210108970528,199.65955831043755,183.8748608489535,133.44772020026818,98.7699706234149,97.13636768398,97.18326375021863,98.62260437011719,98.66422106614753
0.0,0.0001,5,8192,70,0.001,105.6261661017119,180.09264544586637,171.452246822528,138.65324362000422,102.68092704886821,97.29647086983296,97.83036582149677,104.88826597982379,105.60510811876895
0.0,0.001,5,4096,70,0.0001,110.31695949497508,193.8065073952746,150.37185054038886,144.3482781025901,116.85017070485584,115.479006753039,115.50330347089626,115.11321161754095,115.12846488383279
0.0,0.0001,5,1024,70,0.0001,111.15847237430401,194.36716130954116,191.8405275487188,145.95885205624708,104.92256921796657,104.76940274594435,104.82425348082585,102.67115795078563,102.79884173265144
0.0001,0.001,10,256,50,0.001,115.92082681228865,191.11267989429075,147.19597876249856,161.8753957036716,136.54129529355177,141.79636007280493,142.15836687230353,119.5885095169295,119.85877398590543
0.0,0.0001,5,8192,30,0.001,122.32662491300214,179.55013798955662,165.54723039313927,137.3227009559745,114.21476574798129,119.8906067236146,122.4886523574146,126.4159896053485,125.08228472809293
0.0,0.0001,6,512,50,0.001,122.84649720832483,199.87381323059992,191.18881897428142,136.33848349727802,129.24287169726927,117.87351266661686,118.72775678492305,103.16199641441231,102.84650916483865
0.0001,0.001,10,128,50,0.0001,123.41682473937077,188.14834082304543,151.90553334933608,143.82649168327674,142.4853606722248,125.00423408622173,125.045437599296,142.69921060818345,142.69347193703723
0.0,0.001,6,128,70,0.0001,123.57774483979638,199.40022869964145,173.2601855833139,158.0507226061465,129.95860062784223,123.84173156966024,123.87715490540462,114.04231228045563,114.00075798604026
