weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0001,0.0001,6,512,70,0.0001,,,,,,,,,,0.12803960259144123
0.0001,0.001,6,2048,70,0.001,,,,,,,,,,0.16755907501165684
0.0,0.001,8,8192,30,0.0001,,,,,,,,,,0.09098473019324817
0.0,0.001,8,512,30,0.0001,,,,,,,,,,0.09002735517345942
0.0001,0.0001,10,4096,50,0.0001,,,,,,,,,,0.11643734402381457
0.0,0.0001,10,256,30,0.0001,,,,,,,,,,0.0890605114113826
0.0001,0.0001,6,128,30,0.001,,,,,,,,,,0.10721517577767373
0.0,0.0001,10,128,70,0.001,,,,,,,,,,0.0942925101862504
0.0,0.001,10,4096,50,0.001,,,,,,,,,,0.0847394257497329
0.0001,0.0001,10,4096,50,0.001,,,,,,,,,,0.11327614348668319
0.0,0.001,10,1024,70,0.0001,,,,,,,,,,0.09430691645695613
0.0,0.0001,5,8192,50,0.0001,,,,,,,,,,0.10373578031475728
0.0001,0.001,10,8192,30,0.001,,,,,,,,,,0.1680840605726609
0.0,0.001,6,256,70,0.001,,,,,,,,,,0.09949062605603383
0.0001,0.0001,5,8192,50,0.0001,,,,,,,,,,0.11315093195209136
0.0,0.0001,6,256,50,0.001,,,,,,,,,,0.10085765845500506
0.0,0.001,8,512,30,0.001,,,,,,,,,,0.08832040045123835
0.0001,0.001,5,8192,50,0.0001,,,,,,,,,,0.16867910554775825
0.0,0.0001,10,1024,50,0.0001,,,,,,,,,,0.10182316968074212
0.0,0.001,8,2048,70,0.0001,,,,,,,,,,0.09798502618303666
0.0001,0.0001,8,512,70,0.0001,,,,,,,,,,0.13281165739664666
0.0,0.0001,6,128,50,0.001,,,,,,,,,,0.09607552559329913
0.0001,0.0001,5,64,30,0.0001,,,,,,,,,,0.1053451167849394
0.0001,0.0001,6,512,70,0.001,,,,,,,,,,0.12871774549667653
0.0,0.001,5,2048,50,0.001,,,,,,,,,,0.0901588720197861
0.0001,0.0001,10,64,30,0.0001,,,,,,,,,,0.10764129585944689
0.0001,0.001,6,512,50,0.001,,,,,,,,,,0.17190984797019224
0.0,0.0001,6,64,50,0.001,,,,,,,,,,0.08571211667015002
0.0001,0.0001,8,8192,50,0.001,,,,,,,,,,0.11124390570017008
0.0001,0.0001,5,1024,50,0.0001,,,,,,,,,,0.11434051795647694
0.0,0.001,6,8192,30,0.001,,,,,,,,,,0.08742250037881044
0.0,0.001,10,256,50,0.001,,,,,,,,,,0.0941047310256041
0.0,0.001,10,64,70,0.001,,,,,,,,,,0.09064960749103473
0.0,0.001,10,2048,70,0.001,,,,,,,,,,0.09914271304240593
0.0001,0.0001,10,64,50,0.001,,,,,,,,,,0.11226336021835988
0.0001,0.0001,10,64,30,0.0001,,,,,,,,,,0.10798047586129261
0.0,0.0001,10,256,30,0.001,,,,,,,,,,0.09210337262887221
0.0,0.001,6,8192,30,0.001,,,,,,,,,,0.08834749013185501
0.0001,0.001,8,1024,50,0.0001,,,,,,,,,,0.1691551726598006
0.0001,0.0001,10,2048,70,0.0001,,,,,,,,,,0.1270303868330442
0.0,0.0001,6,128,50,0.0001,,,,,,,,,,0.09240166820012606
0.0,0.0001,10,1024,50,0.0001,,,,,,,,,,0.09616257826296183
0.0,0.0001,8,2048,70,0.0001,,,,,,,,,,0.10384667151822494
0.0001,0.0001,8,128,30,0.0001,,,,,,,,,,0.11251843279370895
0.0,0.0001,6,256,50,0.001,,,,,,,,,,0.10274505431835468
0.0,0.001,8,256,30,0.0001,,,,,,,,,,0.08287024618341372
0.0,0.0001,6,128,50,0.001,,,,,,,,,,0.09256023488079126
0.0001,0.0001,5,256,70,0.0001,,,,,,,,,,0.12805906006923087
0.0,0.001,8,2048,30,0.001,,,,,,,,,,0.08453951827608622
0.0,0.0001,8,256,70,0.001,,,,,,,,,,0.10139303058385848
0.0001,0.0001,6,128,70,0.001,,,,,,,,,,0.12852278512257795
0.0001,0.001,6,64,30,0.0001,,,,,,,,,,0.16609834146041136
0.0001,0.001,10,4096,70,0.0001,,,,,,,,,,0.1677895167699227
0.0001,0.0001,5,64,30,0.001,,,,,,,,,,0.10620315143695244
0.0,0.001,8,256,70,0.0001,,,,,,,,,,0.09747369739298638
0.0,0.0001,8,1024,50,0.0001,,,,,,,,,,0.10060571947923073
0.0,0.001,5,512,30,0.001,,,,,,,,,,0.08149879150665723
0.0,0.0001,6,1024,70,0.001,,,,,,,,,,0.10083615696774079
0.0,0.001,6,2048,70,0.0001,,,,,,,,,,0.09945955571646874
0.0,0.0001,8,1024,70,0.0001,,,,,,,,,,0.09910108831066351
0.0001,0.0001,10,128,30,0.001,,,,,,,,,,0.10915333857903113
0.0001,0.001,5,128,30,0.001,,,,,,,,,,0.1694998208146829
0.0,0.001,5,128,70,0.0001,,,,,,,,,,0.09694603973856339
0.0001,0.0001,10,1024,50,0.0001,,,,,,,,,,0.11782712546678689
0.0001,0.001,10,128,50,0.0001,,,,,,,,,,0.1679844970886524
0.0,0.0001,5,64,50,0.0001,,,,,,,,,,0.08376744292103327
0.0,0.001,10,8192,70,0.001,,,,,,,,,,0.08922283895886861
0.0001,0.0001,5,256,30,0.001,,,,,,,,,,0.10714706841569681
0.0001,0.0001,10,128,70,0.0001,,,,,,,,,,0.12901828128557938
0.0,0.0001,5,1024,50,0.001,,,,,,,,,,0.1035181697171468
0.0001,0.0001,8,4096,50,0.0001,,,,,,,,,,0.12306158645794942
0.0,0.0001,10,8192,30,0.0001,,,,,,,,,,0.08907517346625145
0.0001,0.0001,5,128,50,0.001,,,,,,,,,,0.1125530399955236
0.0,0.0001,5,2048,50,0.001,,,,,,,,,,0.1030131588761623
0.0001,0.001,6,2048,50,0.001,,,,,,,,,,0.16754886519450407
0.0001,0.0001,6,4096,50,0.001,,,,,,,,,,0.11596739349456933
0.0001,0.001,6,2048,30,0.0001,,,,,,,,,,0.17018187985970423
0.0,0.001,8,8192,70,0.0001,,,,,,,,,,0.1020328852133109
0.0,0.001,5,256,50,0.0001,,,,,,,,,,0.09464047293250377
0.0,0.001,10,8192,70,0.0001,,,,,,,,,,0.0934946450476463
0.0001,0.001,10,8192,70,0.0001,,,,,,,,,,0.16860419844205563
0.0,0.0001,8,4096,30,0.0001,,,,,,,,,,0.09305204686063986
0.0001,0.001,5,512,30,0.001,,,,,,,,,,0.16604549219975104
0.0,0.001,5,1024,30,0.001,,,,,,,,,,0.08648717936414939
0.0001,0.001,6,8192,70,0.001,,,,,,,,,,0.16937049478292465
0.0001,0.0001,8,2048,50,0.0001,,,,,,,,,,0.1149739057971881
0.0001,0.001,8,128,70,0.001,,,,,,,,,,0.16905600520280692
0.0,0.0001,10,512,50,0.001,,,,,,,,,,0.09733049674676014
0.0001,0.0001,8,2048,50,0.0001,,,,,,,,,,0.11363820874920258
0.0,0.001,5,2048,70,0.001,,,,,,,,,,0.09462419289809007
0.0,0.0001,6,256,70,0.0001,,,,,,,,,,0.09918530548994357
0.0001,0.001,8,128,70,0.0001,,,,,,,,,,0.16891215718709507
0.0001,0.0001,10,256,70,0.0001,,,,,,,,,,0.1305602348767794
0.0001,0.001,8,8192,50,0.0001,,,,,,,,,,0.1762533480158219
0.0,0.0001,5,64,30,0.0001,,,,,,,,,,0.0969471944639316
0.0,0.001,8,2048,70,0.0001,,,,,,,,,,0.09100539609789848
0.0001,0.0001,5,8192,70,0.0001,,,,,,,,,,0.13044996227209385
0.0,0.0001,5,512,50,0.0001,,,,,,,,,,0.09986321358726574
0.0,0.001,10,1024,30,0.001,,,,,,,,,,0.08171038776636123
0.0001,0.001,6,4096,30,0.001,,,,,,,,,,0.16596128046512604
