weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
0.0001,0.0001,6,64,70,0.0001,1.1269415309652686,1.1282135848887265,1.1306882547214627,1.1342630251310766,1.7784005431458354,1.953540451824665,1.953538523055613,1.099852330982685,1.0998409744352102,11.172920890152454,11.28030787780881
0.0001,0.0001,6,4096,30,0.001,1.139608109369874,1.141104232519865,1.1419132268056271,1.1984880552627146,2.0893265902996063,1.6543958755210042,1.6553485547192397,1.51455690106377,1.5167914950288832,5.207769602537155,5.220902748405933
0.0,0.0001,10,128,50,0.0001,1.1477152151055634,1.1487993118353188,1.1507102749310434,1.1562805594876409,2.2985068056732416,1.6504927570931611,1.650492754764855,1.1455850126221776,1.1455850177444518,1.0717254504561424,1.2065875348635018
0.0,0.0001,5,128,50,0.001,1.1490271906368434,1.1510010696947577,1.1498043262399733,1.1468987185508013,2.0717633739113808,1.6350499279797075,1.6363574136048555,1.144423291552812,1.146281881723553,1.2092771180905402,1.1250402969308197
0.0,0.0001,10,64,70,0.0001,1.1560340663418174,1.1569703463464975,1.1577475303784013,1.1167499697767198,1.7808922454714775,1.531172905117273,1.531172901391983,1.1392499157227576,1.1392499189823866,1.0642393077723682,1.1401922418735921
0.0,0.0001,5,128,30,0.001,1.1634918903000653,1.164469238370657,1.1702512740157545,1.1640233201906085,2.122900916263461,1.6703263651579618,1.670132846571505,1.1139696794562042,1.1140488269738853,1.146096175070852,1.1038688286207616
0.0,0.0001,5,128,30,0.0001,1.1641937047243118,1.1646136278286576,1.170009032357484,1.2004225295968354,2.153209901414812,1.969197800382972,1.9691978124901648,1.073708854150027,1.073708867188543,1.0838315477594733,1.1142353271134198
0.0,0.0001,6,8192,30,0.0001,1.1658396194688976,1.167000275105238,1.1732459194026887,1.2140190685167909,2.506627100519836,1.7642206279560924,1.7642203764989972,1.3662537070922554,1.366253628861159,1.4576423675753176,1.4758527297526598
0.0,0.0001,6,128,70,0.001,1.1685053706169128,1.1691347993910313,1.1687590931542218,1.157519465778023,1.7863544030115008,1.514336280524731,1.5165365878492594,1.1243820949457586,1.1269972287118435,1.1766721340827644,1.352488818578422
0.0,0.001,5,128,50,0.001,1.175922375638038,1.1764507754705846,1.176947934087366,1.2131978264078498,2.1222911793738604,1.1556714037433269,1.1579178282991052,1.1269678119570017,1.1279295575805008,1.1368467444553971,1.2057127235457301
0.0,0.0001,5,8192,30,0.0001,1.1798123186454177,1.1797392722219229,1.1921717757359147,1.1981976116076112,2.1471544010564685,2.334695521742105,2.3346955478191376,2.3373160092160106,2.337316006422043,1.437906433828175,1.6004627319052815
0.0001,0.0001,10,256,50,0.001,1.1825024201534688,1.18451405223459,1.1841914989054203,1.171915753278881,2.25979458168149,1.5762557219713926,1.5766630107536912,1.1229101363569498,1.125012990552932,11.253948867321014,11.60220717638731
0.0001,0.001,8,8192,70,0.001,1.1825576615519822,1.1829563742503524,1.1886620656587183,1.209318350534886,2.160200818441808,4.64256976544857,4.642396468669176,1.2247523884288969,1.226222172845155,12.12933287769556,11.583343658596277
0.0001,0.0001,8,4096,30,0.001,1.1840865821577609,1.184974869247526,1.1868525757454336,1.3535717092454431,2.219560967758298,1.7082800450734794,1.7095865523442626,1.343080913182348,1.3454558071680367,6.597352832555771,5.255516966804862
0.0,0.001,10,8192,70,0.001,1.1884268200956285,1.188806529622525,1.1927805310115218,1.237511876039207,3.584808185696602,25.72580288350582,25.704843282699585,1.1158341709524393,1.118165547028184,1.2786314077675343,1.3021567575633526
0.0,0.001,10,256,30,0.0001,1.1900944942608476,1.1915525859221816,1.1883300212211907,1.4057706780731678,2.164501992054284,1.3807646087370813,1.3807646185159683,1.1123231197707355,1.1123233302496374,1.791607336141169,1.45766386622563
0.0001,0.001,8,8192,50,0.0001,1.198615720961243,1.199752920307219,1.2019560993649063,1.1379302497953176,2.189035317860544,2.2714499989524484,2.271656082943082,1.3051664624363184,1.3051258837804198,11.339104238897562,12.369597762823105
0.0,0.001,6,8192,50,0.001,1.2036538976244628,1.2053723796270788,1.2062633484601974,1.308744553942233,2.955265676602721,2.3467646474018693,2.3484028773382306,3.426402263343334,3.425448052585125,2.339642512612045,3.785852912813425
0.0001,0.001,5,64,70,0.0001,1.2041574879549444,1.2044314765371382,1.214688476640731,1.1595696466974914,1.4887661864049733,1.100489869248122,1.1005273503251374,1.102677775081247,1.102751787751913,11.455828748643398,11.136229742318392
0.0,0.0001,5,256,70,0.0001,1.2049178183078766,1.2066824245266616,1.2054221024736762,1.2035548724234104,2.314230401068926,1.7219922738149762,1.721992270089686,1.2157408595085144,1.2157408585771918,1.2931974423117936,1.3164526829496026
0.0001,0.0001,5,8192,30,0.0001,1.206806587986648,1.2085431311279535,1.2063312348909676,1.1926401522941887,2.2102203583344817,1.8262707209214568,1.826266050338745,1.4155493373982608,1.4155494486913085,4.985295169055462,5.1778407618403435
0.0,0.001,5,8192,30,0.0001,1.207183664664626,1.2076856018975377,1.220062552485615,1.1679743728600442,2.777383154258132,3.405215758830309,3.4052643282338977,1.2305731354281306,1.2305732327513397,1.5447151865810156,1.5464273793622851
0.0,0.001,5,128,50,0.001,1.2208787193521855,1.2223106254823506,1.2312250300310552,1.1570714539848268,1.978301470167935,1.3752872161567211,1.3783991821110249,1.1214824235066772,1.123599193058908,1.1723990812897682,1.177041467744857
0.0001,0.001,6,8192,30,0.0001,1.2212902558967471,1.2233376330696046,1.2272172728553414,1.5981584778055549,2.3794271741062403,3.493308797478676,3.4923573546111584,1.698494954034686,1.698496968485415,11.730103243142366,18.880656898021698
0.0,0.0001,6,256,50,0.001,1.2235326897352934,1.2245305506512525,1.2346649751998484,1.2006910317577422,2.258615279570222,1.629657657817006,1.631302793044597,1.0898770834319291,1.0925605348311365,1.3021609331481159,1.3181502199731767
0.0,0.001,6,8192,70,0.0001,1.2235627570189536,1.2246962934732435,1.221755493897945,1.3100113905966282,2.907169947400689,2.14037880115211,2.140380590222776,1.2520217783749104,1.2520217099227011,1.289117481559515,1.581184864975512
0.0,0.001,6,4096,70,0.0001,1.2310819467529657,1.2321517216041684,1.2337524113245308,1.384154328610748,2.319358573295176,1.969859118573368,1.9698559790849688,1.3616424594074488,1.3616425381042063,1.1643671374768019,1.1744859358295798
0.0,0.0001,10,64,30,0.0001,1.236214226577431,1.2379514104686675,1.23694470198825,1.2032872918061912,2.320011831820011,2.0660003507509828,2.066000334918499,1.0685134907253089,1.0685134907253089,1.1119918511249125,1.1647302848286927
0.0,0.0001,5,256,30,0.001,1.238468699157238,1.2402422609739006,1.2374063497409225,1.4501347988843918,2.141079328022897,1.6761485519818962,1.6778033110313118,1.2530290205031631,1.254986232612282,1.0957167907617986,1.1216522539034486
0.0,0.001,5,1024,50,0.001,1.2389077474363148,1.240868642926216,1.2386026834137738,1.203018537722528,2.208350209519267,1.6162563059478998,1.6173740718513727,1.602487157098949,1.6048949481919408,1.19807493314147,2.0947959860786796
0.0,0.0001,6,8192,50,0.0001,1.238917371723801,1.240157233085483,1.2379365367814898,1.2671934007667005,2.5344934947788715,1.7429475630633533,1.742947573773563,1.533797944430262,1.5337979136966169,1.48951845895499,1.4539050539024174
0.0,0.0001,5,256,50,0.0001,1.241135148331523,1.2429316439665854,1.2541224365122616,1.1650212719105184,2.176002143882215,1.757462091743946,1.7574621085077524,1.1515869186259806,1.1515869330614803,1.1970153441652656,1.319883621763438
0.0,0.001,10,2048,50,0.0001,1.241493843961507,1.2429222473874688,1.2499278262257576,1.310578225646168,2.120641171000898,2.75351504702121,2.753514965996146,1.7167367273941636,1.7167360656894743,1.3745320062153041,1.472926365211606
0.0001,0.0001,6,128,50,0.001,1.2444480434060097,1.2451687692664564,1.257632242050022,1.199646206572652,1.9745794208720329,1.6054981723427773,1.6074381796643138,1.103174394927919,1.1043677437119186,10.518017537891865,10.614166773855686
