bits,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
2,0.485233363651094,1.0189664165178935,0.5670091822033837,0.5905623081184569,0.5753865880625588,0.5993740005152566,0.5993740005152566,0.5696839150928316,0.5701742271582285
3,0.48197578532355173,0.7341024662767138,0.6540530508472806,0.5501871123200371,0.5399747121901739,0.5237903410480136,0.5237809816996256,0.5122353221688952,0.5126768222876957
4,0.4934597724959964,0.5436583303269886,0.5482574162029085,0.523181962115424,0.6171022752920786,0.5194367141950698,0.5194388188066936,0.46618479561238063,0.46607882990723565
5,0.4841921599138351,0.5212733149528503,0.5205049720548448,0.5897615154584249,0.5105540071214948,0.7732849788098108,0.7732849788098108,0.5471549672739846,0.5470481358823323
6,0.5207138047331855,0.4973400277750833,0.484396273181552,0.6418286122026897,0.5484201127574557,0.5679848463762374,0.5679852905727568,0.5762020491418385,0.5760177132629213
7,0.4727000622522263,0.48759523105053676,0.5014487859748659,0.5600162602606273,0.6322533928212666,0.6590350355420794,0.6590393072082883,0.5544650299208504,0.5545386430763063
8,0.49471306233179,0.49022445224580313,0.5267706286339533,0.5174606485026223,0.6133495994976589,0.7245577460243589,0.7245638966560364,0.5920186064073018,0.5919802813302903
