weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.001,8,256,50,0.0001,,,,,,,,,,0.5149319313821339
0.0001,0.0001,6,128,30,0.0001,,,,,,,,,,0.5086812887872968
0.0,0.0001,5,2048,50,0.001,,,,,,,,,,0.4996226202873957
0.0,0.0001,8,4096,50,0.001,,,,,,,,,,0.49311800797780353
0.0,0.0001,6,2048,70,0.0001,,,,,,,,,,0.4999070926791146
0.0001,0.0001,10,8192,30,0.001,,,,,,,,,,0.5220778172924405
0.0001,0.001,5,4096,50,0.001,,,,,,,,,,0.618294256074088
0.0,0.001,10,8192,50,0.001,,,,,,,,,,0.5254614566053663
0.0001,0.001,8,512,70,0.001,,,,,,,,,,0.6161390174002874
0.0,0.0001,6,2048,70,0.001,,,,,,,,,,0.4775033550603049
0.0,0.0001,10,8192,50,0.001,,,,,,,,,,0.4447952643746421
0.0001,0.0001,5,1024,30,0.001,,,,,,,,,,0.47523539548828486
0.0001,0.0001,8,256,50,0.001,,,,,,,,,,0.4910754852351688
0.0,0.0001,6,64,30,0.0001,,,,,,,,,,0.5175541369687944
0.0001,0.0001,5,64,70,0.0001,,,,,,,,,,0.5043784905047644
0.0001,0.001,8,256,30,0.0001,,,,,,,,,,0.5340712652319953
0.0001,0.001,6,128,70,0.0001,,,,,,,,,,0.5627767656530652
0.0001,0.001,6,64,70,0.0001,,,,,,,,,,0.5912926722140539
0.0,0.0001,6,512,70,0.0001,,,,,,,,,,0.5632792171977815
0.0001,0.0001,6,512,50,0.0001,,,,,,,,,,0.5691924322219122
0.0001,0.001,8,1024,70,0.001,,,,,,,,,,0.5685054702418191
0.0001,0.0001,5,1024,50,0.001,,,,,,,,,,0.49574842197554453
0.0,0.0001,8,64,30,0.001,,,,,,,,,,0.5203875182639985
0.0001,0.0001,10,1024,50,0.0001,,,,,,,,,,0.5151279923461732
0.0,0.0001,10,64,70,0.0001,,,,,,,,,,0.547247670236088
0.0001,0.0001,6,1024,70,0.0001,,,,,,,,,,0.6162476880209786
0.0001,0.001,10,128,70,0.0001,,,,,,,,,,0.5496244529883066
0.0,0.001,5,4096,30,0.0001,,,,,,,,,,0.5271764042831603
0.0001,0.001,5,4096,30,0.0001,,,,,,,,,,0.5893062168643588
0.0,0.001,8,512,50,0.001,,,,,,,,,,0.5924130373057865
0.0,0.001,5,4096,30,0.0001,,,,,,,,,,0.5482578987166995
0.0,0.001,5,512,50,0.0001,,,,,,,,,,0.5309652955759139
0.0,0.001,5,2048,30,0.0001,,,,,,,,,,0.4661796660650344
0.0,0.001,8,256,50,0.001,,,,,,,,,,0.5008606775885537
0.0001,0.0001,8,1024,50,0.001,,,,,,,,,,0.5013140056814466
0.0,0.0001,5,1024,70,0.001,,,,,,,,,,0.5182926839306241
0.0001,0.001,6,1024,70,0.001,,,,,,,,,,0.6743129733062926
0.0,0.001,5,128,70,0.0001,,,,,,,,,,0.5692174888792492
0.0001,0.0001,10,1024,50,0.0001,,,,,,,,,,0.5410943826039633
0.0001,0.0001,6,2048,70,0.001,,,,,,,,,,0.6825097870259058
0.0,0.0001,10,2048,50,0.0001,,,,,,,,,,0.4946321277391343
0.0,0.001,5,128,70,0.0001,,,,,,,,,,0.5219549792153495
0.0001,0.001,5,512,70,0.0001,,,,,,,,,,0.62706791361173
0.0,0.0001,10,2048,70,0.0001,,,,,,,,,,0.4825586804321834
0.0,0.0001,10,128,30,0.0001,,,,,,,,,,0.48926804888816106
0.0001,0.001,6,4096,50,0.001,,,,,,,,,,0.5610813001791636
0.0001,0.0001,5,1024,70,0.001,,,,,,,,,,0.6171229722953978
0.0001,0.001,8,256,50,0.001,,,,,,,,,,0.558151608421689
0.0,0.001,10,2048,50,0.0001,,,,,,,,,,0.4919457577523731
0.0,0.0001,5,128,50,0.001,,,,,,,,,,0.46182519623211454
0.0,0.0001,6,2048,70,0.0001,,,,,,,,,,0.495853229647591
0.0001,0.0001,6,1024,30,0.001,,,,,,,,,,0.5931277189935956
0.0,0.0001,5,1024,50,0.001,,,,,,,,,,0.48581353823343915
0.0001,0.0001,5,1024,50,0.001,,,,,,,,,,0.5451717688923791
0.0001,0.001,6,128,70,0.0001,,,,,,,,,,0.5748581857908339
