weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0001,0.001,10,512,50,0.001,,,,,,,,,,0.16900583734879127
0.0001,0.001,10,64,30,0.0001,,,,,,,,,,0.17878380990945375
0.0,0.0001,6,4096,70,0.0001,,,,,,,,,,0.1115242342536266
0.0,0.001,10,64,50,0.0001,,,,,,,,,,0.093715811922
0.0,0.001,10,1024,70,0.001,,,,,,,,,,0.10614611878991127
0.0,0.0001,8,64,50,0.0001,,,,,,,,,,0.08864952961985882
0.0001,0.001,5,64,50,0.001,,,,,,,,,,0.1691271946980403
0.0001,0.001,5,128,30,0.001,,,,,,,,,,0.16763478643619098
0.0001,0.0001,6,128,30,0.001,,,,,,,,,,0.10575149540717785
0.0001,0.0001,8,4096,70,0.001,,,,,,,,,,0.14037043417875583
0.0,0.001,6,512,30,0.0001,,,,,,,,,,0.08910513921425893
0.0001,0.0001,10,4096,70,0.001,,,,,,,,,,0.13754117683722422
0.0001,0.0001,5,1024,70,0.001,,,,,,,,,,0.13835239020677714
0.0,0.001,8,256,50,0.0001,,,,,,,,,,0.09584894294922168
0.0,0.0001,8,8192,50,0.0001,,,,,,,,,,0.111533001351815
0.0001,0.001,5,2048,50,0.0001,,,,,,,,,,0.1684268939953584
0.0,0.001,5,8192,70,0.0001,,,,,,,,,,0.11609707509095853
0.0001,0.001,10,8192,30,0.0001,,,,,,,,,,0.1687609470807589
0.0,0.0001,6,512,50,0.001,,,,,,,,,,0.10595507077299632
0.0001,0.0001,6,256,70,0.0001,,,,,,,,,,0.13464854886898628
0.0,0.001,8,8192,30,0.0001,,,,,,,,,,0.09564618651683514
0.0,0.0001,8,1024,30,0.0001,,,,,,,,,,0.10424703356738274
0.0001,0.001,8,8192,50,0.001,,,,,,,,,,0.16794634186304533
0.0,0.001,5,64,30,0.001,,,,,,,,,,0.08945036665178262
0.0,0.001,10,8192,30,0.0001,,,,,,,,,,0.1130195998515074
0.0001,0.0001,6,256,50,0.0001,,,,,,,,,,0.12172755805345682
0.0001,0.001,6,8192,50,0.001,,,,,,,,,,0.16855679544118735
0.0,0.0001,10,128,70,0.001,,,,,,,,,,0.10787477149413183
0.0001,0.0001,8,256,50,0.001,,,,,,,,,,0.1226754597746409
0.0,0.0001,10,128,50,0.0001,,,,,,,,,,0.09802474838036757
0.0001,0.0001,10,2048,50,0.001,,,,,,,,,,0.12504551341900458
0.0,0.0001,5,1024,70,0.001,,,,,,,,,,0.10802950102549333
0.0001,0.0001,5,2048,50,0.001,,,,,,,,,,0.12740419656038285
0.0001,0.0001,6,256,30,0.001,,,,,,,,,,0.10685742256733087
0.0,0.001,10,8192,30,0.0001,,,,,,,,,,0.10269998747568865
0.0,0.0001,6,1024,70,0.001,,,,,,,,,,0.10576903894543647
0.0,0.001,6,1024,30,0.001,,,,,,,,,,0.0911869761462395
0.0,0.0001,8,2048,70,0.0001,,,,,,,,,,0.10679496377706528
0.0001,0.001,8,4096,50,0.001,,,,,,,,,,0.17697676832859333
0.0001,0.001,8,4096,50,0.001,,,,,,,,,,0.16948254910799174
0.0,0.0001,6,256,30,0.0001,,,,,,,,,,0.10392144674865099
0.0,0.001,8,8192,70,0.0001,,,,,,,,,,0.11082006939328634
0.0001,0.0001,10,64,30,0.001,,,,,,,,,,0.10824359867435235
0.0001,0.001,5,8192,50,0.0001,,,,,,,,,,0.1754296369277514
