val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
663.1591615332031,715.9594050585938,666.7872715527344,704.4339056542968,722.5209156542969,613.1378995800782,613.4009699316406,530.5204112890625,530.9024988330078,665.9290189746093,591.5484531835938
657.7684430664062,715.7629068652344,656.2911118945312,704.7139490332031,700.8009840722656,622.0379294140625,622.3547165429687,537.479258605957,538.0196419897461,663.7549927197266,591.2676772558593
656.81621515625,715.513393671875,654.0230563378906,698.3849893652343,702.03833265625,614.3630644335938,614.7764550195312,540.7307372119141,541.3021330273438,653.5048373730468,587.6503678857422
656.3006452636719,719.7105833984375,658.5396941992187,706.4986705175781,701.8420364453125,626.9293404882812,627.3005734179687,535.9785804980469,536.5181850195313,657.7421259667968,582.3996903271484
648.2043275292968,718.2777077050781,656.3059761914062,705.7264969921875,701.4848149023437,614.4510579199218,614.923551796875,525.0398469921874,525.612875913086,663.1519686035156,589.03044453125
649.4918804931641,714.0989083886719,650.455087109375,697.9861928417969,694.3705658984375,624.951913046875,625.2251928466796,529.9590525683594,530.3445858154297,661.64003640625,592.2578584863281
643.0973761621094,707.3826325,652.2374893164063,709.0833886035156,708.8160629296875,623.8673909667968,624.1440244042968,527.6235125048828,528.0642069824219,654.077687890625,600.2801466113282
643.9041537890625,724.97057203125,653.5982989453125,715.3469025585938,698.1223571386719,615.0504713427734,615.4930470361328,524.2752840917968,524.71303734375,660.327218125,580.872573334961
652.4471274023438,706.119351484375,658.0643058154296,695.4052155078125,712.22814125,625.6319497949219,626.0737234082031,530.3015441015625,530.8722987548828,664.2672420410156,581.7963486572265
655.1237500488281,727.7250019628906,660.9537911035156,695.6150558203125,697.2995139160156,622.9098908007812,623.2775537988281,533.1487215332031,533.9132345751954,665.7971159667969,592.5473288916015
642.2649940625,710.5055820507813,665.6945170507812,704.1269881347656,712.5964879980469,617.2481260742187,617.5225698730469,534.8147713134765,535.1349969677734,660.6679629492188,591.1474355517578
642.5688473632813,713.1130510644531,652.0764402734375,703.6257182128907,706.1137231835937,616.9037831054687,617.1836388671875,528.2045519970703,528.8572515869141,658.4769193945313,595.7844058447265
656.8493769628906,713.2967512109375,654.3802793457031,703.9466122167969,705.184391328125,613.8010135107422,614.0873705712891,533.4740091357422,533.9160943164062,662.5993455957031,579.2767240234375
656.0939703515625,717.1179747460938,673.4566727832031,701.6809022070313,698.3116570996094,623.9364803125,624.2794773144532,531.5528736962891,532.1557412646484,662.5628108984375,588.2484035644532
640.7871437207032,724.2991022070313,661.1621480957032,708.4936257519531,710.3086321386719,620.5338756152344,620.8632440234375,536.5996382910156,536.997147788086,671.6954155810547,588.9662766650391
645.4304893457031,723.4523533105469,654.0004134277344,704.1086876074219,709.0638247167968,620.4760564941406,620.6863042773438,544.9978573095703,545.8023339111328,661.0706273535156,595.8284587158203
639.5630371875,722.5070986621093,669.7986814746093,710.1992227734376,707.2419080761719,621.923698046875,622.1706871679687,526.7949502587891,527.4312381689454,667.9506949804687,583.6837173535156
648.5202863867188,711.86195640625,661.4988808398438,704.1115836035157,711.2603755371093,618.6051048632812,618.9833138769532,529.6728764892578,530.0889438183593,663.2640737011719,590.2551638769531
655.5205743261719,730.5787198144532,661.043316640625,715.8425536328125,715.998779375,620.8739842773438,621.1564866894531,538.7109853808594,539.232545756836,667.98257109375,587.5488521289062
648.3974179345703,726.3303882714844,662.3696540429687,703.5512119628906,720.7056499121094,628.7738299316406,629.1136079980469,533.3597346386719,533.5591371826172,665.7033149707031,586.8444703564453
