val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
106.50763135881566,179.96153202341563,146.15803539219186,129.17220437348777,118.91826282330413,114.27097998092424,114.89254162916497,105.3243568192667,105.37186044721462
117.68753046064235,188.148961764663,153.784207130546,156.2300067730804,112.0123514203883,106.74282441210391,106.79761382715026,107.40928160254634,107.51540904258614
112.80911141011252,174.56251765009182,149.85279709545534,136.21874214286234,120.95066218589669,100.71198378036271,100.81947491773919,122.90211520977874,122.96348241549819
113.47455352099973,194.20031590248223,147.12173302493878,134.19853341401512,105.11317907874263,99.74140394979449,99.94188838218575,126.59754380183433,126.57973184158553
