weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.001,6,256,50,0.0001,,,,,,,,,,1.2155989059247077
0.0,0.001,5,128,50,0.0001,,,,,,,,,,1.1516195419244468
0.0001,0.0001,8,8192,70,0.0001,,,,,,,,,,11.106090851128101
0.0001,0.0001,5,256,70,0.001,,,,,,,,,,11.283965948969126
0.0,0.001,6,64,30,0.0001,,,,,,,,,,1.1077347467653453
0.0,0.001,10,128,30,0.0001,,,,,,,,,,1.1240375046618283
0.0001,0.001,8,8192,70,0.001,,,,,,,,,,11.765775699168444
0.0,0.001,5,64,30,0.0001,,,,,,,,,,1.4352038130164146
0.0001,0.0001,10,2048,30,0.0001,,,,,,,,,,7.311358731240034
0.0001,0.0001,10,512,50,0.0001,,,,,,,,,,12.699526622891426
0.0001,0.001,10,128,50,0.0001,,,,,,,,,,11.190617334097624
0.0,0.001,8,64,30,0.0001,,,,,,,,,,1.106122543103993
0.0,0.001,8,512,70,0.0001,,,,,,,,,,1.772383013740182
0.0001,0.001,10,4096,50,0.001,,,,,,,,,,11.844514552503824
0.0001,0.001,8,1024,70,0.0001,,,,,,,,,,11.23458432033658
0.0,0.001,5,1024,30,0.0001,,,,,,,,,,1.1884951083920896
0.0,0.0001,10,128,30,0.0001,,,,,,,,,,1.117459402885288
0.0,0.0001,6,1024,30,0.0001,,,,,,,,,,1.4581209341995418
0.0,0.0001,8,1024,30,0.0001,,,,,,,,,,1.4762308006174862
0.0001,0.001,8,256,70,0.0001,,,,,,,,,,11.67775096744299
0.0,0.001,10,512,30,0.001,,,,,,,,,,1.4496557512320578
0.0001,0.001,6,8192,50,0.001,,,,,,,,,,11.942060947418213
0.0,0.0001,8,4096,30,0.0001,,,,,,,,,,1.4302978748455644
0.0001,0.0001,8,8192,70,0.0001,,,,,,,,,,11.165193866938353
0.0001,0.001,5,4096,50,0.001,,,,,,,,,,11.402162339538336
0.0,0.001,5,4096,70,0.0001,,,,,,,,,,1.477381048258394
0.0001,0.001,5,2048,70,0.0001,,,,,,,,,,11.056199092417955
0.0,0.0001,10,4096,30,0.001,,,,,,,,,,1.4925050078891218
0.0001,0.001,5,64,50,0.0001,,,,,,,,,,11.218276504427195
0.0,0.0001,5,128,70,0.0001,,,,,,,,,,1.112959461286664
0.0001,0.0001,6,8192,50,0.001,,,,,,,,,,11.284033756703138
0.0,0.001,8,8192,30,0.0001,,,,,,,,,,1.2484673708677292
0.0,0.001,10,8192,70,0.001,,,,,,,,,,1.2654486717656255
0.0,0.001,8,256,30,0.001,,,,,,,,,,1.1369393519125879
0.0,0.0001,8,2048,70,0.001,,,,,,,,,,1.5382432625629008
0.0001,0.0001,8,4096,70,0.001,,,,,,,,,,11.336806189268827
0.0,0.001,5,512,70,0.0001,,,,,,,,,,1.4054482383653522
0.0,0.001,6,4096,70,0.001,,,,,,,,,,1.3886194480583072
0.0001,0.0001,8,4096,30,0.001,,,,,,,,,,5.369174957275391
0.0001,0.0001,5,4096,70,0.001,,,,,,,,,,11.224299304187298
0.0001,0.0001,10,8192,70,0.001,,,,,,,,,,11.184684429317713
0.0,0.0001,8,512,30,0.0001,,,,,,,,,,1.4041212410666049
0.0,0.0001,10,2048,70,0.0001,,,,,,,,,,1.541670948266983
0.0,0.001,10,2048,70,0.001,,,,,,,,,,1.6745970463380218
0.0,0.001,8,128,70,0.0001,,,,,,,,,,1.6094410950317979
0.0,0.0001,10,8192,30,0.0001,,,,,,,,,,1.5573907857760787
0.0001,0.001,6,128,30,0.001,,,,,,,,,,11.212464116513729
0.0,0.001,6,8192,70,0.001,,,,,,,,,,1.234190367627889
0.0,0.0001,8,256,70,0.001,,,,,,,,,,1.2445744816213846
0.0001,0.001,6,2048,70,0.0001,,,,,,,,,,11.074424039572477
0.0,0.001,6,128,50,0.001,,,,,,,,,,1.182068991009146
0.0001,0.0001,10,512,30,0.0001,,,,,,,,,,5.226661499589682
0.0,0.001,5,128,70,0.0001,,,,,,,,,,1.2855833293870091
0.0,0.001,10,2048,50,0.001,,,,,,,,,,1.5918624852783978
0.0,0.001,8,4096,70,0.0001,,,,,,,,,,1.2660867366939783
0.0001,0.0001,10,4096,70,0.001,,,,,,,,,,11.189980309456587
0.0001,0.001,5,128,70,0.0001,,,,,,,,,,11.014276091009378
0.0001,0.0001,5,64,30,0.0001,,,,,,,,,,5.152721751481295
0.0,0.0001,6,1024,50,0.0001,,,,,,,,,,1.544235531706363
0.0,0.001,5,128,70,0.001,,,,,,,,,,1.2305813478305936
0.0001,0.0001,8,2048,50,0.0001,,,,,,,,,,11.681635558605194
0.0,0.0001,6,8192,30,0.0001,,,,,,,,,,1.6978761879727244
0.0001,0.0001,10,128,70,0.0001,,,,,,,,,,11.06101792678237
0.0001,0.001,6,64,70,0.0001,,,,,,,,,,11.322540149092674
0.0001,0.001,8,4096,30,0.001,,,,,,,,,,11.47916816920042
0.0001,0.0001,8,2048,50,0.001,,,,,,,,,,10.693954527378082
0.0001,0.0001,8,512,50,0.001,,,,,,,,,,10.702070638537407
0.0001,0.0001,6,2048,70,0.0001,,,,,,,,,,11.160767704248428
0.0001,0.0001,6,128,70,0.001,,,,,,,,,,11.109588965773582
0.0,0.0001,10,64,50,0.0001,,,,,,,,,,1.1575942868366838
0.0,0.001,5,1024,70,0.0001,,,,,,,,,,1.6552838296629488
0.0001,0.001,10,128,50,0.0001,,,,,,,,,,11.150461573153734
0.0001,0.0001,8,256,30,0.0001,,,,,,,,,,6.3784810323268175
0.0001,0.001,10,256,50,0.0001,,,,,,,,,,11.056713040918112
0.0001,0.001,5,2048,50,0.0001,,,,,,,,,,11.061826065182686
0.0001,0.0001,5,8192,30,0.0001,,,,,,,,,,5.6015864834189415
0.0001,0.001,5,64,30,0.0001,,,,,,,,,,11.631260707974434
0.0001,0.0001,10,8192,30,0.001,,,,,,,,,,5.919259428977966
0.0,0.0001,6,2048,30,0.0001,,,,,,,,,,1.4557471447624266
0.0001,0.001,6,2048,50,0.001,,,,,,,,,,11.033554647117853
0.0001,0.0001,6,2048,70,0.0001,,,,,,,,,,11.354444168508053
0.0001,0.001,6,128,30,0.001,,,,,,,,,,11.038999639451504
0.0,0.001,5,4096,70,0.001,,,,,,,,,,1.5396535252220929
0.0001,0.0001,5,512,50,0.0001,,,,,,,,,,11.009184084832668
0.0,0.001,8,128,50,0.0001,,,,,,,,,,1.287732757627964
0.0001,0.0001,10,4096,50,0.0001,,,,,,,,,,10.74751217290759
0.0,0.001,8,256,50,0.0001,,,,,,,,,,1.228437758050859
0.0,0.0001,10,256,50,0.0001,,,,,,,,,,1.2186176097020507
0.0001,0.0001,6,512,30,0.001,,,,,,,,,,5.559692446142435
0.0001,0.0001,5,8192,30,0.0001,,,,,,,,,,6.372861064970493
0.0001,0.001,6,1024,50,0.001,,,,,,,,,,11.17560638859868
0.0001,0.001,5,512,50,0.0001,,,,,,,,,,11.02126345410943
