weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
0.0001,0.0001,6,2048,50,0.0001,98.42751107287052,99.49474767428725,107.64229891193447,116.77449069805999,108.0909046343903,113.58267576303055,113.59802086673565,98.57968794409908,98.54234547401542
0.0001,0.0001,6,8192,70,0.001,99.97681039838649,100.69474581818082,105.53329353901877,108.72408864035535,107.10944639746822,102.76420769762638,103.34116312283189,104.04618863917109,104.51930991215492
0.0001,0.0001,6,2048,70,0.001,101.40652027414806,102.35217188365424,125.63322608150654,107.50367025119155,107.34101264156513,99.41347150660273,100.28299513859535,108.7387578024793,108.78828458643672
0.0001,0.0001,8,8192,70,0.001,102.1438199512994,102.8545227620139,103.3587120397767,104.72638622682486,104.47837362716447,120.11310577392578,118.96131680616692,102.37002836768306,102.43037004613164
0.0,0.0001,5,4096,70,0.0001,102.4875748477765,104.50077170756326,130.1121328553157,107.30234567442936,99.58128413869373,103.18450927734375,103.20385434734287,110.18625344803084,110.1799654035426
0.0001,0.0001,8,1024,70,0.001,105.5148113877026,106.86481265167691,123.04208026715179,113.28674379035608,109.7902871886296,109.15051007626661,109.42467555715076,109.39904631429644,110.74824933863398
0.0,0.001,8,256,70,0.0001,106.12078009078752,106.91157378011675,120.4680976298318,119.25270188744389,150.91989602615584,130.55360725744447,130.57621981492684,105.38892819988193,105.43926307336608
0.0001,0.0001,8,8192,70,0.0001,106.37749014327775,107.40397757914529,119.80993692198795,107.52505646890668,103.01116971827265,102.46908085381807,102.51514873219959,100.21179307396733,100.2532690247493
0.0001,0.001,6,256,70,0.001,107.76597031550621,108.95549227586433,122.4713492322324,112.8671457660732,135.98348110825268,113.60524231640261,113.92239123671803,107.14115905761719,107.14913689912255
0.0001,0.0001,10,2048,50,0.001,107.82600254799003,108.95042089206069,132.271755958671,108.53096207576012,111.32911909872027,107.33474059603107,107.19349795668873,100.44877482172268,100.87491078163261
0.0001,0.0001,10,8192,50,0.0001,108.68405646708474,109.11516855723822,129.53972807926917,106.20389608126968,108.50587702509182,109.47710390233281,109.5069571537758,142.22360269347234,142.2913083887812
0.0001,0.0001,6,2048,50,0.0001,108.94223751238923,109.69048030340849,135.29583535265567,113.54515952494607,103.71082681684352,99.24036156953271,99.24514753427079,103.92221160433185,103.91518635536308
0.0,0.0001,8,8192,50,0.001,108.94243154952775,110.37140359451521,127.19818229105935,110.97201953717132,111.09047858394794,122.0895704582556,120.88544549514998,107.300196918089,107.23471746871721
0.0,0.0001,6,1024,50,0.001,109.2426932035987,109.93071268565619,122.05532848301219,107.69824759639911,117.82595523435678,111.22374474824365,111.45114539986226,100.73449103511982,100.45238506260203
0.0001,0.001,10,512,70,0.001,109.76474090120685,110.24517030858281,114.85635353202251,122.1264508375481,122.68673358746429,131.8044261647694,132.16208181808244,107.29929448597467,107.41559703314482
0.0,0.0001,6,512,70,0.0001,109.8090754836353,110.36231163366517,126.73119730024196,115.20137189039544,106.47474693184468,106.10909276933812,106.11290991484229,101.42220818818505,101.37948095976417
0.0,0.001,8,512,50,0.0001,110.35197482891937,110.78750365527708,121.37124252319336,120.46678554477977,139.86869965738325,115.26419870177311,115.28601877013249,105.3365015627733,105.35484997194204
0.0001,0.001,8,256,50,0.0001,112.95437388633614,114.2976537106642,128.14624626956768,115.95433038740016,130.96032407390538,112.68066867429819,112.68216614225018,115.76865654561057,115.75405997660623
0.0,0.0001,10,4096,50,0.001,113.84090110437194,114.96281467266937,132.66689978072893,112.66764501315444,122.84273853586681,105.2623399762965,106.76775348720265,103.56841921450487,103.48062834099157
0.0001,0.001,10,4096,70,0.001,113.92273996837103,116.02048942224303,122.92447884403057,121.99659911198403,141.39150055842615,128.015696454404,128.21782877907825,108.23043236803653,108.38981998500539
0.0,0.0001,5,4096,50,0.001,114.31886428149778,115.40606108708168,129.5699937165673,111.69713803191684,99.79403436006005,98.21393602285812,97.86725223598195,107.06141104627011,107.07314004471053
0.0001,0.0001,6,1024,50,0.0001,114.50008403721141,115.72188989440006,135.13660681425637,106.6499620693833,107.34895313319875,109.00023076071668,109.05664187758717,105.74422432059673,105.7239953226118
0.0,0.001,5,4096,50,0.001,114.57246154101927,115.35071643430796,125.13520255017636,143.4106076368645,155.46589136835354,154.8230043098108,154.87743855946098,134.12126136893656,134.18204788663493
0.0,0.001,5,4096,50,0.001,114.59236184874577,115.89834298660506,121.59297960195968,124.63079572079786,133.01561224638527,185.6445077924586,186.05360993342615,113.65930027748222,113.68853611732597
0.0001,0.0001,10,8192,30,0.0001,115.01148559798055,115.63198072518875,126.5954212359528,125.29638432744724,125.67604395168931,161.02470750951056,161.0541048192266,113.36453292618937,113.40885845582876
0.0001,0.001,5,256,70,0.001,115.15602356640261,115.75827920258935,139.28925448745045,115.94483549203446,134.99418429474332,113.26839327456346,113.55042471814511,109.73110745558098,109.77291642374067
0.0001,0.0001,5,512,70,0.0001,116.08553815243849,117.26744113751312,153.10359670155083,118.34564459501807,105.73073350137739,107.994039136972,107.96125901635014,104.59982971646893,104.64959659861096
