weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
0.0,0.001,3,128,30,0.0001,650.7048568847656,711.8289120019531,662.2389124511719,698.2779100488282,735.8436683007812,681.9155842871094,681.9587494628906,581.7129039208984,581.7753014453125,664.20981203125,585.1793860595703
0.0001,0.001,4,128,30,0.001,653.7275666503906,707.81320640625,664.9082214453125,694.6795154589844,740.8557214355469,674.5250096582031,675.0881951855469,553.021964584961,553.4243408886718,925.6822235546875,915.3616937207031
0.0,0.001,3,128,50,0.001,655.7624397460937,711.1673303613281,664.7171769921875,707.6681719726563,746.7356554492187,649.0119382617188,649.5852481640625,558.4224080859375,558.7856346484375,665.0785322949218,586.6004549902344
0.0,0.001,6,128,50,0.001,662.3493352929687,720.7623597460937,674.2203343164063,713.7784718554688,730.9404020996094,640.6466798144531,641.2141480175782,578.2025228515625,578.6079624804687,662.1141647558594,592.1412201171875
0.0,0.001,5,256,30,0.001,668.5793333398437,719.9878990429687,678.8810142089844,716.7508938476562,739.6986033007812,649.5969961328125,650.0396788769531,563.3008729492187,563.657644921875,664.2910092578124,600.3295249658203
0.0,0.001,6,128,50,0.001,672.1486043066407,727.9780469824219,683.30460140625,708.782328359375,723.6670289160156,660.2319309912109,660.8528391015625,576.9105450048828,577.1853510009765,668.6274196679688,598.0683428710937
0.0,0.0001,4,128,70,0.001,672.8581519433594,726.4951817089843,680.6001995703125,708.6648027441406,708.6683137597656,614.1796336035156,614.4799641650391,551.0723124316406,551.5004257373047,681.1456701269532,612.9640790136718
0.0,0.001,3,256,30,0.0001,675.2011359082031,738.48700671875,683.3990596289062,722.1284453222656,745.0781654199219,663.5983740332031,663.6391666503906,562.0041029150391,562.0833145751953,665.0270313085938,591.6037696289062
0.0001,0.001,3,256,30,0.001,677.8930681152344,732.2295146386718,682.7613611914062,721.1610897265625,735.6524282324219,657.5815633496094,658.0337619921875,561.2541094384766,561.7204651611328,962.3800158496093,957.5750964160156
0.0001,0.0001,3,128,70,0.001,678.18647609375,721.0078497851563,685.0837846386719,714.4167420410156,718.5660652832031,665.6405562109375,665.9866828710938,530.6170022558593,530.9743927294921,915.369538984375,910.6435719140625
0.0,0.001,4,256,30,0.001,681.7776770556641,734.6704074902344,686.9590279882813,727.6897603027344,733.4543037207031,641.7880172460938,642.3711907910156,564.9842814453125,565.3181912109375,666.8893559277344,592.2106184228516
0.0,0.0001,5,128,70,0.0001,683.8728579492188,739.3358518945313,692.4424139257812,722.6579413867188,730.1142100878906,635.6527808837891,635.669378178711,554.2895762402344,554.2986151757813,687.7201417480469,631.9651714257813
0.0,0.001,4,256,30,0.001,685.0295330859375,743.4468523730469,691.6792401464844,709.4539483007812,734.1436544433594,638.73491015625,639.1657869628906,564.4321230712891,564.6828737109375,662.4351201171875,578.7990913427734
0.0,0.001,5,256,50,0.001,686.847823828125,753.4889627832031,691.7890198144531,730.6392723828125,735.873168203125,633.6388675976563,634.2569534277344,564.6104041015625,565.0097275048828,663.1092354589844,590.7512205761719
0.0001,0.0001,4,128,50,0.0001,690.1621359960938,730.9011772070312,698.9454794726563,714.1350353808593,713.3205562207031,650.7302437890625,650.7631290527344,533.0363148339844,533.0924874072266,926.27453140625,910.4492963574219
0.0001,0.0001,3,256,70,0.001,690.2911782519532,742.6511031835937,694.80926921875,735.5868183886719,731.3634826464844,618.4378735449219,618.8672958691407,529.7287629882812,530.2785824853515,997.4509819824219,993.7104714355469
0.0001,0.0001,6,128,50,0.0001,692.5011386230469,732.6918305078125,697.722633125,736.1576392382813,739.4993484765625,632.5673179589844,632.6451485351563,537.877681796875,537.9732621435547,926.1070223730469,929.4598726953125
0.0001,0.0001,4,128,50,0.0001,692.6564634375,732.1009725,700.8798340625,726.8598321777343,717.3525820214844,661.4056963964844,661.4290989648438,532.3998581152343,532.4184221679687,912.7533744238282,912.7262324902343
0.0001,0.0001,3,256,70,0.0001,697.8898112792969,747.6986763867187,702.4152952734376,734.2355378320312,734.3331802246094,621.1909337011718,621.2144357519531,534.3996284667969,534.4757590966797,996.4019448632813,998.13096203125
0.0,0.0001,3,128,50,0.001,698.6408764941406,733.0910306542969,704.0202344238281,720.57049640625,730.7569070996094,663.3896615429687,663.5903939648438,534.346548984375,534.7598461669921,669.2807977929688,588.844186953125
0.0,0.001,3,256,50,0.0001,701.187402734375,769.8514646972657,705.9918742871093,749.145506171875,758.2464149414062,635.9760061914062,635.9795636425781,549.2906705761719,549.3721779345703,663.6708965625,602.4665708789063
0.0,0.001,6,2048,30,0.0001,705.0474567578125,772.4657520605468,707.397685546875,762.1108116601563,761.2505250292969,655.0372112988281,655.0994782910157,582.4855498535156,582.5575297412109,680.4192898046875,625.0152183007813
0.0001,0.0001,3,128,50,0.0001,706.55397859375,738.4479131542969,709.3355568554688,727.7957615234375,723.9589630761719,677.8613888378907,677.905515078125,537.0516398583984,537.0953600537109,904.9985362890625,903.7053642382813
0.0,0.001,4,512,30,0.0001,710.4310312402343,775.4312801367188,714.3713831542968,762.0156589941406,735.7111460253906,646.6486296777343,646.6861434179688,556.2086208105469,556.2923187207032,668.4745131542969,606.8092238085937
0.0001,0.0001,4,128,30,0.0001,713.0506172363281,741.1770900097656,718.1348528125,743.6969337695313,738.3531320703125,684.1166142285156,684.1344128417969,554.077916508789,554.0924134228516,899.2974303027344,904.8373505761718
0.0,0.0001,6,128,30,0.0001,713.8391845898437,744.0871547753907,718.2888176171875,733.9153872949219,731.2702560644532,658.5076736230469,658.5184762597656,546.4528419140624,546.5305201123047,670.9319982226563,595.4065679980469
0.0,0.001,3,512,30,0.001,717.8796315625,781.3488836523437,721.7061625683593,765.1616394140625,742.5389101464843,632.7498532861329,633.3857051220704,568.8674290527343,569.3990296875,662.7200518261719,597.8350769726562
0.0001,0.001,5,512,30,0.0001,722.8059736328125,787.2462156933594,722.3990425488281,781.4602046289062,756.6351728222656,648.6470546484375,648.7432712597656,564.9945279541016,565.0512622607422,954.1589022851563,1002.9806248828125
0.0001,0.001,3,512,30,0.001,722.8400102441407,787.9069628320312,720.4714083007813,779.5395704296875,764.1087309179687,649.6148061914063,650.1068959570313,552.3332274707032,552.6924182177735,984.55108671875,1015.692564140625
0.0,0.001,6,256,70,0.001,726.0269405273438,792.6446902050782,731.9195682226563,770.493905078125,745.4600164648438,620.918310625,621.3622889746093,559.2831385058594,559.7211413916016,673.4161734277344,610.6958344970703
0.0,0.0001,3,512,30,0.0001,728.1844925,774.3016608007813,731.1539819726562,757.7621407421875,773.6497232226562,640.6720102441407,640.6924318164063,552.507282553711,552.5742450292969,688.0743722558594,640.3877777929688
0.0001,0.0001,5,256,30,0.0001,731.8451026269531,771.7339928613281,735.0409544921876,767.5672878222656,761.0807271679688,651.7552629394531,651.79990875,549.5862507910156,549.625113203125,961.4264953710938,938.0267913671875
0.0001,0.001,3,256,70,0.0001,751.306264609375,822.3052034375,743.4497308886719,801.4620707714844,785.4002673046875,645.1466672949218,645.2766978222656,553.8941328027344,553.9375162011719,1042.2816892773437,1052.4887915429688
0.0,0.001,6,2048,50,0.0001,761.1677512402343,831.8921241601563,762.66890484375,849.6457508691407,850.6061539746094,650.505480859375,650.5070891113281,573.1013679833984,573.1504358105469,669.4371941699219,676.4538666894531
0.0,0.001,4,1024,30,0.0001,766.3397682421875,836.8336039453125,766.0064820800782,813.3708168261719,753.7205145410156,662.7579729589844,662.7783467578125,570.6749742626953,570.7306013964844,669.4257132910157,599.1559623388672
0.0001,0.0001,4,256,70,0.0001,767.4609109960937,823.854285625,769.1021295703125,813.4988793945313,810.9064916894531,652.700135625,652.7318469189453,568.5463959619141,568.6106723388672,1046.4150060546874,1055.1566543164063
0.0,0.001,5,512,70,0.001,768.6183722167968,842.7714794042969,771.2571257128906,824.7419544140625,762.149724140625,626.8101906982422,627.3475974072265,560.3203020751953,560.9012861132812,675.3078749902344,639.0437101123047
0.0001,0.001,4,256,70,0.001,769.9669393261719,844.9934915820312,765.3444259960937,851.2167571582031,804.9821248730469,633.249967265625,633.8479573144531,559.1148856347656,559.6988678417969,1019.0106108496094,1061.2873814648437
0.0,0.001,4,4096,30,0.001,771.8106220507813,844.1647889746093,773.5008573535156,831.1096362695313,758.921945078125,644.5026668359375,644.8803975878906,576.4905780615235,576.8301639453125,670.6105523730469,635.29755296875
0.0001,0.001,4,4096,30,0.001,785.1373705566406,852.2785263867188,780.8295838867188,881.0345252539063,780.4896596484375,643.0994657226563,643.5354224707031,561.0559777636719,561.6144266455078,1016.7156022167969,1020.4997025
0.0,0.001,3,4096,50,0.001,789.2588405664062,860.5313806933593,788.8832677246094,860.1372603710937,818.4102678222656,678.5308054101563,679.3586340722657,594.5905235107422,595.0906312451172,669.2523793945312,690.9233183935547
0.0001,0.001,3,1024,30,0.0001,791.1427393945313,863.25487203125,784.0445741992188,852.6447188085938,753.2257507714844,638.7956725390625,638.8216164404297,575.6832623388672,575.7032009570313,1040.4527125390625,1064.6760889355469
0.0,0.001,5,2048,70,0.0001,793.4562936230469,863.2302769824219,787.8064104394531,948.2567891015624,829.9021188574219,637.5568002099609,637.713060258789,569.2307460253907,569.3468484277344,682.3447673535156,680.3309661816406
0.0001,0.0001,3,512,70,0.001,811.0536321191406,865.9901443554687,812.1619306933594,873.3032361914062,905.8493259277344,679.1189801855469,679.5521608105469,621.703724868164,621.9568941552734,1293.5401248632813,1281.2773567773438
0.0001,0.001,5,512,50,0.0001,818.0842825292968,890.9817918847656,813.6049854785156,916.3992240234376,768.0841907714844,634.9229337207031,634.9587726660156,561.9033354492187,561.9703695947265,1046.1354086035155,1100.94218796875
0.0,0.001,5,2048,50,0.0001,822.1987221777343,895.4408313964843,823.2268938085938,904.642416982422,780.6842391894531,649.7475354003906,649.8196342480469,569.007237578125,569.0544387646485,662.927021953125,677.0228525878906
0.0001,0.001,5,2048,30,0.0001,822.4310744726563,897.8022520507812,817.2714849511718,854.1479047753907,779.4190966308594,671.00389609375,671.0287356933594,560.0260031445313,560.0834852441407,994.9817774707032,1048.76988984375
0.0001,0.001,3,512,50,0.0001,822.6549077050781,893.1578126269532,814.8252293457032,881.0283671972657,815.96069234375,632.3135890234375,632.3485920605468,561.9473547558594,562.0286578613282,1136.385562626953,1114.899284345703
0.0,0.001,3,1024,50,0.0001,826.9170303027344,897.1316643164063,824.9051508300781,913.1942016210936,783.3841928417969,635.3798713476563,635.4961877490234,582.2658785058594,582.3074276464844,676.1105194824219,645.8484923046875
0.0001,0.001,6,4096,30,0.0001,828.1407999121094,894.2369065234375,818.480785234375,883.8992063671875,777.3888620019532,645.7170343945312,645.8191358691406,560.7010450634766,560.7073889453125,1015.1896765820312,1023.041352109375
0.0,0.001,4,2048,50,0.001,831.8030596484375,906.5256316210938,831.1068159765625,832.3311506054688,807.7469646972656,628.3876370117188,629.0090490234375,562.353440415039,562.8453957128906,688.3916361621094,673.4569654492187
0.0,0.001,3,512,70,0.001,832.1396685449218,907.60969640625,823.6276939550781,888.4471550878907,790.8871823144531,627.9894105273437,628.6596802587891,553.5383363476562,553.9926952978516,681.1023325097656,646.97702578125
0.0001,0.0001,3,512,70,0.0001,836.4035576953125,887.4440709179687,834.4118495703125,860.4278553320313,884.6765680761719,670.1928002734375,670.2957663964844,603.0961928173828,603.1356607421875,1283.4074408398437,1258.407148671875
0.0,0.001,4,4096,70,0.001,853.4956617480469,933.9734366503908,855.6026909277343,995.3238966015624,772.54588953125,659.481870703125,660.3179129150391,583.1326172949218,583.6997615332032,676.8186700292969,750.6314008984375
0.0001,0.0001,3,1024,50,0.0001,870.4942873535156,931.4897934472656,872.3843758007813,927.1966387109376,1010.5352936523436,795.41775984375,795.4647345996094,648.8141238671875,648.8442424707031,1390.3007507421876,1385.8951598828125
0.0,0.001,4,1024,70,0.0001,880.2566019140625,956.3938809667968,880.0452613085937,972.2423528222656,788.9190121875,648.4842364550781,648.5570268652343,567.3291900292969,567.3608352539062,685.510469296875,721.0963314111328
0.0,0.001,5,2048,70,0.0001,883.8860022753906,958.77699265625,880.0203431738281,956.6031157421876,843.6712841210938,655.0769076367187,655.1959333496094,561.9269085302734,562.0086881591797,682.3474284082031,686.7549906933593
0.0001,0.0001,3,1024,50,0.001,883.93056359375,944.3193608496092,883.9308235449219,941.0704798730468,1014.788413544922,840.8553857714844,841.5270997753906,635.9414950976562,636.4799001464844,1384.8921114648438,1400.7566272851564
0.0001,0.001,4,2048,50,0.001,892.94692515625,958.9154989453124,888.7065212402343,966.3597331347656,910.025112861328,644.4306135400391,645.0396252490234,590.229846328125,590.671903930664,1291.413712421875,1273.0706029101561
0.0001,0.001,3,512,70,0.001,894.9609113476563,975.3434626269532,875.9814848925781,983.1165651367188,885.2196807714844,637.6712671582031,638.0691934521484,568.066056015625,568.5288263183594,1215.8250634765625,1222.8546322949219
0.0,0.0001,4,1024,30,0.0001,895.2235323046875,945.946375625,894.8028863378906,974.3707823730468,993.8377999023436,816.0430572753907,816.0216342382812,650.5574260205078,650.63856921875,833.8506838574219,726.3915492871093
0.0,0.001,3,2048,70,0.001,897.7609690625,973.9535124511718,895.7528666308593,996.9882748242188,902.26991609375,645.4440420898437,646.2952633398437,563.3984160644532,563.7669481689453,703.4916175097657,744.4704682275391
0.0001,0.001,3,4096,70,0.0001,898.6353165527344,970.6614689257812,893.6265340625,970.9033678515624,1022.3019583691406,725.8022713867188,725.9318927148438,676.2122344140626,676.244986015625,1363.0692237695312,1362.7718069921875
0.0001,0.001,4,512,70,0.0001,899.4487703320312,979.6493208691406,887.897131640625,992.9995557128906,799.7895120117188,644.3669606835938,644.5052875,584.8203730566406,584.8878941601563,1110.0201175,1160.7215733984376
0.0,0.0001,5,512,30,0.0001,901.379695048828,958.1305286816406,902.3027863671877,916.1660295019532,930.4429350292968,758.1757043164063,758.2113994775391,611.849068022461,611.93406296875,760.4821333203125,710.0629153173828
0.0001,0.0001,4,1024,30,0.0001,902.5116579101564,966.9713888671876,902.0586687402345,959.910646484375,980.2511514160155,795.6569143945312,795.7132932617187,656.9293303271485,656.9941656201172,1208.1977297460937,1240.4364076171876
0.0,0.001,5,2048,70,0.0001,902.863670361328,979.711061875,901.203245205078,968.7378896679688,874.3183790820312,642.3078145507812,642.4135986035157,559.1049843359375,559.1891330859376,673.9925341699219,706.2122223095703
0.0001,0.0001,5,512,30,0.0001,906.8015677539064,962.3744251660156,905.3271341113282,904.6677029296876,917.674541875,720.4773127832032,720.5820700195312,570.1210200878907,570.182606694336,1092.7366522070313,1088.3306673046875
0.0,0.0001,4,1024,30,0.0001,910.4943908203124,966.3378529492188,904.8726711132812,961.373025,1005.7692972070312,808.4088112304687,808.4467233105469,678.7784295214843,678.7640490771485,830.9904389648437,722.981971953125
0.0001,0.0001,4,2048,70,0.0001,918.4265138085938,976.3818629882812,921.496409951172,976.5577179101564,928.9443183007812,850.249464140625,850.2374258789063,721.4960601416016,721.5529814990234,1360.27191734375,1388.8513095898438
0.0001,0.001,3,2048,70,0.0001,919.1836079394532,992.2805289355468,916.991589609375,990.5812383691406,1019.9169323046876,686.7831321289062,686.8657857958984,638.2162632324219,638.2611275927734,1381.4412691601563,1366.545004921875
0.0001,0.001,6,1024,70,0.0001,924.116563046875,1001.976701044922,923.942702890625,999.0923763769532,891.8834881152344,644.7834437109375,644.8894110253906,616.5446641699219,616.6195646337891,1267.0145438671875,1247.7458788085937
0.0,0.0001,5,4096,30,0.0001,924.232180625,979.5653682128906,930.5522269433594,996.8872098046876,983.453183232422,853.7218844238281,853.6995504394531,683.8198844189453,683.8923703515625,840.3257293261719,702.2817553271484
0.0001,0.001,5,2048,70,0.001,925.5646195996094,995.6372709667968,934.2098746191406,980.3548780273436,967.5719437304688,666.526418569336,667.0896976171875,613.9550288671875,614.2825715478516,1327.2577275585938,1372.3517598242188
0.0001,0.001,3,1024,70,0.001,926.0031699121092,999.5654258886718,912.1803091601564,1024.0364149609377,956.7368811621094,635.3499069628906,636.1829148925781,622.9152704785156,623.2815093896485,1314.6663334570312,1322.09740578125
0.0001,0.0001,4,2048,30,0.0001,946.3218507421876,1006.8923505273438,945.4199015625,1000.2926929492188,1000.5820782714844,859.4248152929688,859.45105078125,678.0985893554688,678.2008233105469,1305.5539883398437,1319.328452421875
0.0,0.0001,6,4096,30,0.001,947.9787107519531,999.043387861328,955.0059300195312,1004.1441774707032,989.292038984375,898.0634609179688,898.2188676367188,721.9760259277343,722.4149414794922,843.7645658886719,720.1545483105468
0.0001,0.0001,4,2048,30,0.001,948.99793328125,1011.5421177832033,947.9123802246094,1010.8537853515624,993.1735958691406,874.4499738964844,876.978228125,668.2249622070312,668.7314692626953,1320.9236484375,1314.6084377734376
0.0001,0.0001,6,2048,50,0.001,954.8642214160157,1009.6538529492188,961.5872944042968,1002.2763696582032,996.9592380273438,905.921883955078,906.355918955078,765.6292731347656,766.0063555712891,1395.7437339453124,1357.0618195507811
0.0,0.0001,6,1024,70,0.0001,955.7227211816406,1007.6015160253908,958.4626638867188,1026.3008099316403,1013.0377567382812,914.7810836816408,914.7075270214845,787.6261946484375,787.7013503808594,900.6442035546875,759.7577215820312
0.0001,0.0001,5,1024,30,0.001,957.1940762695313,1015.1387783398436,961.0534902636718,1000.2787345605468,1028.6058069921876,838.5464634960938,839.0273941015625,635.8023892236328,636.3157807958985,1233.6346370117187,1233.6026969140626
0.0001,0.0001,3,1024,70,0.001,960.8760968457032,1021.7193059960938,959.8419357910155,1038.2771683105468,1136.548670566406,876.5223502148438,876.8718124707032,710.3062344189453,710.9110844335937,1491.8340932617189,1497.1811788085938
0.0001,0.0001,6,1024,30,0.0001,961.5608102832032,1020.8289391113282,966.0307965625,1020.6358225292968,1009.6093923242188,854.4456401757813,854.5074024804687,664.164163671875,664.1727440917969,1233.339069921875,1270.5848798632812
0.0,0.0001,6,1024,50,0.001,967.4517102539064,1026.8949746972655,973.9398232910156,1001.2415734765624,1013.7021213476562,900.5054009179687,901.2176669042968,780.6992689941407,781.8003800585938,885.8192824902344,756.3868441796875
