weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp
0.0,0.0001,6,8192,70,0.001,99.62885831007317,345.3937371097394,276.35106351482335,125.02487808910769,116.04808477145522,104.65535941052792,105.27253273351869,117.24938611841914,117.6066536974551
0.0001,0.0001,6,2048,70,0.001,100.48840326337672,302.27452747857393,303.8727152810168,132.26501333891457,101.0656706966571,102.64685684887331,103.74888052869198,95.3572203223385,95.82868900583752
0.0001,0.0001,10,8192,50,0.0001,102.16491363297648,307.36030715259153,311.78217030994927,131.57138448686743,105.08552192574116,111.54310363086302,111.790387281731,107.76620027912197,107.8831721633228
0.0001,0.0001,6,8192,70,0.001,102.4949934091141,359.7138977050781,307.9194716268511,125.37652206420898,99.45111818455938,100.21132227200181,101.50859058437062,101.67080443652708,103.09177039986226
0.0001,0.0001,10,8192,70,0.0001,103.33243788534136,388.8728209538246,324.6679131806786,123.2326343023955,102.10569979539558,108.15409543621006,108.34714473895173,97.45593193395814,97.6106234308499
0.0001,0.0001,10,8192,70,0.001,103.40319673338932,361.9755198919951,344.7268055019094,124.41316359790403,116.00001098860555,100.49843346894677,101.7496701140902,95.39165946618834,96.28359410300183
0.0001,0.0001,6,2048,50,0.001,107.63413113266674,270.82228578026616,247.12997254328943,130.55626371013585,103.45864720131034,107.5973351891361,108.72612113383279,101.65550397047356,102.70633486847379
0.0,0.001,10,512,70,0.0001,108.00380052025639,285.07183405178694,203.07510216556378,136.9626670951274,146.604088569755,118.05393423962948,118.27910670949451,117.26183894143176,117.25395288040389
0.0001,0.001,6,2048,70,0.0001,108.6348579748353,286.2583279965529,203.08770843050374,128.63748966046234,113.8619659196085,112.7252242814249,112.89360160258279,106.63025750686873,106.65561505218051
0.0,0.0001,10,8192,70,0.001,109.6579264171088,388.7203446573286,335.83100002915114,127.11434435488573,96.83011889101854,103.67253112792969,105.24037904881719,99.68223537615876,100.56411054241123
0.0001,0.0001,8,512,70,0.0001,109.97505330327732,401.7306233875787,212.07832609717525,139.04296823757798,112.52699456286075,110.66690313993995,110.87046677318972,104.77678560854784,104.79129540742333
0.0,0.0001,6,4096,50,0.0001,110.74248328137753,290.4878298631355,319.58028354929456,144.1794407403291,102.33014018500029,106.37805141619782,106.44464692073082,106.00524179259342,106.24868193669106
0.0001,0.0001,10,8192,70,0.001,111.68852023224332,416.2983129700618,327.29665636660445,124.66933247580457,99.45225969001429,106.40785872046627,108.018760510345,108.96920115912138,109.80946355791234
0.0,0.0001,5,1024,70,0.001,112.25605671441377,340.3816309686917,295.77737540629374,122.66590972444904,105.51200650343254,109.7037373443148,109.5947179651972,99.43022332262638,100.08832982760757
0.0,0.001,8,128,70,0.0001,112.83790013327527,287.57955636551134,228.467202827112,133.47092716729463,137.0647110440838,119.71445966122755,119.69298052431932,127.49147318370306,127.57653950933201
0.0,0.0001,6,512,70,0.001,113.47091145301933,360.3753987782037,234.4585850274385,124.86770396446114,128.35341166026558,109.55081973858734,109.53936528447849,105.37962255904924,105.37092186087993
0.0001,0.0001,8,2048,70,0.0001,114.7437358116036,354.56010664754837,362.6063870102612,124.17354857031978,123.69603678005845,100.89006452418086,100.91658913911279,98.96893603766142,99.18383407592773
0.0001,0.001,8,1024,70,0.0001,114.77059799877566,293.2941065546292,206.4309714018409,128.9208152543253,127.1165817032999,127.92173402700851,127.88295825559702,117.7547098416001,117.86765112805722
0.0,0.0001,10,512,50,0.0001,115.18890807877726,278.45139563261574,357.2774330253032,128.00735308519052,110.23844869812923,112.00715005219872,111.97468031698199,110.96435672133717,111.02560811967992
0.0,0.0001,6,1024,50,0.001,117.01820470325983,349.36153719318446,328.26955516302763,123.38938943663639,117.21953639699451,118.49798954066945,119.17360522142097,104.3621271617377,104.72642961188929
