weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
0.0001,0.001,4,1024,70,0.001,0.0837850456627515,0.2934613110927435,0.0972722229476158,0.1294263162291967,0.1038426749408245,0.0914007761157476,0.091700119467882,0.0939444265686548,0.0943448058114602,0.1610109017445491,0.16473048856625191
0.0001,0.001,6,256,50,0.001,0.084671974239441,0.3169836475298955,0.0946491035131307,0.1272402035502287,0.1074965081535852,0.0892133670930679,0.0895611983079176,0.0937518738210201,0.093992139914861,0.16113618509127545,0.16530761363414617
0.0001,0.001,3,512,70,0.0001,0.0858527323374381,0.3368556162485709,0.0975552578385059,0.1250043080403254,0.109343571960926,0.0892522000062924,0.0892776209287918,0.1005414830377468,0.1005585638376382,0.16125319072833427,0.1640586480498314
0.0001,0.001,6,2048,50,0.001,0.0863603511108802,0.2401192188262939,0.0966782412849939,0.1264025767262165,0.1128000819339202,0.0874977021836317,0.0876681875150937,0.0935907642428691,0.0944519736445867,0.16278726573173816,0.1670074851467059
0.0,0.001,3,128,30,0.001,0.0864806390725649,0.2792893201112747,0.0959789355786947,0.1285087250746213,0.1036299605209093,0.0895678037634262,0.0900071228066316,0.0857471174345566,0.086350766225503,0.1173062223654527,0.10723686716877497
0.0,0.0001,5,256,50,0.0001,0.0867038420759714,0.2682763134057705,0.0977068587564505,0.1280218880910139,0.1146402888573133,0.096371780278591,0.0964935761231642,0.1031518176198005,0.1033680324944166,0.12052714240092498,0.1182889495904629
0.0001,0.0001,4,512,50,0.001,0.0867408861907628,0.3352948404275454,0.0973782571462484,0.1254790776051007,0.1082757080976779,0.0907107958999964,0.0908402330600298,0.1037508649321702,0.1044399589300155,0.1174101106249369,0.1414834242600661
0.0001,0.0001,4,256,70,0.001,0.0867974784511786,0.3701815288800459,0.097903850617317,0.1300553588913037,0.1180749099988203,0.0916312522039963,0.0919554108037398,0.0987179581935589,0.0996922556597453,0.1260372525224319,0.1477262413272491
0.0,0.0001,5,1024,30,0.0001,0.0870891907467291,0.3289272908981029,0.1000779976638463,0.1287662948553379,0.1106459889274377,0.0976805044481387,0.0976746981533674,0.1106908632585635,0.1108349441335751,0.12551114731110058,0.11034652762688123
0.0001,0.001,5,256,50,0.0001,0.087205921113491,0.2835438024539214,0.1005579241193257,0.1247810816535582,0.1055255039380146,0.089563908542578,0.0896056213057958,0.0925304575608326,0.0926283803123694,0.16573822085673992,0.16389956038731796
0.0001,0.0001,4,512,70,0.001,0.0872106705147486,0.3472851239717923,0.0987732402407206,0.1262124449014663,0.1170188245865015,0.1017291948199272,0.1022709887761336,0.1100520231402837,0.1108645802507033,0.12733313200565485,0.14960820915607306
0.0001,0.001,6,1024,50,0.001,0.0872483154328969,0.228795248728532,0.0981976997393828,0.1266870382886666,0.1046701297163963,0.0883612673443097,0.0882911390410019,0.0922217739316133,0.0927821810428912,0.1636725140305666,0.16553423141057674
0.0001,0.001,6,256,50,0.001,0.0873319294590216,0.2804433366427055,0.0980835883090129,0.1252152688228167,0.1054566063559972,0.087623502428715,0.088032232855375,0.0933259844206846,0.0936234644972361,0.1626430916098448,0.163666565487018
0.0001,0.0001,4,1024,30,0.0001,0.0874097633247192,0.3202584846661641,0.0965729564428329,0.1258743723424581,0.1095677393560226,0.0991315109225419,0.0991112944598381,0.1029854399940142,0.1028543654256142,0.11423324037056704,0.12357147198456984
