weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.001,5,1024,70,0.001,,,,,,,,,,1.6623477917164564
0.0,0.001,8,8192,30,0.001,,,,,,,,,,1.8048630002886057
0.0,0.0001,10,4096,70,0.0001,,,,,,,,,,1.4276800071820617
0.0,0.0001,8,8192,50,0.001,,,,,,,,,,1.4956539738923311
0.0,0.001,5,1024,50,0.0001,,,,,,,,,,1.5787967019714415
0.0,0.0001,10,2048,30,0.001,,,,,,,,,,1.5956887709908187
0.0,0.001,10,4096,70,0.0001,,,,,,,,,,1.5874833222478628
0.0,0.001,6,64,50,0.0001,,,,,,,,,,1.175315298140049
0.0001,0.001,5,1024,70,0.001,,,,,,,,,,10.829553794115782
0.0001,0.001,5,8192,70,0.001,,,,,,,,,,10.975864849984646
0.0001,0.0001,8,64,50,0.001,,,,,,,,,,10.432529710233212
0.0001,0.001,8,512,50,0.0001,,,,,,,,,,10.899543568491936
0.0001,0.0001,8,8192,50,0.001,,,,,,,,,,10.785179730504751
0.0001,0.0001,8,2048,70,0.001,,,,,,,,,,11.081283524632454
0.0,0.0001,10,4096,70,0.0001,,,,,,,,,,1.6541658891364932
0.0001,0.0001,8,2048,50,0.001,,,,,,,,,,11.019375119358301
0.0001,0.0001,8,256,50,0.001,,,,,,,,,,11.071969084441662
0.0001,0.0001,5,256,50,0.001,,,,,,,,,,10.591711092740297
0.0,0.0001,6,2048,70,0.0001,,,,,,,,,,1.5210363455116749
0.0001,0.0001,5,64,50,0.0001,,,,,,,,,,10.346820693463087
0.0001,0.0001,8,256,70,0.001,,,,,,,,,,10.889369141310453
0.0,0.001,8,256,70,0.001,,,,,,,,,,1.6951931612566113
0.0,0.001,8,128,30,0.0001,,,,,,,,,,1.1708306493237615
0.0001,0.0001,10,1024,50,0.0001,,,,,,,,,,10.592211671173573
0.0,0.001,5,1024,30,0.001,,,,,,,,,,1.3785786884836853
0.0001,0.0001,6,128,30,0.0001,,,,,,,,,,5.300231169909239
0.0,0.001,5,128,70,0.0001,,,,,,,,,,1.32425616402179
0.0,0.001,8,1024,70,0.001,,,,,,,,,,1.664854464121163
0.0,0.001,10,1024,50,0.001,,,,,,,,,,1.625213721767068
0.0,0.001,5,1024,30,0.0001,,,,,,,,,,1.3164029596373439
0.0001,0.0001,6,1024,50,0.001,,,,,,,,,,11.583430953323841
0.0,0.0001,6,8192,50,0.0001,,,,,,,,,,1.5513113383203745
0.0,0.001,10,256,70,0.001,,,,,,,,,,2.3109509348869324
0.0,0.0001,5,256,50,0.001,,,,,,,,,,1.2127769063226879
0.0,0.001,8,64,70,0.0001,,,,,,,,,,1.4961317437700927
0.0001,0.001,5,64,70,0.001,,,,,,,,,,10.858926001936197
0.0,0.001,10,2048,50,0.001,,,,,,,,,,1.5861750831827521
0.0,0.0001,5,8192,50,0.0001,,,,,,,,,,1.4387904363684356
0.0001,0.001,5,128,50,0.0001,,,,,,,,,,10.780250918120146
0.0001,0.001,8,4096,30,0.0001,,,,,,,,,,11.167188555002213
0.0001,0.001,10,1024,50,0.0001,,,,,,,,,,11.140105091035366
0.0,0.0001,10,8192,70,0.001,,,,,,,,,,1.349223299883306
0.0,0.001,10,256,50,0.0001,,,,,,,,,,1.5629640752449632
0.0,0.001,6,4096,30,0.0001,,,,,,,,,,2.2569253565743566
0.0,0.0001,5,4096,50,0.001,,,,,,,,,,1.5453940867446363
0.0,0.0001,5,128,30,0.001,,,,,,,,,,1.1211684015579522
0.0001,0.0001,6,1024,70,0.0001,,,,,,,,,,11.725757859647274
0.0,0.001,10,1024,70,0.001,,,,,,,,,,1.7284660479053855
0.0,0.0001,5,512,50,0.0001,,,,,,,,,,1.5395792247727513
0.0001,0.0001,6,4096,70,0.0001,,,,,,,,,,12.69496650993824
0.0,0.001,5,128,70,0.001,,,,,,,,,,1.373804128728807
0.0001,0.001,5,4096,30,0.0001,,,,,,,,,,10.911648958921432
0.0,0.0001,5,256,50,0.001,,,,,,,,,,1.181328431237489
0.0001,0.001,6,512,50,0.0001,,,,,,,,,,10.870849277824163
0.0,0.001,6,4096,70,0.001,,,,,,,,,,1.7340854713693261
0.0,0.0001,10,128,70,0.0001,,,,,,,,,,1.1489113788120449
0.0001,0.001,6,256,70,0.001,,,,,,,,,,10.819380834698677
0.0001,0.0001,8,1024,30,0.001,,,,,,,,,,5.42776951380074
0.0,0.001,6,512,70,0.001,,,,,,,,,,1.996095722541213
0.0,0.001,5,1024,30,0.001,,,,,,,,,,1.364919597748667
0.0001,0.0001,10,128,50,0.001,,,,,,,,,,10.378913950175047
0.0001,0.0001,10,256,30,0.0001,,,,,,,,,,5.3668915014714
0.0,0.0001,10,2048,50,0.0001,,,,,,,,,,1.4978557713329792
0.0001,0.001,5,64,70,0.001,,,,,,,,,,10.789632983505726
0.0001,0.0001,8,4096,50,0.0001,,,,,,,,,,11.005593240261078
0.0001,0.001,10,2048,50,0.0001,,,,,,,,,,11.219904392957687
0.0,0.001,6,1024,50,0.001,,,,,,,,,,1.9469044590368867
0.0001,0.0001,10,4096,30,0.001,,,,,,,,,,5.580204181373119
0.0,0.001,8,256,30,0.0001,,,,,,,,,,1.5688101360574365
0.0,0.0001,6,512,50,0.0001,,,,,,,,,,1.4685128219425678
0.0001,0.0001,8,1024,30,0.0001,,,,,,,,,,5.544171201065183
0.0,0.001,10,64,70,0.0001,,,,,,,,,,1.3190822340548038
0.0001,0.0001,6,2048,50,0.001,,,,,,,,,,10.594837337732315
0.0,0.001,5,8192,70,0.0001,,,,,,,,,,1.5220939898863435
0.0001,0.0001,6,2048,70,0.001,,,,,,,,,,11.01055022329092
0.0,0.001,10,2048,50,0.001,,,,,,,,,,1.5452936897054315
0.0001,0.001,5,2048,30,0.001,,,,,,,,,,10.74754998460412
0.0001,0.001,10,1024,50,0.001,,,,,,,,,,11.224827088415623
0.0001,0.001,5,2048,30,0.001,,,,,,,,,,10.83426882699132
0.0001,0.001,6,512,30,0.0001,,,,,,,,,,10.72162926197052
0.0001,0.0001,6,4096,70,0.0001,,,,,,,,,,11.109637342393398
0.0001,0.0001,6,8192,70,0.001,,,,,,,,,,10.930416375398636
0.0,0.0001,6,512,30,0.001,,,,,,,,,,1.2492957841604948
0.0,0.001,5,128,30,0.001,,,,,,,,,,1.2798338802531362
0.0001,0.0001,8,2048,70,0.0001,,,,,,,,,,11.053962979465723
0.0,0.0001,6,1024,50,0.0001,,,,,,,,,,1.726186296902597
0.0001,0.0001,5,2048,30,0.001,,,,,,,,,,5.933270061388612
0.0,0.001,5,8192,50,0.0001,,,,,,,,,,1.3984550195746124
0.0001,0.0001,5,4096,30,0.001,,,,,,,,,,5.5739228297024965
0.0,0.001,6,128,30,0.0001,,,,,,,,,,1.1855434402823448
0.0,0.0001,6,1024,50,0.001,,,,,,,,,,1.618055258411914
0.0001,0.001,10,4096,30,0.0001,,,,,,,,,,11.007141668349504
0.0,0.0001,5,1024,50,0.001,,,,,,,,,,1.643252250738442
0.0001,0.0001,5,128,30,0.001,,,,,,,,,,5.414669372141361
0.0,0.0001,8,4096,70,0.0001,,,,,,,,,,1.4442720636725426
0.0,0.0001,10,512,70,0.0001,,,,,,,,,,1.644104527309537
0.0,0.001,5,256,50,0.001,,,,,,,,,,1.3509764578193426
0.0,0.001,5,4096,50,0.001,,,,,,,,,,1.489318327512592
0.0,0.0001,6,2048,30,0.0001,,,,,,,,,,1.5708526303060353
0.0001,0.001,10,8192,70,0.001,,,,,,,,,,10.923692088574171
