weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.0001,8,64,50,0.0001,,,,,,,,,,1.2754038185812533
0.0,0.001,8,512,30,0.001,,,,,,,,,,1.6788502861745656
0.0,0.0001,10,512,50,0.0001,,,,,,,,,,1.7930458579212427
0.0,0.0001,6,1024,50,0.0001,,,,,,,,,,2.1539558693766594
0.0,0.001,6,1024,30,0.0001,,,,,,,,,,1.9102890063077211
0.0001,0.001,5,8192,70,0.0001,,,,,,,,,,11.576305367052555
0.0001,0.0001,5,2048,50,0.001,,,,,,,,,,11.304292801767588
0.0,0.001,8,8192,50,0.0001,,,,,,,,,,2.007452042773366
0.0001,0.001,6,8192,70,0.001,,,,,,,,,,11.304635491222143
0.0,0.0001,6,128,50,0.0001,,,,,,,,,,1.262118969578296
0.0,0.001,10,8192,70,0.0001,,,,,,,,,,1.8611264107748866
0.0001,0.0001,10,8192,30,0.001,,,,,,,,,,7.013674752786756
0.0,0.001,10,512,50,0.0001,,,,,,,,,,2.0346270939335227
0.0001,0.0001,5,512,50,0.001,,,,,,,,,,11.398004360496998
0.0,0.0001,5,8192,30,0.001,,,,,,,,,,1.7528844736516476
0.0,0.001,5,512,70,0.001,,,,,,,,,,1.9733595587313175
0.0,0.0001,6,128,30,0.0001,,,,,,,,,,1.2970780581235886
0.0001,0.001,6,2048,50,0.0001,,,,,,,,,,11.391081251204014
0.0001,0.0001,8,4096,70,0.0001,,,,,,,,,,11.381990652531385
0.0001,0.0001,8,64,30,0.001,,,,,,,,,,6.458509922027588
0.0001,0.0001,5,256,50,0.0001,,,,,,,,,,11.164911091327667
0.0,0.0001,8,512,50,0.0001,,,,,,,,,,1.7277472838759422
0.0001,0.0001,10,8192,30,0.0001,,,,,,,,,,7.172193992882967
0.0001,0.0001,6,4096,50,0.001,,,,,,,,,,11.545843850821257
0.0,0.0001,5,8192,70,0.001,,,,,,,,,,1.768754462711513
0.0001,0.0001,8,256,30,0.001,,,,,,,,,,6.946182826533914
0.0,0.0001,8,8192,30,0.0001,,,,,,,,,,1.6708433842286468
0.0001,0.0001,5,64,70,0.001,,,,,,,,,,11.161223765462637
0.0,0.0001,5,1024,70,0.001,,,,,,,,,,1.9170992784202099
0.0001,0.0001,8,8192,70,0.001,,,,,,,,,,11.50647135078907
0.0001,0.001,6,256,50,0.001,,,,,,,,,,11.449196733534336
0.0001,0.001,5,512,50,0.0001,,,,,,,,,,11.261438809335232
0.0,0.0001,8,2048,30,0.001,,,,,,,,,,1.8106267368420959
0.0,0.0001,10,2048,30,0.001,,,,,,,,,,2.3330929102376103
0.0001,0.0001,8,4096,70,0.0001,,,,,,,,,,11.458521947264671
0.0,0.0001,8,8192,70,0.001,,,,,,,,,,1.5793740758672357
0.0001,0.001,5,2048,50,0.0001,,,,,,,,,,11.235982194542885
0.0001,0.0001,6,512,70,0.0001,,,,,,,,,,11.282299000769854
0.0001,0.0001,10,64,70,0.0001,,,,,,,,,,11.220998153090477
0.0001,0.001,6,2048,70,0.0001,,,,,,,,,,11.249236781150103
0.0001,0.0001,6,512,30,0.001,,,,,,,,,,6.834250129759312
0.0,0.0001,5,2048,70,0.001,,,,,,,,,,1.726933529600501
0.0,0.001,5,2048,70,0.001,,,,,,,,,,1.9891402311623096
0.0001,0.0001,5,64,50,0.001,,,,,,,,,,11.037263941019773
0.0001,0.001,6,4096,30,0.0001,,,,,,,,,,11.216289479285479
0.0001,0.001,6,4096,50,0.001,,,,,,,,,,12.276471845805645
0.0001,0.001,6,128,30,0.0001,,,,,,,,,,11.44201823323965
0.0,0.0001,6,2048,30,0.001,,,,,,,,,,1.8909242246299982
0.0001,0.0001,6,1024,30,0.0001,,,,,,,,,,7.151955235749483
0.0001,0.001,8,512,30,0.001,,,,,,,,,,11.303324118256569
0.0001,0.0001,5,512,30,0.0001,,,,,,,,,,6.526719842106104
0.0,0.001,8,4096,70,0.001,,,,,,,,,,1.8122055660933256
0.0001,0.001,8,2048,50,0.0001,,,,,,,,,,11.33919471129775
0.0,0.0001,5,8192,50,0.0001,,,,,,,,,,1.6652575973421335
0.0,0.001,10,512,50,0.0001,,,,,,,,,,1.7814510250464082
0.0001,0.001,5,256,70,0.001,,,,,,,,,,11.40597053989768
0.0,0.0001,10,256,70,0.0001,,,,,,,,,,1.7493282249197364
0.0001,0.001,10,8192,50,0.0001,,,,,,,,,,12.692663695663214
0.0,0.001,8,128,30,0.001,,,,,,,,,,1.3038085605949163
0.0,0.0001,6,256,50,0.0001,,,,,,,,,,1.3559082667343318
0.0001,0.0001,8,512,70,0.0001,,,,,,,,,,11.39417040348053
0.0001,0.0001,6,4096,50,0.001,,,,,,,,,,11.390128504484892
