weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,hyperparameter_setting_id,kFold_id,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp,train_loss_mlp,train_loss_hard_pre_mlp,train_loss_hard_thr_pre_mlp,train_loss_soft_mlp,train_loss_soft_comp_mlp,train_loss_hard_bitwise_minmax_mlp,train_loss_hard_bitwise_quantile_mlp
0.0001,0.0001,5,2048,30,0.0001,0,6,0.5086744129657745,0.5781118029897864,0.5309720229018818,0.5608973177996549,0.5679206685586409,0.5451073267243125,0.5451104966076937,0.4752891713922674,0.474999262527986,0.509452838789333,0.5666792772032998,0.13304194929483143,0.1116079709938039,0.260749988257885,0.28833702805897465,0.004994118379925013,0.08911392309338502,0.07823699255190465
0.0001,0.0001,5,2048,30,0.0001,0,9,0.5386128588156267,0.5440872176127001,0.534365629607981,0.5706436986272986,0.5281974944201383,0.5200456787239421,0.5200456787239421,0.5181830037723888,0.5181606791236184,0.5627886056900024,0.5378337908874858,0.13772326829316822,0.11277823113714872,0.26311127954851027,0.30792857884712843,0.006477886074445332,0.08868313088770145,0.062276600384274905
0.0001,0.0001,5,2048,30,0.0001,0,7,0.538745484568856,0.5824306796897541,0.5385684018785303,0.5863402783870697,0.5479716794057325,0.5808533484285529,0.5808533430099487,0.48586771163073456,0.4857024035670541,0.5650510354475542,0.5791227356954054,0.14017195574453342,0.10948952344124732,0.25607359182575473,0.27990054339170456,0.005451728892259543,0.07928326045689375,0.07475565173460738
0.0001,0.0001,5,2048,30,0.0001,0,0,0.5395245091481642,0.5514810749075629,0.5766694030978463,0.5128932297229767,0.5261728722940792,0.5411028130487963,0.5411028252406553,0.45137616991996765,0.4513686163858934,0.5122817077419974,0.614873606711626,0.127213673018243,0.10971565985971171,0.23839996706532396,0.2870176319518815,0.005326895932818804,0.08358598852773076,0.05755386143193945
0.0001,0.0001,5,2048,30,0.0001,0,5,0.5535439875992861,0.5717295868830248,0.5812069746580991,0.5113906968723644,0.5629278448494998,0.5772647722200914,0.5772647722200914,0.4884297712282701,0.48844876343553717,0.6031296659599651,0.5930366272276099,0.1259738193096026,0.10339589894789716,0.24936475216046625,0.2883456010857354,0.004769769712331016,0.08264094064741032,0.06089587629084354
0.0001,0.0001,5,2048,30,0.0001,0,2,0.5759868892756376,0.5923528264869343,0.5852720141410828,0.6028141569007527,0.4834855632348494,0.5312093604694713,0.5312093821438876,0.47898549925197254,0.478987073356455,0.5282275148413398,0.5654890699820085,0.13072548579910528,0.10344262097192847,0.27668123692274094,0.29038255872285884,0.0050406080819970075,0.10456967345722344,0.05629309995666794
0.0001,0.0001,5,2048,30,0.0001,0,1,0.5990632013841108,0.656392362984744,0.6312292136929252,0.6213123148137872,0.6262739788402211,0.6023015948859128,0.6023015921766107,0.5019238157705828,0.5021250654350627,0.6092128238894723,0.6050575348463926,0.1293737329542637,0.1067127401576094,0.23852092829411445,0.2889647308899009,0.004557417576585937,0.0945931526467852,0.08773266439042661
0.0001,0.0001,5,2048,30,0.0001,0,8,0.6135607009584253,0.6529914113608274,0.6256605034524744,0.6213898496194319,0.6279112750833685,0.6496515003117648,0.6496547081253745,0.5298656225204468,0.5297963917255402,0.6027715341611342,0.5857438445091248,0.14143776853123438,0.1211271790544624,0.281481565826613,0.2802497853079568,0.007061302459434322,0.08328221612812384,0.060422342128889715
0.0001,0.0001,5,2048,30,0.0001,0,4,0.6355124068531123,0.6802814480933276,0.6467191753062335,0.6335194314068014,0.5897685167464343,0.628451946106824,0.6284410601312463,0.5464310402219946,0.5464283932339061,0.6374724344773726,0.6844803907654502,0.12822914722820986,0.10156398898233539,0.2558378075128016,0.2885634714494581,0.005332988094659927,0.0850451497927956,0.06159015637619988
0.0001,0.0001,5,2048,30,0.0001,0,3,0.6483336714181033,0.6822260564023798,0.6782427673990076,0.6774753413417123,0.6849447326226668,0.7323904850266196,0.732390430840579,0.6125467907298695,0.6125141869891774,0.6413570588285272,0.6541975005106493,0.12237001979804557,0.10335637734312078,0.23863288379557754,0.2891303428003322,0.0064400482401454255,0.07736861687558501,0.062056377955266966
0.0001,0.001,10,2048,70,0.001,1,0,0.5072190355170857,0.5436372106725519,0.5469359863888134,0.5385419401255521,0.5973533486778085,0.6321254237131639,0.632248499176719,0.9148291511969133,0.9148291511969133,0.6806225288997997,0.9154575141993436,0.13454744997231857,0.10594636088480121,0.1472484117940716,0.18789575014101423,1.0027897461600925,0.9998875966538554,0.511148907892082
0.0001,0.001,10,2048,70,0.001,1,6,0.5302277031269941,0.5932237289168618,0.5544590245593678,0.644638868895444,0.6334734071384777,0.5817983285947279,0.5823437896641818,1.0858542756600813,1.0858542756600813,0.9436327273195441,0.8547643585638567,0.1361293313700868,0.09949651777582325,0.2059017014082359,0.1498103433329126,1.0046355095894441,0.6813231194796769,0.43166103651342186
0.0001,0.001,10,2048,70,0.001,1,2,0.546488656239076,0.5858331674879248,0.5626596320759166,0.5566273792223497,0.5808569138700311,0.5757188986648213,0.5758110853758726,0.554875292561271,0.555280165238814,0.6787837066433646,0.9024268063631925,0.11268838847298986,0.10482247420789106,0.14213922441653584,0.13925914693137872,0.08335935219150523,1.0013992157967195,0.43196694018400233
0.0001,0.001,10,2048,70,0.001,1,9,0.5577062720602209,0.5667209083383734,0.5639096959070726,0.5149860084056854,0.576199704950506,0.5310392731970007,0.5309686471115459,0.9000958150083368,0.9000958150083368,0.6767690750685605,0.6671051030809229,0.104028076864779,0.10560496669748555,0.14777897500797457,0.2018314974139566,0.9989835328381994,0.682562460070071,0.45853788859170413
0.0001,0.001,10,2048,70,0.001,1,7,0.5683979148214514,0.6486590071157976,0.560002787546678,0.546897912567312,0.5793944976546548,0.6803326064890082,0.6803585263815793,0.938502924008803,0.938502924008803,0.706544347784736,0.6736452904614535,0.13581470270519672,0.13813005266306194,0.2703646986704806,0.2088933174052964,1.0023794064055318,0.6802631911376248,0.44531134175865544
0.0001,0.001,10,2048,70,0.001,1,8,0.6158714511177756,0.684269520369443,0.645992251959714,0.6287826543504541,0.5781960771842436,0.6555829508738085,0.6556095345453783,1.0032161230390721,1.0032161230390721,0.7799256443977356,0.8892276774753224,0.12994824422766332,0.09552689279308138,0.176945465495405,0.1742528689539303,1.0051089926906254,0.6774228620140449,0.4157052001227503
