weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,hyperparameter_setting_id,kFold_id,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp,train_loss_mlp,train_loss_hard_pre_mlp,train_loss_hard_thr_pre_mlp,train_loss_soft_mlp,train_loss_soft_comp_mlp,train_loss_hard_bitwise_minmax_mlp,train_loss_hard_bitwise_quantile_mlp
0.0,0.0001,10,128,70,0.001,0,0,0.5469356937841936,0.6958263380960985,0.5789135288108479,0.6364723308519884,0.59316455505111,0.5542054135691036,0.5544949891892347,0.5412465049461885,0.5468640368093144,0.6039674932306464,0.5944900675253435,0.3085955224283364,0.3292457775577255,0.3427269168845985,0.3929964407630589,0.21835013341320597,0.14676590275991222,0.2993604581317176
0.0,0.0001,10,128,70,0.001,0,7,0.5872547626495361,0.8053387891162526,0.6299594803289934,0.6300465247847817,0.585766692053188,0.524971834637902,0.5273843109607697,0.6484457173130729,0.6544692299582742,0.6246072724461555,0.646604294126684,0.3067801551002523,0.32305562431397644,0.3622451672411483,0.3445908069286657,0.22326215065043906,0.14259237326357677,0.3335658504587153
0.0,0.0001,10,128,70,0.001,0,9,0.588648175651377,0.6763694340532477,0.5895258377898823,0.5815423618663441,0.5875937207178636,0.640336275100708,0.6435258307240226,0.6165494187311693,0.6098363887179982,0.6038481484759938,0.6024053584445607,0.3063278337535651,0.30195114777787874,0.3132809625695581,0.3745388915033444,0.2013951042748016,0.1469489321841494,0.2951482137584168
0.0,0.0001,10,128,70,0.001,0,6,0.5892780206420205,0.8835834048011086,0.6462242088534615,0.6753407689658079,0.5879777046767148,0.6185302219607614,0.621783584356308,0.6141291802579706,0.6153838309374723,0.7037828104062513,0.7678724148056724,0.3010157382358675,0.3424190337891164,0.3639064343727153,0.3502170906766601,0.199770276637181,0.1352113942089288,0.30076506766288175
0.0,0.0001,10,128,70,0.001,0,2,0.6101794730533253,0.7463713017376986,0.6518742577596144,0.6618415930054404,0.5397423763166774,0.5600503899834373,0.5615102730014108,0.6511712318116968,0.6724566979841753,0.6695651086893949,0.6310588744553652,0.29547781756390695,0.29064565702624945,0.33082716474714485,0.3600054017227629,0.18854835840023082,0.1485025365229534,0.3425374492678953
0.0,0.0001,10,128,70,0.001,0,1,0.6194682229648937,0.8379440903663635,0.6371948691931638,0.6610991548408162,0.6921032504601912,0.6158160052516244,0.6180295185609297,0.6098622869361531,0.6184478239579634,0.7434177696704865,0.645780010656877,0.3229983019764009,0.3357030294187691,0.3541690449675788,0.339792697649935,0.2385448866888233,0.16825328321884508,0.31398920147963194
0.0,0.0001,10,128,70,0.001,0,5,0.6311896578832106,0.8924634700471704,0.7039593133059415,0.6353754238648848,0.6266981390389529,0.6031411235982721,0.6033373177051544,0.7079656557603315,0.7009921019727533,0.6532808515158567,0.6997566006400369,0.3263666213530561,0.3382951571889546,0.3117594642807608,0.3865080040110194,0.24495622288921606,0.1539316312207476,0.30357573100406193
0.0,0.0001,10,128,70,0.001,0,8,0.6609304520216855,0.9021766890179027,0.7081074850125746,0.6684670719233426,0.7166285948319868,0.6641864830797369,0.6676912632855502,0.6604909300804138,0.6625312160361897,0.7295548915863037,0.6721450198780407,0.3032050769290198,0.31118321175808494,0.38580513810334,0.4063662450922572,0.2209677668693273,0.1403221534565091,0.32784690011454665
0.0,0.0001,10,128,70,0.001,0,4,0.6871772083369169,0.9974665099924261,0.7368829331614755,0.7383925914764404,0.616097095337781,0.612306063825434,0.6147892583500255,0.703949283469807,0.7079642685976896,0.7113862633705139,0.6890632726929404,0.2759644303308881,0.29981627104722935,0.375604811893857,0.3736634646420893,0.23308643034618834,0.10703225867093905,0.32829076974936156
0.0,0.0001,10,128,70,0.001,0,3,0.6972421407699585,0.9168697920712557,0.7460585290735419,0.6827267543836073,0.6936859488487244,0.7227006879719821,0.7253785512664102,0.7023800123821605,0.7090743969787251,0.7578158243135973,0.8044847358356823,0.31056002300718555,0.3311646017043487,0.3497836215664511,0.3738188894222612,0.2048412037446447,0.13115722823726095,0.2908940927489944
0.0001,0.001,10,256,30,0.001,1,0,0.5237592187794772,0.6616511399095709,0.5814719660715624,0.538582291115414,0.5553510920567946,0.5654296956279061,0.5644708221608942,0.5716836079955101,0.571562951261347,0.9153074297037992,0.7320351763205095,0.3233688225888688,0.3434746785332327,0.352756701733755,0.38400233650337096,0.38916069220589555,0.6792847556264504,1.0018210955288098
0.0001,0.001,10,256,30,0.001,1,7,0.541495913808996,0.7325966168533672,0.5713557275858793,0.5832893929698251,0.576842191544446,0.5644614561037584,0.5644489580934698,0.9386955608021129,0.9386955608021129,0.9390068704431708,0.6573296243494208,0.33139341405552364,0.3337433080634345,0.4362479730144791,0.40193472381519235,0.9979223667279534,0.6982702671185784,0.9983680611071379
0.0001,0.001,10,256,30,0.001,1,9,0.5470350764014504,0.6330031048167836,0.5809964862736788,0.5587676844813607,0.5937803197990764,0.565128808671778,0.5648080435666171,0.5741082321513783,0.5741145339879122,0.9000117995522239,0.6627651967785575,0.3621951678524847,0.3180369289348955,0.3572339507872644,0.40131574237476225,0.39909236861959746,0.6901589871748633,0.9971794855335484
0.0001,0.001,10,256,30,0.001,1,2,0.5489450611851432,0.6909718567674811,0.568724586205049,0.6345481493256309,0.6124454980546777,0.5644385570829565,0.5646265690976923,0.9043211232532155,0.9043211232532155,0.5825802954760465,0.6982078443874012,0.3118946182986964,0.3320769099113734,0.3727275559111782,0.41673593951956084,0.999456552059754,0.6859430343560551,0.5141466548261435
0.0001,0.001,10,256,30,0.001,1,5,0.5784945081580769,0.8546938896179199,0.640792266889052,0.6267331621863625,0.6118381917476654,0.6206402751532468,0.6205543415112929,0.5843547094951976,0.5844477279619738,0.9547379396178506,0.7646289061416279,0.315677973077349,0.30863528893045755,0.40005713474491367,0.3960404617954855,0.37155721045058704,0.6863696047145388,0.9998589585656705
0.0001,0.001,10,256,30,0.001,1,6,0.586668689142574,0.7846142432906411,0.6017184420065447,0.6624656211246144,0.6331278763034127,0.6116700849749825,0.6116592586040497,0.6275175511837006,0.6283865056254647,0.7676369656216014,0.8431041240692139,0.3298991385685361,0.3474040083263231,0.3892560160678366,0.4274598969065625,0.3288703622377437,0.6940671190943407,0.5449906548728114
