weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,hyperparameter_setting_id,kFold_id,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp,train_loss_mlp,train_loss_hard_pre_mlp,train_loss_hard_thr_pre_mlp,train_loss_soft_mlp,train_loss_soft_comp_mlp,train_loss_hard_bitwise_minmax_mlp,train_loss_hard_bitwise_quantile_mlp
0.0,0.001,6,256,30,0.001,0,9,0.537089383060282,1.8748599941080266,0.6842394389889457,0.6388555819338019,0.6375400586561724,0.5402195941318165,0.5393444380976937,0.6116723716259003,0.6126254011284221,0.6389844932339408,0.5500984029336409,0.18072837441349807,0.6577969799223153,0.2659830412139063,0.341675963414752,0.20004927091624425,0.12270917951979715,0.653471451414668
0.0,0.001,6,256,30,0.001,0,2,0.5414522723718123,2.026702582836151,0.7864456908269362,0.6885274188085035,0.6506332863460887,0.5809136574918573,0.5809271118857644,0.7439452897418629,0.7460752779787237,0.6838914508169348,0.612908273935318,0.18390102109507375,0.6779711026212444,0.2440513892342215,0.36105150324494945,0.19534737892124965,0.12491116097763828,0.683538718715958
0.0,0.001,6,256,30,0.001,0,0,0.5490941838784651,2.8470868955958974,0.7424072406508706,0.6903387660329993,0.5901664143258875,0.6083197078921578,0.60864734378728,0.5985747873783112,0.5985471199859272,0.7112097333778035,0.6400897909294475,0.18290603970703873,0.6187974655109904,0.24562501947840917,0.314399359828752,0.1980998086054688,0.10197288603724344,0.6215625758404317
0.0,0.001,6,256,30,0.001,0,6,0.5655260655012998,2.4015258875760166,0.8995195518840443,0.8195931044491854,0.620081056248058,0.6676689819856123,0.6677863489497792,0.662116676568985,0.662041650577025,0.8329640355977145,0.6350472948767922,0.2019728731525981,0.6828850867307704,0.264008951899798,0.34681110456585884,0.19309692481613677,0.11345422276012275,0.6777339393030042
0.0,0.001,6,256,30,0.001,0,7,0.5736610049551184,2.935253842310472,0.8153811666098508,0.6865289414470847,0.6013277037577196,0.6128533482551575,0.6122139069167051,0.6489012729037892,0.6481572118672457,0.7020298784429376,0.6589835638349707,0.2038275978487471,0.6829435446340105,0.28301965364295506,0.35682012075963226,0.20534079489500626,0.12652124079835156,0.6798039538704831
0.0,0.001,6,256,30,0.001,0,8,0.5786130645058372,2.0973943200978367,0.8645072037523444,0.840695397420363,0.722041975368153,0.722660406069322,0.7228596996177327,0.7303945151242343,0.7303060130639509,0.8511455167423595,0.7177979404276068,0.21540233087928398,0.6732740049128947,0.25946281898928725,0.3350524350028971,0.21430443413555622,0.12655124185687822,0.6772785769856494
0.0,0.001,6,256,30,0.001,0,5,0.5908952978524294,3.4964404756372627,0.9232583371075717,0.6764786622741006,0.7270587628537958,0.6719926460222765,0.6726430789990858,0.5904157242991708,0.5905869386412881,0.6919615349986337,0.6544608148661527,0.1968397330492735,0.6652094018848046,0.24439020309111345,0.3170029896756877,0.1929125410059224,0.11567638364984938,0.6665100921755251
0.0,0.001,6,256,30,0.001,0,1,0.603226897391406,4.470940178090876,0.8663420839743181,0.7922683629122648,0.6904122152111747,0.5860079445622184,0.5860188034447756,0.6510794108564203,0.6541067090901461,0.7887445200573314,0.6882019584829157,0.20970883382403332,0.6744415024700372,0.24396403328232144,0.36150720521159796,0.20463576281200285,0.11677365551662186,0.6705373561252719
0.0,0.001,6,256,30,0.001,0,4,0.6763815676624124,2.1776812184940684,0.9117691950364546,0.7816069234501232,0.7350182316519998,0.7661717317321084,0.7664053548466075,0.7607105401429263,0.7619498534636064,0.7749760394746606,0.683368669314818,0.18526257704133572,0.6798593534723573,0.2243137788027525,0.34538993595734885,0.2005092077281164,0.12301584588282782,0.6763346535356148
0.0,0.001,6,256,30,0.001,0,3,0.6782789718021046,2.6397053653543647,0.9231844761154868,0.7705692865631797,0.6920182135972109,0.703741274096749,0.7037884078242562,0.7166868800466711,0.7174911444837396,0.7905722097917036,0.747802506793629,0.20276119673381682,0.6904546255650728,0.2535116375302491,0.3348982193223808,0.20061358817569588,0.1195914011205668,0.6815944686532021
0.0,0.0001,10,256,50,0.001,1,5,0.5650522844357924,1.9857595292004673,0.8384392803365533,0.6780166625976562,0.7491304549303922,0.7159825753081929,0.7158527347174558,0.7450767809694464,0.7413895834576,0.6846016401594336,0.8037069710818204,0.19628251441147015,0.6661249817065571,0.2824105887633303,0.33736642126155936,0.22391860340924366,0.13476333686191103,0.677417635269787
0.0,0.0001,10,256,50,0.001,1,2,0.5673731213266199,3.313015179200606,0.8374972560188987,0.6955634491010145,0.5903197960420088,0.6010404147885062,0.6020376330072229,0.6183815110813488,0.6569170735099099,0.682487509467385,0.6452170285311613,0.19360275955303854,0.6752085805587147,0.2841216233437476,0.36697276746449264,0.22052594258085542,0.14428853936007488,0.6826082037194915
0.0,0.0001,10,256,50,0.001,1,0,0.572544357993386,2.8902260823683306,0.7079976607452739,0.6992902213876898,0.6796591877937317,0.6139013062823903,0.6285385922952131,0.7091316743330522,0.7301834442398765,0.6877925992012024,0.7747698588804766,0.23699873783018277,0.6123746137904085,0.27674034804753633,0.31682895253533905,0.2057074587792158,0.16956686196119888,0.6239402488521908
0.0,0.0001,10,256,50,0.001,1,7,0.5739060667428103,3.636920354583047,0.8739497282288291,0.6830669776959852,0.6308505887334998,0.5482252477244898,0.5556303885850039,0.6157687089659951,0.6333035149357535,0.6680283898657019,0.6660581772977655,0.18925579815455104,0.6779503106423046,0.26532268426988437,0.3699551503295484,0.20695799394794132,0.14494768740690273,0.6862652100946592
0.0,0.0001,10,256,50,0.001,1,9,0.5905940749428489,2.654393196105957,0.825293855233626,0.6447741660204801,0.6321849091486498,0.6512355696071278,0.6623699583790519,0.7407363517717882,0.7571756568821993,0.6421585733240301,0.6117079257965088,0.23310583230593931,0.6480281080888666,0.28826775515209074,0.32633355114123097,0.24273880069022594,0.152015196726374,0.6651643375339715
0.0,0.0001,10,256,50,0.001,1,6,0.6148301796479658,2.4295837337320503,0.901138034733859,0.8451084494590759,0.624826043844223,0.6453387628902089,0.6557412472638217,0.7378678538582542,0.8272084864703092,0.851837076924064,0.6856837516481226,0.20754538209218046,0.6725828385223513,0.31624377405513887,0.33220296628449275,0.18467009018944658,0.18327397796446862,0.6822491009598193
0.0,0.0001,10,256,50,0.001,1,1,0.6245353547009554,2.690301710909063,0.8817333524877374,0.8036342263221741,0.694306492805481,0.6186468357389624,0.6250044269995256,0.6775489259849895,0.6982447667555376,0.8068702275102789,0.7183337726376273,0.22259275453246158,0.6721632509775783,0.2841916312666043,0.36061988268857414,0.2331882679592008,0.1362565086506631,0.6730204464300819
0.0,0.0001,10,256,50,0.001,1,8,0.6348233900286935,2.4581293951381338,0.9172634970058094,0.8544552272016351,0.7427705959840254,0.7507739879868247,0.7837479168718512,0.7020460313016718,0.7096636457876726,0.8197603117335927,0.7247795029120012,0.19736505324101966,0.672397390331911,0.30277475212579186,0.3345758547277554,0.24186587657617487,0.1408492917113978,0.6797707884208016
0.0,0.0001,10,256,50,0.001,1,3,0.645500351082195,3.1854331493377686,0.9659679369492964,0.7711522308262911,0.7392738949168812,0.7408702373504639,0.7589386782862924,0.7599724531173706,0.7759837047620253,0.7810879945755005,0.8609541600400751,0.20143533862479354,0.6765242355025333,0.27520287749559985,0.3589515601811202,0.23848257270520148,0.14696220956418826,0.6822224499090858
0.0,0.0001,10,256,50,0.001,1,4,0.6462778069756248,2.092000809582797,0.918027704412287,0.7641843611543829,0.7190364030274478,0.6911938380111348,0.7076930728825656,0.8234695033593611,0.8610588366335089,0.7708773992278359,0.7728235559030012,0.23692414294118466,0.6684119121535964,0.30170848998038663,0.37634683562361676,0.2086152156571979,0.16441579389831293,0.6826461210199024
0.0001,0.001,6,4096,30,0.0001,2,9,0.5359246351502158,3.065335609696128,0.685001321814277,0.6432275419885461,0.5322443382306532,0.5350413891402158,0.5350413891402158,0.6252074377103285,0.6252074268731204,0.6230514564297416,0.6655552062121305,0.4044094535967578,0.7166238051393757,0.5845676803070566,0.5470620827830356,0.2782472167973933,0.7205732973373454,0.640119636512321
0.0001,0.001,6,4096,30,0.0001,2,0,0.5446665422482924,3.3953940976749766,0.6615266854112799,0.6708771965720437,0.6119662360711531,0.5837103832851757,0.5837103832851757,0.6424164446917447,0.6424164446917447,0.6967551193454049,0.7341076758774844,0.45139213392268057,0.6663616506949716,0.5516477502558542,0.5360627083674722,0.17430060008621734,0.7049736503673636,0.6073762217293615
0.0001,0.001,6,4096,30,0.0001,2,7,0.5482057332992554,2.232200113209811,0.6727668697183783,0.681526854634285,0.5892391502857208,0.5594397038221359,0.5594397038221359,0.5777582797137174,0.5777582797137174,0.6904487934979525,0.6784410693428733,0.4557737199508626,0.730356043447619,0.5366355750871741,0.5888960377677627,0.2748820433474105,0.7065176390435385,0.6237445269589839
0.0001,0.001,6,4096,30,0.0001,2,2,0.5723334117369219,4.344512939453125,0.7718296213583513,0.724454096772454,0.6028579825704748,0.5841565511443398,0.5841565484350378,0.6632558405399323,0.6632558405399323,0.6995571066032756,0.6764134412462061,0.416368511221979,0.7203236338884934,0.5460517127876696,0.5531306166363799,0.23657809764794682,0.7075837743671044,0.6256927089846652
0.0001,0.001,6,4096,30,0.0001,2,1,0.5767316764051263,2.530288967219266,0.73927748745138,0.8108753724531694,0.6718637022105131,0.6474636440927332,0.6474636440927332,0.671288016167554,0.671288016167554,0.8604776696725325,0.8238856521519747,0.41018154245355853,0.7161349939263385,0.5732907973553824,0.5763999547647394,0.23575681318407474,0.6990759084406106,0.6422179639339447
0.0001,0.001,6,4096,30,0.0001,2,6,0.5977227660742673,2.3791039260950955,0.7918301685289904,0.8408191041512922,0.6923855895345862,0.673667081377723,0.673667086796327,0.7169190022078428,0.7169190022078428,0.8406467925418507,0.8911518671295859,0.42663476081646007,0.715762123465538,0.5473129137054734,0.5651177666757418,0.2884413144834664,0.7073937631819559,0.600230308006639
0.0001,0.001,6,4096,30,0.0001,2,5,0.6302235722541809,4.14683507789265,0.8475773497061296,0.6941122521053661,0.6782992265441201,0.6517671942710876,0.6517671996896918,0.6368075148625807,0.6368075148625807,0.7015967640009794,0.7862027233297174,0.3840634103702462,0.7033154595157375,0.5234200909085895,0.5507907919261766,0.22540377550151036,0.7168635223870692,0.6251780789183534
0.0001,0.001,6,4096,30,0.0001,2,4,0.6704399748282,2.171197685328397,0.8080573894760825,0.7683963125402277,0.69577556848526,0.6454642577604814,0.6454642577604814,0.6712457483465021,0.6712490645321932,0.6997945660894568,0.7332138825546611,0.37938414724624675,0.7133599872822347,0.5630150962135066,0.5832024164821791,0.24801050223734067,0.7209778677510179,0.6296967501225679
0.0001,0.001,6,4096,30,0.0001,2,3,0.7013102065433156,2.939683968370611,0.8510466353459791,0.7773418805815957,0.7637530348517678,0.7473992813717235,0.7473992759531195,0.7336436184969816,0.7336436184969816,0.7925987893884833,0.8785902966152538,0.4021499458214511,0.7223870044817096,0.5670662732875865,0.5284296345451603,0.18234053391801275,0.7069193604199783,0.65212298800116
0.0001,0.001,6,4096,30,0.0001,2,8,0.7506123185157776,2.4214837822047146,0.8966553753072565,0.8217068314552307,0.716308983889493,0.747437059879303,0.7474375367164612,0.7176417166536505,0.7176417220722545,0.7517087757587433,0.8767963105982001,0.4098772387141767,0.7076204509838767,0.5224760514886483,0.5727659282477006,0.29292894381543866,0.701033827079379,0.6233077917409979
0.0001,0.001,6,64,30,0.001,3,9,0.501597145741636,1.9669411399147727,0.6144784526391462,0.651398016647859,0.5582874119281769,0.5575978674671866,0.5576105578379198,0.5912882008335807,0.5915442190387032,0.5942818386988207,0.7111530303955078,0.41556870726787526,0.6832111357994701,0.5102830623155055,0.5315773078928823,0.4947237877742104,0.7105223196356193,0.6527144895947498
0.0001,0.001,6,64,30,0.001,3,0,0.5316400690512224,1.6515957117080688,0.6437204073775898,0.6553130095655267,0.5880461145531047,0.597521876746958,0.5974868373437361,0.6023505140434612,0.6019964055581526,0.7151062325997786,0.7341290007938038,0.42823024790572084,0.6361830982825031,0.46784772205611935,0.5413179274486459,0.49887810809456784,0.6957061119053675,0.6481320401248725
0.0001,0.001,6,64,30,0.001,3,5,0.532621134411205,2.082605529915203,0.7256133122877642,0.6993523700670763,0.6973724500699476,0.622836787592281,0.6229715970429507,0.6329665996811606,0.6329284554178064,0.6847657507116144,0.7236993692137978,0.41868241439047066,0.6801763095933459,0.47178411516158475,0.5322385116115861,0.5057768659747165,0.7124993567881377,0.6624884268511897
0.0001,0.001,6,64,30,0.001,3,7,0.5677642713893544,3.4358948469161987,0.7097644453698938,0.6826653656634417,0.5757061649452556,0.5842005393721841,0.5841226062991403,0.5804007595235651,0.5805195624178107,0.6463062614202499,0.6697717932137576,0.3972522801031237,0.6910873988400335,0.5029468060187672,0.5256911739706993,0.5048721111986948,0.7009479575183081,0.6393935524899027
0.0001,0.001,6,64,30,0.001,3,2,0.5692281479185278,2.781672380187295,0.7061550671404059,0.672227677973834,0.634347530928525,0.5359613109718669,0.5359639119018208,0.5519195876338265,0.5519048111005262,0.6446937972849066,0.6605369015173479,0.4122978789002999,0.6929136692829754,0.47542823705336323,0.5265509738870289,0.49246755760648975,0.7094338426123494,0.6530564916522607
0.0001,0.001,6,64,30,0.001,3,1,0.599069820208983,3.9566241936250166,0.7886771288785067,0.8137931065125898,0.6633247597651049,0.6626713059165261,0.6626973043788563,0.663741721348329,0.6633315032178705,0.7561199935999784,0.8227405981584028,0.39963170432526135,0.682454962445342,0.5114052975955217,0.5486584205342375,0.47750667288251547,0.7106824756964393,0.6576983756993128
0.0001,0.001,6,64,30,0.001,3,6,0.6509302800351923,2.9352359663356435,0.7846075811169364,0.8543036796829917,0.6756025715307756,0.6586203520948236,0.6585683443329551,0.6843352588740262,0.6843018260869113,0.8051065477457914,0.875277427109805,0.42661836581385654,0.692700590128484,0.49211150926092395,0.5060919445493947,0.4811754009645918,0.7146333601811657,0.6589729044100513
