weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,hyperparameter_setting_id,kFold_id,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp,train_loss_mlp,train_loss_hard_pre_mlp,train_loss_hard_thr_pre_mlp,train_loss_soft_mlp,train_loss_soft_comp_mlp,train_loss_hard_bitwise_minmax_mlp,train_loss_hard_bitwise_quantile_mlp
0.0,0.0001,5,128,30,0.001,0,9,0.4995754063129425,0.494886885989796,0.4860019223256545,0.5217828344215046,0.5031604116613214,0.5098180933432146,0.5098785893483595,0.5173452035947279,0.517315233295614,0.5191039497202093,0.5029726922512054,0.5104127147275469,0.49678296822568646,0.46369950343733246,0.45144644379615784,0.4710838405982308,0.3378036028665045,0.4218546858300333
0.0,0.0001,5,128,30,0.001,0,7,0.5197913524779406,0.5192634815519507,0.5263814519752156,0.5433102683587507,0.5450930866328153,0.5522638044574044,0.5523797625845129,0.5842429914257743,0.5841576809232886,0.6167535375465046,0.552160916003314,0.5012939714867136,0.5015888240026392,0.4429968712122544,0.4493392683241678,0.4573374186520991,0.33414402328755544,0.4254357529723126
0.0,0.0001,5,128,30,0.001,0,0,0.522499068216844,0.5237455368041992,0.5339687656272541,0.5365238352255388,0.5383697937835347,0.5393775349313562,0.5395683917132291,0.5212701125578447,0.521331483667547,0.5694908879019998,0.5396806624802676,0.49467536709878757,0.5091633955421655,0.4258843488667322,0.4648910407786784,0.4701137575118438,0.3543732934024023,0.3971534468557524
0.0,0.0001,5,128,30,0.001,0,2,0.5548147423700853,0.556989008730108,0.5534251955422488,0.548140593550422,0.5140332335775549,0.5533468181436713,0.5536979518153451,0.5333031632683494,0.5333830253644423,0.5427463379773226,0.568372441963716,0.5036329082820726,0.4946999138464098,0.449515323114136,0.4357182969865592,0.467799106531817,0.37424841944290244,0.40322058161963586
0.0,0.0001,5,128,30,0.001,0,5,0.563876441933892,0.5647090673446655,0.5702162791382183,0.5695936598561027,0.6168256320736625,0.5498112358830192,0.5504537685350939,0.5853252221237529,0.5855587477033789,0.5731200115247206,0.5786755816503004,0.4938557578817658,0.491330709470355,0.4283538425098295,0.4436606366349303,0.4486797435776047,0.3407701483887175,0.40416979077069654
0.0,0.0001,5,128,30,0.001,0,6,0.6288255127993497,0.6261891749772158,0.6280163797465238,0.6258286833763123,0.6210701059211384,0.5952556431293488,0.5951604572209445,0.6189607598564841,0.6179581230336969,0.5961190922693773,0.5846518521959131,0.49215251207351685,0.4992287434313608,0.4422958201688269,0.45491135638693103,0.4444106412322625,0.38551493669333664,0.4444257197496684
0.0,0.0001,5,128,30,0.001,0,4,0.6320967132394965,0.6345177374102853,0.6388076652180065,0.6400949684056368,0.6301098222082312,0.6201165806163441,0.6211665191433646,0.6198578043417498,0.6198662654920057,0.645085028626702,0.624522561376745,0.5047550583663194,0.49899619331826334,0.4179404743987581,0.458656654085802,0.4417075488878333,0.3478205003168272,0.40732106323475425
0.0,0.0001,5,128,30,0.001,0,1,0.6353042315353047,0.632683128118515,0.6266643106937408,0.6170065592635762,0.5831025405363603,0.5882348391142759,0.5886235887354071,0.6024794253436002,0.6026942133903503,0.592123267325488,0.6002598811279644,0.4952338127338368,0.5080829981876456,0.44088154480509134,0.4649280656291091,0.4375447268071382,0.35308005887529126,0.4169252360968486
0.0,0.0001,5,128,30,0.001,0,8,0.6453172239390287,0.6477655253627084,0.6467350260777907,0.6335518793626265,0.6990482590415261,0.6371119645508853,0.6370269629088315,0.6413108543916182,0.6414961218833923,0.632277331568978,0.6407323208722201,0.5136945652573005,0.5011765935822673,0.43098508760980936,0.4570216520324997,0.4378393541859544,0.37427461681806523,0.42977634299060574
0.0,0.0001,5,128,30,0.001,0,3,0.6549487168138678,0.6556058011271737,0.6542669534683228,0.6754256893288005,0.6863646480170164,0.6499796130440452,0.6490227607163516,0.687768738378178,0.688463647257198,0.6604467955502596,0.6674933731555939,0.4804019425874171,0.4890460938863132,0.42762916211200797,0.4469181383433549,0.4086916312251402,0.33311555032496865,0.4290757691082747
0.0,0.0001,8,128,70,0.001,1,7,0.5271259857849642,0.536105215549469,0.5321438014507294,0.5673023543574593,0.6126390397548676,0.579137684269385,0.5803809463977814,0.651373261755163,0.6516291932626204,0.6433943374590441,0.7098637954755262,0.363127244717401,0.32452256977558136,0.20085142795806346,0.2451449418845384,0.12828898915778036,0.11220599686645943,0.182683359183695
0.0,0.0001,8,128,70,0.001,1,0,0.5561313954266635,0.5566213943741538,0.5781227539886128,0.5620481236414476,0.5905183364044536,0.5909421931613575,0.5925024829127572,0.6178468763828278,0.6181595054539767,0.5647120963443409,0.6176396337422457,0.3256075555539649,0.2986591889158539,0.19111295773283296,0.212700584984344,0.19543556399319484,0.09468711228312357,0.14755669292872367
0.0,0.0001,8,128,70,0.001,1,6,0.6002026417038657,0.6008909967812625,0.5952910157767209,0.6194525902921503,0.5410252213478088,0.5947124741294167,0.5944260548461567,0.568962880156257,0.5690029588612643,0.627360306002877,0.6780338260260496,0.3130204460543135,0.30780571407597995,0.2746546198816403,0.24362696237538173,0.20965539242910303,0.10007643711793682,0.17320945486426353
0.0,0.0001,8,128,70,0.001,1,2,0.6016850444403562,0.6061490855433724,0.5683976764028723,0.5988473025235262,0.6191347295587714,0.6072207499634136,0.6080772659995339,0.6275710219686682,0.6270532770590349,0.5849612842906605,0.5826653296297247,0.29828826006016007,0.3089151661033216,0.1795714257851891,0.22181639820337296,0.16658763927610024,0.07055296461381343,0.1802775715680226
0.0,0.0001,8,128,70,0.001,1,5,0.6037932200865312,0.5983812592246316,0.6129198182712902,0.6259289519353346,0.7461622519926592,0.6227207563140176,0.6236581395972859,0.6055990538813851,0.6061659753322601,0.6196356605399739,0.6147747690027411,0.3146233983013941,0.30645518264044885,0.22891567210140434,0.2541459052135115,0.22472271881997585,0.13449887433291777,0.2354950141971526
0.0,0.0001,8,128,70,0.001,1,9,0.6236433440988715,0.6272748817097057,0.605989542874423,0.5352308668873527,0.6211998923258348,0.6041475940834392,0.6058885698968713,0.5957130464640531,0.596667698838494,0.5871200696988539,0.5651205127889459,0.32556653735430346,0.32771943736335507,0.17038660520768684,0.2973617979365846,0.13769257858233608,0.07520460977178553,0.23439406263439552
0.0,0.0001,8,128,70,0.001,1,8,0.6446447751738809,0.659403757615523,0.6605058420788158,0.6868421299891039,0.7833643664013256,0.69586766037074,0.6965517184951089,0.6375670758160678,0.637305118820884,0.6801838495514609,0.7253942760554227,0.3250964410279108,0.29637033994431083,0.2385328658249067,0.28240382574174716,0.13597216400439324,0.08996175557536923,0.2356063791591188
0.0,0.0001,8,128,70,0.001,1,1,0.6455177691849795,0.6411802931265398,0.6504445428198035,0.6139468469403007,0.6344548653472554,0.5390440713275563,0.5397068776867606,0.6088132912462408,0.6082101247527383,0.6535301018844951,0.6433083523403514,0.29287759409002634,0.2947108603042105,0.20577123615404833,0.26491251887510653,0.15435155351524768,0.09444237544970668,0.1695907191251931
0.0,0.0001,8,128,70,0.001,1,3,0.6904088475487449,0.6899724548513239,0.7133598137985576,0.6831430874087594,0.7342019379138947,0.6602319235151465,0.6609238331968134,0.7110859914259477,0.7104622233997692,0.6878126968036998,0.7741020484404131,0.30829877390161803,0.32629974591343297,0.1636764735955259,0.24219379590257353,0.15787807463303857,0.09222317304786133,0.22075674690954064
0.0,0.0001,8,128,70,0.001,1,4,0.7475012432445179,0.7435005849057977,0.7483592575246637,0.6782428459687666,0.69205596501177,0.65165729414333,0.6530141694979235,0.6770290949127891,0.676424273035743,0.6579980199987238,0.688118885863911,0.3012528568506241,0.2940766244478848,0.20375268396152102,0.24728917767820152,0.17284799747816895,0.10802462409533885,0.1935446640557569
0.0,0.001,6,8192,70,0.0001,2,0,0.5464371361515739,0.5493734140287746,0.5631374242630872,0.5559072196483612,0.9156094030900435,0.5956267741593447,0.5956260318105872,0.6243399110707369,0.6243392906405709,0.5956587628884749,0.5597585033286702,0.1465341169387102,0.2587347207186015,1.0005573740471965,0.38329514342805615,0.18092480982127396,0.10248497618443292,0.1052762063463097
0.0,0.001,6,8192,70,0.0001,2,7,0.5643940757621418,0.5625482445413416,0.5587796406312422,0.5989332361654802,0.5783851146697998,0.6110147942196239,0.6110452521931041,0.6743034693327817,0.6741883077404716,0.6042093444954265,0.6271194382147356,0.21816775453803333,0.24615950688071872,0.606290505308172,0.6500367833220441,0.193456399133024,0.21484143262648064,0.09672661801881116
