hyperparameter_setting_id,kFold_id,weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_FP,val_loss_Po-MQ,val_loss_Po-QQ,val_loss_Pr-MQ,val_loss_Pr-QQ,val_loss_SQ,val_loss_SQplus,val_loss_Bw-MQ,val_loss_Bw-QQ,val_loss_Bw-SQ,val_loss_LLT,val_loss_LSQ,test_loss_FP,test_loss_Po-MQ,test_loss_Po-QQ,test_loss_Pr-MQ,test_loss_Pr-QQ,test_loss_SQ,test_loss_SQplus,test_loss_Bw-MQ,test_loss_Bw-QQ,test_loss_Bw-SQ,test_loss_LLT,test_loss_LSQ,train_loss_FP,train_loss_Pr-MQ,train_loss_Pr-QQ,train_loss_SQ,train_loss_SQplus,train_loss_Bw-MQ,train_loss_Bw-QQ,train_loss_Bw-SQ,train_loss_LLT,train_loss_LSQ,time_FP,time_Pr-MQ,time_SQ,time_SQplus,time_Bw-MQ,time_Bw-SQ,time_LLT,time_LSQ,val_loss_SQ_train,test_loss_SQ_train,val_loss_SQplus_train,test_loss_SQplus_train,val_loss_LLT_train,test_loss_LLT_train,val_loss_Bw-SQ_train,test_loss_Bw-SQ_train
27,2,0.001,0.0001,5,8192,70,0.001,0.5275065675377846,0.5278641358017921,0.5350627675652504,0.5266539752483368,0.5053521171212196,0.5323683246970177,0.5496944859623909,0.5065303519368172,0.5489867478609085,0.536941260099411,0.712772935628891,0.5156726539134979,0.05793814919888973,0.05860921926796436,0.08274419605731964,0.04493257775902748,0.05536314286291599,0.03417640179395676,0.06204860284924507,0.8548623621463776,0.8547039926052094,0.007347930921241641,0.2678859904408455,0.040247343480587006,0.04710799157619476,0.0503456499427557,0.058878912776708606,0.03794808574020862,0.05296855792403221,0.06049539931118488,0.0075495794881135225,0.006535277143120766,0.3480643004179001,0.05004084892570972,32.19059585779905,32.397166687995195,32.512217596173286,32.47200093790889,35.01239429414272,35.108208294957876,39.01269602403045,32.37074876576662,0.5334775745868683,0.0330099742859602,0.549091599881649,0.06245017424225807,0.7130394726991653,0.2677901163697243,0.5365720838308334,0.007228787522763014
27,3,0.001,0.0001,5,8192,70,0.001,0.6296270191669464,0.6314451843500137,0.6233601570129395,0.6059258133172989,0.6108052134513855,0.6244188696146011,0.6158653274178505,0.586361363530159,0.686974510550499,0.5678297430276871,0.6948353052139282,0.6380511373281479,0.031661915592849255,0.03294037841260433,0.05822242796421051,0.039114486426115036,0.05307424068450928,0.04088425822556019,0.0327548086643219,0.8560903072357178,0.8570417165756226,0.004934146534651518,0.2421286180615425,0.04765470325946808,0.04367629624903202,0.05292584337294102,0.046431304141879085,0.05097533687949181,0.04755975604057312,0.06739417985081672,0.042768592946231365,0.006015935400500894,0.34605757892131805,0.0570905651897192,32.281165324151516,32.39970767125487,32.533527463674545,32.444596353918314,35.1378118544817,35.00981739908457,39.003583673387766,32.436712481081486,0.6218598186969757,0.040249621495604515,0.6158308312296867,0.0326796006411314,0.6947740614414215,0.24198664724826813,0.5682940557599068,0.00504369055852294
28,0,0.001,0.001,5,1024,30,0.0001,0.6225401014089584,0.6088492423295975,0.6178967654705048,0.574934333562851,0.6091950088739395,0.5842308700084686,0.6084866225719452,0.6395092904567719,0.6355700790882111,0.6878787726163864,0.6561865508556366,0.5912036895751953,0.5779243111610413,0.5562627911567688,0.5719907581806183,0.5519219487905502,0.5491280555725098,0.5317783355712891,0.5731537044048309,0.8486793637275696,0.8492238521575928,0.6403099000453949,0.5432279855012894,0.5236470699310303,0.3461111575365067,0.3906762689352036,0.3554821491241455,0.3524876296520233,0.3227311074733734,0.3901687413454056,0.4323524087667465,0.3968997448682785,0.5976329028606415,0.3643418073654175,0.9504811614751816,1.027005348354578,1.141847886145115,1.0689962916076183,1.0723105855286121,1.0704088881611824,3.892775971442461,1.0041986294090748,0.5791939795017242,0.52721306681633,0.6083316951990128,0.572659432888031,0.6561864465475082,0.5432281792163849,0.6879646927118301,0.6404123604297638
28,1,0.001,0.001,5,1024,30,0.0001,0.7076547890901566,0.7117565870285034,0.7017844170331955,0.6066716760396957,0.6983522921800613,0.6285602748394012,0.7563872784376144,0.6398851871490479,0.612861305475235,0.8210298866033554,0.6915002763271332,0.634707123041153,0.332019567489624,0.33500684797763824,0.3443117290735245,0.2849869579076767,0.32188090682029724,0.279856875538826,0.31601065397262573,0.860436350107193,0.8625609278678894,0.5007862001657486,0.4522468149662018,0.30244679749011993,0.3427922934293747,0.3456838607788086,0.3620081126689911,0.338338577747345,0.30885580778121946,0.42512565553188325,0.413419234752655,0.4106511980295181,0.5681289613246918,0.34889831840991975,0.9237594828009605,0.998041070997715,1.093938909471035,1.032523512840271,1.0722585655748844,1.0778759494423866,3.7946186289191246,1.0060077458620071,0.6256334781646729,0.26190413534641266,0.7561560422182083,0.31576716899871826,0.6915043294429779,0.45225386321544647,0.8212178349494934,0.5010304898023605
28,2,0.001,0.001,5,1024,30,0.0001,0.5577866733074188,0.557750515639782,0.5582815036177635,0.5465447083115578,0.6079445257782936,0.5919996052980423,0.6181401163339615,0.6309553682804108,0.6119939684867859,0.5738245919346809,0.6942304819822311,0.5768958851695061,0.3108423575758934,0.3102698251605034,0.3238050043582916,0.29414646327495575,0.35221605002880096,0.3153146803379059,0.25758419185876846,0.8584405779838562,0.8544734418392181,0.3571728318929672,0.4612147808074951,0.34362582862377167,0.4014339417219162,0.37092156112194063,0.40131218135356905,0.37175206542015077,0.29349305331707,0.44135849475860595,0.4139706015586853,0.43173037767410277,0.6064957022666931,0.4013728082180023,0.9161020778119564,0.9909319952130318,1.0951861254870892,1.019404087215662,1.0694793872535229,1.0719242580235004,3.795970730483532,0.9834431447088718,0.5825714468955994,0.30764710903167725,0.618130549788475,0.25761958956718445,0.6942372024059296,0.46121570467948914,0.5738538503646851,0.35722921788692474
28,3,0.001,0.001,5,1024,30,0.0001,0.5824532806873322,0.5837585255503654,0.5789034366607666,0.586553081870079,0.5535393878817558,0.5769805908203125,0.5801736935973167,0.636168047785759,0.6037976890802383,0.5668810904026031,0.6726457178592682,0.5883405059576035,0.28684891015291214,0.28735997527837753,0.3232642263174057,0.29213792085647583,0.2851572707295418,0.2852700352668762,0.27604176849126816,0.8573675751686096,0.8550384044647217,0.3810737431049347,0.4524148106575012,0.29465798288583755,0.37519005835056307,0.37594359517097475,0.3614890158176422,0.3308162301778793,0.32247099876403806,0.4920028537511826,0.3970240652561188,0.4431846708059311,0.5933043181896209,0.38537550866603854,0.9124139212071896,0.983318168669939,1.0774840973317623,1.0905386097729206,1.068503461778164,1.0723062753677368,3.8173330426216125,0.9875805750489235,0.5685559138655663,0.2706713601946831,0.5798094570636749,0.2759930342435837,0.6726455390453339,0.4524150490760803,0.566965825855732,0.3811658024787903
29,0,0.0,0.0001,8,8192,70,0.0001,0.6190721914172173,0.6143311485648155,0.6362018063664436,0.6285286247730255,0.6277984380722046,0.6070984750986099,0.6434739530086517,0.6224250793457031,0.5887345746159554,0.6155923753976822,0.7726370841264725,0.6522243022918701,0.582510769367218,0.5706750750541687,0.6035708785057068,0.5883795022964478,0.6175980567932129,0.5673131495714188,0.6118108034133911,0.8476316928863525,0.8472055792808533,0.5616889894008636,0.6754657924175262,0.582455962896347,0.026484670769423246,0.02915833666920662,0.0458055904135108,0.0434165608137846,0.03271578066051006,0.011543002328835428,0.09762260690331459,0.010678982129320502,0.164597350358963,0.04700200147926807,50.65692342445254,50.94786337390542,51.05311429128051,50.86334064230323,53.41626949235797,53.42849539220333,58.124472711235285,50.819926884025335,0.6082193404436111,0.5680737495422363,0.643482431769371,0.6118245124816895,0.7726441025733948,0.6754689812660217,0.6155965328216553,0.5616739392280579
29,1,0.0,0.0001,8,8192,70,0.0001,0.6234025806188583,0.6263930425047874,0.6200613155961037,0.6054429858922958,0.6473558098077774,0.6343401968479156,0.5959992110729218,0.576241746544838,0.5740792155265808,0.5621655955910683,0.6902472078800201,0.6537615954875946,0.02784289652481675,0.02833243738859892,0.05145599693059921,0.03371190931648016,0.04441236890852451,0.030540979467332363,0.03490828350186348,0.8606323599815369,0.8609952032566071,0.026481417007744312,0.16051007062196732,0.03906913287937641,0.03760855942964554,0.044806347042322156,0.04872092641890049,0.0440504189580679,0.03528114110231399,0.0163925938308239,0.0886914361268282,0.04177423473447561,0.2221487730741501,0.035317928344011304,50.80166897922754,50.888763565570116,50.998251311481,50.83877890184522,53.390907134860754,53.413871716707945,58.1508660428226,50.908153027296066,0.6352600455284119,0.028928425163030624,0.5959853008389473,0.03490830771625042,0.6902490109205246,0.16053221374750137,0.5621659979224205,0.026481501758098602
29,2,0.0,0.0001,8,8192,70,0.0001,0.5602439790964127,0.5646926090121269,0.5776396840810776,0.5687366127967834,0.5049549341201782,0.5425378233194351,0.5541702210903168,0.5076602101325989,0.48949818313121796,0.5400827527046204,0.7269669324159622,0.526572160422802,0.05725531652569771,0.05869620479643345,0.060730768367648125,0.03159772511571646,0.036067165434360504,0.040754104033112526,0.010876010404899716,0.8548474907875061,0.8548681735992432,0.027331621386110783,0.14520221948623657,0.02154497429728508,0.044106804952025416,0.04201411120593548,0.03312435131520033,0.039440791681408884,0.01907364819198847,0.021313642151653767,0.0246607543900609,0.023816898930817842,0.1939791336655617,0.020981118269264697,50.77725211903453,51.01200956106186,50.98903362452984,50.9478611536324,53.391952496021986,53.43994988128543,58.08643399551511,50.82708315178752,0.5480527356266975,0.03283247724175453,0.5541698038578033,0.010883064940571785,0.7269814163446426,0.14520163834095,0.5401030778884888,0.02733709756284952
29,3,0.0,0.0001,8,8192,70,0.0001,0.6366676390171051,0.637980118393898,0.6347851157188416,0.6340866535902023,0.615757092833519,0.6214365810155869,0.6219014227390289,0.5530808344483376,0.5572481155395508,0.6116281151771545,0.820725828409195,0.6007859259843826,0.055058564990758896,0.053882984444499016,0.08243755623698235,0.020078861620277166,0.04952585697174072,0.027596388943493366,0.015030800364911556,0.8557716310024261,0.8554396033287048,0.011361858807504177,0.10573679953813553,0.02845497988164425,0.05611899979412556,0.03692720308899879,0.056947910040616986,0.0349752439185977,0.02523550409823656,0.006040818360634148,0.00034129437408410014,0.016930300369858743,0.1651807740330696,0.029344790056347846,50.70973199978471,50.830983482301235,51.007556173950434,50.88097980618477,53.498658027499914,53.410317961126566,58.114223662763834,50.88480433821678,0.6195522546768188,0.024089283775538206,0.6218814849853516,0.015031117480248213,0.820750430226326,0.10571809858083725,0.6116269528865814,0.011365482583642006
30,0,0.0,0.0001,10,512,30,0.0001,0.5855503231287003,0.5933100432157516,0.6032413691282272,0.5998974591493607,0.5731591284275055,0.5556115359067917,0.5844396501779556,0.5629156902432442,0.6250482648611069,0.6021939963102341,0.6606267392635345,0.5712899267673492,0.5313402414321899,0.5397799015045166,0.5504037737846375,0.545099601149559,0.5285696089267731,0.5085168778896332,0.5431629121303558,0.8538089990615845,0.8468278050422668,0.5569194257259369,0.5355753153562546,0.5340929478406906,0.47638384997844696,0.47778029143810274,0.4807270586490631,0.4823541283607483,0.4723894655704498,0.48584685325622556,0.48397713601589204,0.47425657212734224,0.6498164772987366,0.46597214341163634,1.0190666355192661,1.0765931084752083,1.1920428536832333,1.1226838454604149,1.0731284655630589,1.0767518281936646,3.731886148452759,1.1695976592600346,0.5540749579668045,0.5075870156288147,0.5844365507364273,0.5431542694568634,0.6606464684009552,0.5355517119169235,0.6021939516067505,0.556922197341919
30,1,0.0,0.0001,10,512,30,0.0001,0.6280427575111389,0.630530595779419,0.6213354766368866,0.6146057397127151,0.6077499389648438,0.5992796421051025,0.6000325456261635,0.6123137027025223,0.6176913529634476,0.6152560710906982,0.6611054241657257,0.5816718712449074,0.40104901790618896,0.4012986272573471,0.43193916976451874,0.3852233588695526,0.4106573611497879,0.40377360582351685,0.3820607513189316,0.8638768196105957,0.8647256791591644,0.4158458560705185,0.46493080258369446,0.3835567235946655,0.48714559376239774,0.469342440366745,0.48002415895462036,0.4663938969373703,0.4380143046379089,0.4784125119447708,0.474785315990448,0.4849890023469925,0.617530220746994,0.48476303219795225,1.00677490234375,1.0755847804248333,1.1843382380902767,1.1254949495196342,1.0862788185477257,1.0692165866494179,3.806455545127392,1.0902201421558857,0.5972552075982094,0.39659735560417175,0.6000119969248772,0.3820565193891525,0.6611535996198654,0.46492813527584076,0.6152184456586838,0.41587166488170624
30,2,0.0,0.0001,10,512,30,0.0001,0.5371520891785622,0.5375373810529709,0.5391676351428032,0.5535684078931808,0.6709412634372711,0.5618916377425194,0.5727841705083847,0.588313601911068,0.5388948768377304,0.5551517829298973,0.669364333152771,0.6036870926618576,0.39694441854953766,0.3981066942214966,0.41469186544418335,0.3985607475042343,0.48295533657073975,0.40186579525470734,0.4205489605665207,0.8558314740657806,0.854811429977417,0.36693231761455536,0.48712393641471863,0.4311443269252777,0.4848602801561356,0.48144258856773375,0.49244795441627504,0.4476933658123016,0.46842260658741,0.48835432529449463,0.48687003254890443,0.46560812890529635,0.6329931199550629,0.48394994139671327,1.0151080526411533,1.088967565447092,1.18144903331995,1.1276993229985237,1.077626932412386,1.068293433636427,3.8078075163066387,1.0970493629574776,0.5595935583114624,0.39700642228126526,0.572764128446579,0.4205474704504013,0.6693649441003799,0.48710548877716064,0.5550542771816254,0.36695489287376404
30,3,0.0,0.0001,10,512,30,0.0001,0.5757589489221573,0.5757023692131042,0.5667893886566162,0.5553610399365425,0.5588499754667282,0.5565459206700325,0.5661301612854004,0.6552580893039703,0.5492385998368263,0.6234385073184967,0.6613105833530426,0.5626969486474991,0.3857697695493698,0.38638007640838623,0.4099445641040802,0.4003932774066925,0.4091455489397049,0.393028661608696,0.4013325423002243,0.855369359254837,0.8553356230258942,0.42794667184352875,0.5122236460447311,0.41512610018253326,0.48111624717712403,0.48030311763286593,0.46601247489452363,0.4574053555727005,0.46753048300743105,0.46677733957767487,0.49188795387744905,0.5171465307474137,0.6294581770896912,0.4895722299814224,1.0119130685925484,1.0799182914197445,1.1823631562292576,1.1163363307714462,1.0797608457505703,1.0693242363631725,3.8084140345454216,1.0792200788855553,0.5543958619236946,0.38698193430900574,0.566130667924881,0.4013191759586334,0.6613221615552902,0.5122305452823639,0.623462438583374,0.42796944081783295
31,0,0.0001,0.001,8,64,70,0.001,0.607098788022995,0.613512396812439,0.6253953874111176,0.6072544455528259,0.6112868934869766,0.6263247281312943,0.755144327878952,0.6621866971254349,0.7115031480789185,0.6660910993814468,0.7125297635793686,0.6294991374015808,0.5078857243061066,0.5161958038806915,0.5307200253009796,0.5928975939750671,0.5699771046638489,0.5991166830062866,0.7935894429683685,0.8564551174640656,0.8521178960800171,0.6152195632457733,0.5834814608097076,0.5591834485530853,0.40538102984428404,0.4039060413837433,0.3870531529188156,0.3657743722200394,0.2768184766173363,0.38808574676513674,0.4307874649763107,0.2956041008234024,0.5673302263021469,0.4190136730670929,2.227623261511326,2.452917568385601,2.6865640357136726,2.478038653731346,2.378923799842596,2.4413009770214558,8.661160621792078,2.4407331086695194,0.6054683029651642,0.5928756594657898,0.7528236955404282,0.7916333377361298,0.7125297635793686,0.5834814310073853,0.6662048250436783,0.6151531040668488
31,1,0.0001,0.001,8,64,70,0.001,0.7259036898612976,0.7284875959157944,0.7083367258310318,0.690490260720253,0.6408431380987167,0.6638761162757874,0.7154945880174637,0.6960347145795822,0.6575134694576263,0.7132696360349655,0.6718866527080536,0.6800425797700882,0.39878682792186737,0.4028685539960861,0.41613365709781647,0.33104053139686584,0.3235582113265991,0.3948895186185837,0.23727191984653473,0.8598914444446564,0.8658073544502258,0.249205082654953,0.45715339481830597,0.31771454215049744,0.38562976717948916,0.3973499685525894,0.38886132538318635,0.34896424114704133,0.2736614242196083,0.3618778556585312,0.4131843537092209,0.2732543021440506,0.5735364079475402,0.3498414695262909,2.218438759446144,2.3802531622350216,2.6093528904020786,2.4995798356831074,2.453209087252617,2.344759840518236,8.670192334800959,2.403871402144432,0.6448758840560913,0.33761313557624817,0.7146983742713928,0.2373468205332756,0.6718794852495193,0.45715340971946716,0.7129895687103271,0.2493390515446663
31,2,0.0001,0.001,8,64,70,0.001,0.5848382413387299,0.5855026841163635,0.5845657885074615,0.5528135672211647,0.5792921781539917,0.6450113207101822,0.6265486776828766,0.5711271464824677,0.6492245495319366,0.5554592162370682,0.6721624881029129,0.5739087164402008,0.3074137419462204,0.30775660276412964,0.3182525336742401,0.33288830518722534,0.33963580429553986,0.3453531861305237,0.24337149411439896,0.8595390617847443,0.8553489446640015,0.2610943466424942,0.43487735092639923,0.3727690428495407,0.3936651527881622,0.41972637474536895,0.3898597627878189,0.3238003581762314,0.2885776609182358,0.3561558037996292,0.4154150545597076,0.33765778243541716,0.5429695010185241,0.43875572383403777,2.2241267301142216,2.447436824440956,2.69704981893301,2.4988811910152435,2.460455123335123,2.545784905552864,8.67869796231389,2.4087739773094654,0.6345763653516769,0.28896210342645645,0.6257091164588928,0.24259328097105026,0.6721622794866562,0.434876412153244,0.5553914681077003,0.26126544177532196
31,3,0.0001,0.001,8,64,70,0.001,0.627279669046402,0.6257212311029434,0.6142822802066803,0.5895888656377792,0.5871127992868423,0.6038999482989311,0.6643039137125015,0.6500346064567566,0.6872657835483551,0.5966484993696213,0.6870714426040649,0.6431347876787186,0.3123139590024948,0.3126146197319031,0.35161854326725006,0.3674352765083313,0.3169751316308975,0.38049599528312683,0.2504887282848358,0.8573973178863525,0.8561861217021942,0.28993527591228485,0.46252158284187317,0.3613568842411041,0.37356885969638826,0.4362218052148819,0.40669408440589905,0.34071279466152193,0.3033122897148132,0.4783271223306656,0.4466041445732117,0.3125006079673767,0.5744084149599076,0.4009033441543579,2.2510613091289997,2.3918542936444283,2.626298688352108,2.5651974715292454,2.4250264018774033,2.348637241870165,8.688019089400768,2.4061144553124905,0.6084836721420288,0.29252268373966217,0.6636309176683426,0.25031575560569763,0.6870721727609634,0.4625254422426224,0.5965283066034317,0.2898203879594803
32,0,0.0,0.001,5,64,70,0.001,0.6014525145292282,0.5795431286096573,0.5984927117824554,0.6178167313337326,0.5894826203584671,0.6668318063020706,0.6774814426898956,0.6052559465169907,0.620249018073082,0.6311995983123779,0.6602614969015121,0.7151751518249512,0.5660122632980347,0.5384528040885925,0.550461083650589,0.5801941752433777,0.544377863407135,0.6209841072559357,0.6540246903896332,0.8473217189311981,0.8558864295482635,0.6166367530822754,0.554822564125061,0.6653926968574524,0.36497963666915895,0.35919704735279084,0.38813872933387755,0.28424292504787446,0.27265545427799226,0.16865345537662507,0.23524331748485566,0.3173599362373352,0.5593755304813385,0.4133767426013947,2.028626210987568,2.2924872748553753,2.648119557648897,2.4128540344536304,2.185441840440035,2.167543426156044,8.440005965530872,2.225719526410103,0.6470009982585907,0.6093370914459229,0.6775030344724655,0.653849184513092,0.6602629721164703,0.5548198074102402,0.6313402950763702,0.6165503561496735
32,1,0.0,0.001,5,64,70,0.001,0.6541901975870132,0.6581594049930573,0.6595320403575897,0.6412088871002197,0.6543651670217514,0.6997428834438324,0.7530758529901505,0.6525567322969437,0.6758569777011871,0.6935784071683884,0.7089069038629532,0.6292179897427559,0.32105791568756104,0.32224199175834656,0.3380213528871536,0.328666552901268,0.31122469902038574,0.43686331808567047,0.22502750903367996,0.8752906322479248,0.861188143491745,0.25010910630226135,0.46986939013004303,0.2761814817786217,0.36662757098674775,0.35028296113014223,0.3806674748659134,0.3020902782678604,0.25458994358778,0.15016149133443832,0.2312633290886879,0.27061565816402433,0.5323314160108567,0.3687138706445694,2.0326117649674416,2.263664983212948,2.4125185385346413,2.376547187566757,2.1580271646380424,2.1422794461250305,8.406084429472685,2.2235584892332554,0.6928303837776184,0.2806691825389862,0.7523398697376251,0.2250666618347168,0.7089073210954666,0.46986617147922516,0.6931851506233215,0.25029905140399933
32,2,0.0,0.001,5,64,70,0.001,0.5781335905194283,0.578291118144989,0.5849715545773506,0.558590903878212,0.5602076649665833,0.636207327246666,0.609536424279213,0.5943098366260529,0.6070664152503014,0.5973849594593048,0.7245496064424515,0.571854367852211,0.356402724981308,0.35795366764068604,0.38000577688217163,0.30853763222694397,0.3439849764108658,0.3904690444469452,0.22117549926042557,0.8562065064907074,0.8769476115703583,0.23758569359779358,0.4562060236930847,0.34173232316970825,0.4004124879837036,0.3594083845615387,0.3995460867881775,0.30953685343265536,0.27890467643737793,0.16587086617946625,0.30645709335803983,0.2883483558893204,0.5729985445737839,0.4123613089323044,2.0291201919317245,2.2646125331521034,2.4210489988327026,2.45046965777874,2.1647159829735756,2.227573949843645,8.352906718850136,2.212394166737795,0.6339047849178314,0.26521115750074387,0.6099040359258652,0.22076097130775452,0.72454933822155,0.4562060236930847,0.5975406169891357,0.23759910464286804
32,3,0.0,0.001,5,64,70,0.001,0.5879886597394943,0.5891098156571388,0.5892084613442421,0.5974965542554855,0.6131919324398041,0.6519516259431839,0.6638966500759125,0.580349862575531,0.6909070909023285,0.6306128576397896,0.660430908203125,0.644032672047615,0.32271990180015564,0.3235858082771301,0.34355582296848297,0.3077742010354996,0.3391907960176468,0.3898506462574005,0.23675737529993057,0.863539844751358,0.8728635907173157,0.22193845361471176,0.4374011307954788,0.3678214102983475,0.3789915680885315,0.3789756685495377,0.38876913785934447,0.28889217376708987,0.26144823879003526,0.1889535218477249,0.28481282144784925,0.2710495889186859,0.5519875407218933,0.4226349353790283,2.0231879614293575,2.179505206644535,2.432384714484215,2.2802102640271187,2.2334302365779877,2.3131555281579494,8.826302703469992,2.277464285492897,0.6384048238396645,0.24721746146678925,0.6636611372232437,0.23698126524686813,0.6604295521974564,0.43741507828235626,0.6307021379470825,0.22196588665246964
33,0,0.0,0.001,5,32,70,0.001,0.5923445522785187,0.5957645922899246,0.6109078675508499,0.5680543929338455,0.6256001591682434,0.6409054547548294,0.629980742931366,0.6472468972206116,0.614579975605011,0.6582375913858414,0.6637164652347565,0.5897485166788101,0.5235336422920227,0.5305603891611099,0.549349918961525,0.5261619985103607,0.5508385598659515,0.5954726934432983,0.5770942568778992,0.8501435816287994,0.8685474097728729,0.6384663879871368,0.546691969037056,0.5147365182638168,0.4957441419363022,0.505894786119461,0.5213671416044235,0.39672197997570036,0.3911380022764206,0.3988480597734451,0.37562228739261627,0.42013582289218904,0.6301331281661987,0.49320969581604,2.189252495765686,2.2814961411058903,2.632865823805332,2.3925389759242535,2.275480642914772,2.191299371421337,8.328433264046907,2.320845454931259,0.626153752207756,0.5874202847480774,0.6292763501405716,0.576609194278717,0.6636958420276642,0.5467008799314499,0.658323734998703,0.6386456191539764
33,1,0.0,0.001,5,32,70,0.001,0.6131444275379181,0.6140381544828415,0.6136243790388107,0.6391713321208954,0.6213330626487732,0.6510619670152664,0.6196555197238922,0.6505700796842575,0.6771411448717117,0.6596161723136902,0.6630882322788239,0.6016325950622559,0.39531612396240234,0.39777836203575134,0.41482602059841156,0.40839725732803345,0.42388351261615753,0.49163129925727844,0.34815560281276703,0.874458372592926,0.8965314626693726,0.40828636288642883,0.4790511578321457,0.38331861793994904,0.48349052369594575,0.5037842154502868,0.49164423942565916,0.39172537326812745,0.3772116541862488,0.3463421106338501,0.4530892074108124,0.46230178475379946,0.6169082522392273,0.47464741170406344,2.1493274085223675,2.2433218955993652,2.5486772917211056,2.3320757299661636,2.1956903859972954,2.1909008845686913,8.783285841345787,2.3291241005063057,0.6682646572589874,0.3680249750614166,0.62070731818676,0.3483322858810425,0.6630879491567612,0.4790520668029785,0.65970878303051,0.40830379724502563
33,2,0.0,0.001,5,32,70,0.001,0.5957573503255844,0.5958282649517059,0.6041729599237442,0.549882784485817,0.5757505744695663,0.6322483420372009,0.6389954537153244,0.583613708615303,0.6011025458574295,0.575109213590622,0.6707666963338852,0.5726539045572281,0.4373089522123337,0.4366690665483475,0.45767301321029663,0.4166558086872101,0.43454621732234955,0.45051510632038116,0.2891874313354492,0.8569066524505615,0.8786560297012329,0.3967879116535187,0.46127453446388245,0.39180245995521545,0.4997065544128418,0.5115427762269974,0.5184837698936462,0.3974322497844696,0.38261632025241854,0.3209645181894302,0.41500864923000336,0.44084343910217283,0.6187858164310456,0.49761642813682555,2.0667694807052612,2.301477212458849,2.4584148228168488,2.398575507104397,2.199014790356159,2.1926624551415443,8.413843233138323,2.2503859773278236,0.6201484501361847,0.32940956950187683,0.6382117569446564,0.28906795382499695,0.670772135257721,0.4612773358821869,0.5752250254154205,0.3969462811946869
33,3,0.0,0.001,5,32,70,0.001,0.5793960019946098,0.5793288499116898,0.5713727474212646,0.6145235747098923,0.5966574251651764,0.6381594985723495,0.6322528123855591,0.6160906851291656,0.6011877134442329,0.5853875428438187,0.6791147887706757,0.5817554742097855,0.42370273172855377,0.42546531558036804,0.45188766717910767,0.4127185642719269,0.46967682242393494,0.49408264458179474,0.3650483340024948,0.9141658544540405,0.8769220411777496,0.38445793092250824,0.5038780868053436,0.41532421112060547,0.5226004958152771,0.48646086156368257,0.5269317269325257,0.4117274612188339,0.3746320605278015,0.3678841859102249,0.35418068468570707,0.39961405396461486,0.6324948787689209,0.5074374228715897,2.0629315972328186,2.2221541702747345,2.5876779928803444,2.427330758422613,2.2016688846051693,2.2696069180965424,8.319923106580973,2.247467912733555,0.6199804097414017,0.373539000749588,0.6320251375436783,0.36481472849845886,0.6791145354509354,0.5038780570030212,0.5852552205324173,0.384514719247818
34,0,0.0,0.0001,8,512,50,0.001,0.58064915984869,0.5717904269695282,0.5861213728785515,0.5892788916826248,0.5725284740328789,0.5990027189254761,0.6160901039838791,0.6070206463336945,0.7425162494182587,0.6007337719202042,0.7849604487419128,0.6214849799871445,0.5504840314388275,0.5384529829025269,0.5561307221651077,0.5445040017366409,0.5231939107179642,0.5686160027980804,0.564130574464798,0.8499691486358643,0.8481952250003815,0.5653611421585083,0.6932471096515656,0.573226660490036,0.32906803637743,0.28609941601753236,0.321963968873024,0.2776845708489418,0.2630155384540558,0.2908743306994438,0.32554678022861483,0.368444487452507,0.5178347706794739,0.284593790769577,1.6767277866601944,1.8026591166853905,1.856069914996624,1.8272034898400307,1.7402153983712196,1.7295880243182182,6.119340978562832,1.7713427618145943,0.5969173908233643,0.5652370750904083,0.6159685999155045,0.5635668933391571,0.7850693464279175,0.69317227602005,0.6004727333784103,0.5653285682201385
34,1,0.0,0.0001,8,512,50,0.001,0.6542330533266068,0.6587821841239929,0.6528097540140152,0.6270696371793747,0.6304142773151398,0.656291663646698,0.6311295479536057,0.622890904545784,0.6813241988420486,0.6654287129640579,0.6997938603162766,0.6279655545949936,0.23589512705802917,0.23799215257167816,0.2571247071027756,0.24299832433462143,0.2415269911289215,0.2330229952931404,0.24475954473018646,0.8637986481189728,0.8598748743534088,0.2635108157992363,0.4264693707227707,0.24919229745864868,0.28922303915023806,0.3329642564058304,0.3270423710346222,0.30024605691432954,0.28568758964538576,0.20777545422315596,0.294917905330658,0.2835552230477333,0.5100768774747848,0.33501882553100587,1.568844985216856,1.7502631209790707,1.8458858206868172,1.8245925344526768,1.6684435233473778,1.730734746903181,6.185599114745855,1.7750432081520557,0.6559457182884216,0.22685404866933823,0.6317359283566475,0.2430967465043068,0.6997246742248535,0.42644554376602173,0.6659426987171173,0.263802707195282
